LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1755629052.947027,2772172,56327,1,SR,1,100,0.200000
1755629054.347044,2773572,56545,1,SR,1,100,0.133333
1755629054.681048,2773906,56612,1,SR,1,100,0.133333
1755629057.280079,2776505,57031,1,SR,1,100,0.133333
1755629059.880111,2779105,57467,1,SR,1,100,0.133333
1755629061.613132,2780838,57736,1,SR,1,100,0.066667
1755629066.812195,2786037,58607,1,SR,1,100,0.200000
1755629067.279201,2786504,58690,1,SR,1,100,0.266667
1755629132.406993,2851631,3801,1,SR,1,100,0.266667
1755629167.603421,2886827,9602,1,SR,1,100,0.466667
1755629169.136440,2888360,9854,1,SR,1,100,0.466667
1755629171.203465,2890427,10172,1,SR,1,100,0.266667
1755629172.736484,2891960,10409,1,SR,1,100,0.133333
1755629173.336491,2892560,10509,1,SR,1,100,0.133333
1755629180.002572,2899226,11576,1,SR,1,100,0.066667
1755629180.268575,2899492,11610,1,SR,1,100,0.066667
1755629197.000779,2916224,14368,1,SR,1,100,0.066667
1755629226.331136,2945554,19236,1,SR,1,100,0.333333
1755629227.665152,2946888,19444,1,SR,1,100,0.200000
1755629236.397258,2955620,20860,1,SR,1,100,0.200000
1755629278.994776,2998217,27877,1,SR,1,100,0.200000
1755629375.851954,3095073,43672,1,SR,1,100,0.066667
1755629376.051957,3095273,43708,1,SR,1,100,0.066667
1755629388.517108,3107738,45758,1,SR,1,100,0.133333
1755629415.448436,3134669,49794,1,SR,1,100,0.666667
1755629419.982491,3139203,50532,1,SR,1,100,0.666667
1755629422.581523,3141802,50890,1,SR,1,100,0.266667
1755629424.980552,3144201,51420,1,SR,1,100,1.066667
1755629428.580595,3147801,51858,1,SR,1,100,0.266667
1755629430.846623,3150067,52206,1,SR,1,100,0.066667
1755629431.046625,3150267,52277,1,SR,1,100,0.333333
1755629432.579644,3151800,52536,1,SR,1,100,0.400000
1755629434.046662,3153267,52804,1,SR,1,100,0.466667
1755629434.913672,3154134,52905,1,SR,1,100,0.266667
1755629435.913685,3155134,53056,1,SR,1,100,0.133333
1755629436.179688,3155400,53123,1,SR,1,100,0.266667
1755629436.713694,3155934,53192,1,SR,1,100,0.133333
1755629437.380703,3156601,53318,1,SR,1,100,0.266667
1755629437.912709,3157133,53368,1,SR,1,100,0.066667
1755629438.246713,3157467,53486,1,SR,1,100,0.400000
1755629438.779720,3158000,53521,1,SR,1,100,0.066667
1755629439.113724,3158334,53573,1,SR,1,100,0.066667
1755629439.579729,3158800,53689,1,SR,1,100,0.266667
1755629440.513741,3159734,53857,1,SR,1,100,0.333333
1755629441.379751,3160600,53960,1,SR,1,100,0.133333
1755629442.445764,3161666,54134,1,SR,1,100,0.066667
1755629443.378775,3162599,54318,1,SR,1,100,0.266667
1755629444.045784,3163266,54385,1,SR,1,100,0.066667
1755629445.178797,3164399,54602,1,SR,1,100,0.200000
