LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752175150.520207,762298.000,57554,2,RD,1,100,TL
1752175153.083207,764861.000,57554,2,RD,1,100,TU
1752175155.644207,767422.000,58395,2,RD,1,100,TL
1752175158.205207,769983.000,58395,2,RD,1,100,TU
1752175160.766207,772544.000,59234,2,RD,1,100,TL
1752175163.327206,775105.000,59234,2,RD,1,100,TU
1752175165.887206,777665.000,60076,2,RD,1,100,TL
1752175168.447206,780225.000,60076,2,RD,1,100,TU
1752175171.013206,782791.000,60917,2,RD,1,100,TL
1752175173.579205,785357.000,60917,2,RD,1,100,TU
1752175176.158205,787936.000,61759,2,RD,1,100,TL
1752175178.737205,790515.000,61759,2,RD,1,100,TU
1752175181.294205,793072.000,62600,2,RD,1,100,TL
1752175183.851205,795629.000,62600,2,RD,1,100,TU
1752175186.408704,798186.500,63443,2,RD,1,100,TL
1752175188.966204,800744.000,63443,2,RD,1,100,TU
