LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752174604.748254,216526.000,33439,3,PG,1,100,2499
1752174604.788254,216566.000,33439,3,PG,1,100,2515
1752174604.828254,216606.000,33454,3,PG,1,100,2521
1752174604.868254,216646.000,33454,3,PG,1,100,2523
1752174604.908254,216686.000,33454,3,PG,1,100,2513
1752174604.948254,216726.000,33471,2,PG,1,100,2505
1752174604.988254,216766.000,33471,2,PG,1,100,2506
1752174605.028254,216806.000,33490,3,PG,1,100,2509
1752174605.068254,216846.000,33490,3,PG,1,100,2507
1752174605.108254,216886.000,33490,3,PG,1,100,2512
1752174605.148254,216926.000,33507,2,PG,1,100,2518
1752174605.188254,216966.000,33507,2,PG,1,100,2508
1752174605.228254,217006.000,33530,5,PG,1,100,2506
1752174605.268254,217046.000,33530,5,PG,1,100,2503
1752174605.308254,217086.000,33530,5,PG,1,100,2521
1752174605.348254,217126.000,33530,5,PG,1,100,2527
1752174605.388254,217166.000,33530,5,PG,1,100,2499
1752174605.428254,217206.000,33548,3,PG,1,100,2525
1752174605.468254,217246.000,33548,3,PG,1,100,2514
1752174605.508254,217286.000,33548,3,PG,1,100,2511
1752174605.548254,217326.000,33565,2,PG,1,100,2518
1752174605.588254,217366.000,33565,2,PG,1,100,2522
1752174605.627921,217405.667,33580,3,PG,1,100,2499
1752174605.667587,217445.333,33580,3,PG,1,100,2502
1752174605.707254,217485.000,33580,3,PG,1,100,2517
1752174605.747254,217525.000,33597,2,PG,1,100,2510
1752174605.787254,217565.000,33597,2,PG,1,100,2510
1752174605.827254,217605.000,33615,3,PG,1,100,2508
1752174605.867254,217645.000,33615,3,PG,1,100,2514
1752174605.907254,217685.000,33615,3,PG,1,100,2506
1752174605.947254,217725.000,33632,2,PG,1,100,2502
1752174605.987254,217765.000,33632,2,PG,1,100,2511
1752174606.027254,217805.000,33649,3,PG,1,100,2504
1752174606.067254,217845.000,33649,3,PG,1,100,2510
1752174606.107254,217885.000,33649,3,PG,1,100,2507
1752174606.147254,217925.000,33666,2,PG,1,100,2508
1752174606.187254,217965.000,33666,2,PG,1,100,2522
1752174606.227254,218005.000,33682,3,PG,1,100,2512
1752174606.267254,218045.000,33682,3,PG,1,100,2520
1752174606.307254,218085.000,33682,3,PG,1,100,2499
1752174606.347254,218125.000,33700,2,PG,1,100,2502
1752174606.387254,218165.000,33700,2,PG,1,100,2495
1752174606.427254,218205.000,33716,3,PG,1,100,2510
1752174606.467254,218245.000,33716,3,PG,1,100,2515
1752174606.507254,218285.000,33716,3,PG,1,100,2499
1752174606.547254,218325.000,33735,2,PG,1,100,2511
1752174606.587254,218365.000,33735,2,PG,1,100,2520
1752174606.627254,218405.000,33752,3,PG,1,100,2511
1752174606.667254,218445.000,33752,3,PG,1,100,2504
1752174606.707254,218485.000,33752,3,PG,1,100,2500
1752174606.747254,218525.000,33769,3,PG,1,100,2499
