LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1752701138.099244,414688.000,1120,3,MX,1,100,-103
1752701138.139244,414728.000,1120,3,MX,1,100,-102
1752701138.179244,414768.000,1120,3,MX,1,100,-104
1752701138.219244,414808.000,1140,2,MX,1,100,-103
1752701138.259244,414848.000,1140,2,MX,1,100,-103
1752701138.299244,414888.000,1154,3,MX,1,100,-103
1752701138.339244,414928.000,1154,3,MX,1,100,-102
1752701138.379244,414968.000,1154,3,MX,1,100,-102
1752701138.419244,415008.000,1175,2,MX,1,100,-103
1752701138.459244,415048.000,1175,2,MX,1,100,-103
1752701138.499244,415088.000,1192,3,MX,1,100,-103
1752701138.539244,415128.000,1192,3,MX,1,100,-105
1752701138.579245,415168.000,1192,3,MX,1,100,-103
1752701138.619245,415208.000,1209,2,MX,1,100,-103
1752701138.659245,415248.000,1209,2,MX,1,100,-104
1752701138.694911,415283.667,1223,3,MX,1,100,-103
1752701138.730578,415319.333,1223,3,MX,1,100,-104
1752701138.766245,415355.000,1223,3,MX,1,100,-105
1752701138.806245,415395.000,1243,3,MX,1,100,-103
1752701138.846245,415435.000,1243,3,MX,1,100,-104
1752701138.886245,415475.000,1243,3,MX,1,100,-103
1752701138.926245,415515.000,1259,2,MX,1,100,-104
1752701138.966245,415555.000,1259,2,MX,1,100,-104
1752701139.006245,415595.000,1283,3,MX,1,100,-104
1752701139.046245,415635.000,1283,3,MX,1,100,-104
1752701139.086246,415675.000,1283,3,MX,1,100,-105
1752701139.126246,415715.000,1297,2,MX,1,100,-104
1752701139.166246,415755.000,1297,2,MX,1,100,-104
1752701139.206246,415795.000,1315,3,MX,1,100,-105
1752701139.246246,415835.000,1315,3,MX,1,100,-103
1752701139.286246,415875.000,1315,3,MX,1,100,-104
1752701139.326246,415915.000,1331,2,MX,1,100,-104
1752701139.366246,415955.000,1331,2,MX,1,100,-105
1752701139.406246,415995.000,1350,3,MX,1,100,-104
1752701139.446246,416035.000,1350,3,MX,1,100,-105
1752701139.486246,416075.000,1350,3,MX,1,100,-104
1752701139.526246,416115.000,1366,2,MX,1,100,-105
1752701139.566247,416155.000,1366,2,MX,1,100,-105
1752701139.606247,416195.000,1384,3,MX,1,100,-103
1752701139.646247,416235.000,1384,3,MX,1,100,-105
1752701139.686247,416275.000,1384,3,MX,1,100,-105
1752701139.726247,416315.000,1402,3,MX,1,100,-103
