LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752781186.360456,1176783.000,60956,1,B%,1,100,36
1752781191.360484,1181783.000,61778,1,B%,1,100,36
1752781196.359511,1186782.000,62583,1,B%,1,100,36
1752781201.359538,1191782.000,63407,1,B%,1,100,37
1752781206.358566,1196781.000,64228,1,B%,1,100,36
1752781211.358593,1201781.000,65032,1,B%,1,100,37
1752781216.357620,1206780.000,337,1,B%,1,100,37
1752781221.357648,1211780.000,1159,1,B%,1,100,36
1752781226.356675,1216779.000,1979,1,B%,1,100,37
1752781231.356702,1221779.000,2799,1,B%,1,100,36
1752781236.355730,1226778.000,3637,1,B%,1,100,37
1752781241.355757,1231778.000,4459,1,B%,1,100,36
1752781246.354785,1236777.000,5275,1,B%,1,100,37
1752781251.354812,1241777.000,6094,1,B%,1,100,37
1752781256.353839,1246776.000,6935,1,B%,1,100,36
1752781261.353867,1251776.000,7757,1,B%,1,100,36
1752781266.352894,1256775.000,8577,1,B%,1,100,37
1752781271.352921,1261775.000,9353,1,B%,1,100,37
1752781276.351949,1266774.000,10157,1,B%,1,100,37
1752781281.351976,1271774.000,10995,1,B%,1,100,37
1752781286.351003,1276773.000,11817,1,B%,1,100,37
1752781291.351031,1281773.000,12638,1,B%,1,100,37
1752781296.350058,1286772.000,13463,1,B%,1,100,38
1752781301.350085,1291772.000,14282,1,B%,1,100,37
1752781306.349113,1296771.000,15107,1,B%,1,100,37
1752781311.349140,1301771.000,15947,1,B%,1,100,38
1752781316.348168,1306770.000,16767,1,B%,1,100,37
1752781321.348195,1311770.000,17588,1,B%,1,100,37
1752781326.347222,1316769.000,18411,1,B%,1,100,37
1752781331.347250,1321769.000,19249,1,B%,1,100,37
1752781336.346277,1326768.000,20072,1,B%,1,100,37
1752781341.346304,1331768.000,20892,1,B%,1,100,37
1752781346.345332,1336767.000,21714,1,B%,1,100,38
1752781351.345359,1341767.000,22534,1,B%,1,100,37
1752781356.344386,1346766.000,23372,1,B%,1,100,37
1752781361.344414,1351766.000,24195,1,B%,1,100,38
1752781366.343441,1356765.000,24845,1,B%,1,100,37
1752781371.343468,1361765.000,25374,1,B%,1,100,37
