LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752781236.355730,1226778.000,3636,1,BV,1,100,3.64
1752781241.355757,1231778.000,4458,1,BV,1,100,3.64
1752781246.354785,1236777.000,5274,1,BV,1,100,3.64
1752781251.354812,1241777.000,6093,1,BV,1,100,3.64
1752781256.353839,1246776.000,6934,1,BV,1,100,3.64
1752781261.353867,1251776.000,7756,1,BV,1,100,3.64
1752781266.352894,1256775.000,8576,1,BV,1,100,3.64
1752781271.352921,1261775.000,9352,1,BV,1,100,3.64
1752781276.351949,1266774.000,10156,1,BV,1,100,3.64
1752781281.351976,1271774.000,10994,1,BV,1,100,3.64
1752781286.351003,1276773.000,11816,1,BV,1,100,3.64
1752781291.351031,1281773.000,12637,1,BV,1,100,3.65
1752781296.350058,1286772.000,13462,1,BV,1,100,3.65
1752781301.350085,1291772.000,14281,1,BV,1,100,3.65
1752781306.349113,1296771.000,15106,1,BV,1,100,3.65
1752781311.349140,1301771.000,15946,1,BV,1,100,3.65
1752781316.348168,1306770.000,16766,1,BV,1,100,3.64
1752781321.348195,1311770.000,17587,1,BV,1,100,3.64
1752781326.347222,1316769.000,18410,1,BV,1,100,3.64
1752781331.347250,1321769.000,19248,1,BV,1,100,3.65
1752781336.346277,1326768.000,20071,1,BV,1,100,3.65
1752781341.346304,1331768.000,20891,1,BV,1,100,3.64
1752781346.345332,1336767.000,21713,1,BV,1,100,3.65
1752781351.345359,1341767.000,22533,1,BV,1,100,3.65
1752781356.344386,1346766.000,23371,1,BV,1,100,3.65
1752781361.344414,1351766.000,24194,1,BV,1,100,3.65
1752781366.343441,1356765.000,24844,1,BV,1,100,3.65
1752781371.343468,1361765.000,25373,1,BV,1,100,3.65
