LF-FpZ,OTE_L-FpZ,RF-FpZ,OTE_R-FpZ,Time
-1.5564439832758568e-05,0.0018887905514694662,9.155552842799156e-06,-0.0001876888332773827,225.256
-1.73955504013184e-05,0.0009860530411694693,6.40888698995941e-06,-0.001238746299630726,225.264
-1.3733329264198735e-05,-0.0011691640980254524,6.40888698995941e-06,0.0010666219061861017,225.272
-9.155552842799156e-06,0.0015335551011688587,0.0,-0.001249732963042085,225.28
-6.40888698995941e-06,-0.001866817224646748,0.0,0.0011728263191625719,225.288
-5.493331705679495e-06,0.0015289773247474593,1.8311105685598313e-06,-0.0009704886013367106,225.296
-1.0071108127079073e-05,-0.002407910397656178,4.577776421399578e-06,0.0011966307565538497,225.304
-9.155552842799156e-06,0.0024161503952146975,8.239997558519242e-06,-0.0011334574419385355,225.312
-1.1902218695638903e-05,-0.0028263191625720998,6.40888698995941e-06,0.0010812707907345805,225.32
-1.281777397991882e-05,0.0026029236732078003,1.0071108127079073e-05,-0.0010382396923734245,225.328
-1.464888454847865e-05,-0.0032282479323709826,1.0071108127079073e-05,0.0009384441663869136,225.336
-5.493331705679495e-06,0.0026908169804986722,5.493331705679495e-06,-0.0008404797509689627,225.344
-2.7466658528397473e-06,-0.0029874568926053645,1.1902218695638903e-05,0.0005767998290963469,225.352
-7.324442274239325e-06,0.002560808130130924,5.493331705679495e-06,-0.0005777153843806267,225.36
-6.40888698995941e-06,-0.0028217413861507,1.281777397991882e-05,0.00029114658040101316,225.368
-9.155552842799157e-07,0.0023456526383251438,6.40888698995941e-06,-0.00026367992187261574,225.376
6.40888698995941e-06,-0.0024958037049470504,1.0071108127079073e-05,1.73955504013184e-05,225.384
-7.324442274239325e-06,0.0019583727530747396,8.239997558519242e-06,4.394665364543596e-05,225.392
1.8311105685598313e-06,-0.0022074037903988767,1.098666341135899e-05,-0.00021515549180578018,225.4
0.0,0.0013522751548814356,1.1902218695638903e-05,0.00040375988036744285,225.408
7.324442274239325e-06,-0.0013632618182927944,1.1902218695638903e-05,-0.0004953154087954343,225.416
1.8311105685598313e-06,0.0006601153599658193,1.098666341135899e-05,0.0007205420087282937,225.424
1.281777397991882e-05,-0.0008212530899990843,5.493331705679495e-06,-0.0006692709128086183,225.432
6.40888698995941e-06,-0.00041932432020020137,4.577776421399578e-06,0.0009530930509353922,225.44
