LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752788290.892633,591852.000,30060,1,BV,1,100,3.85
1752788295.891675,596851.000,30890,1,BV,1,100,3.85
1752788300.891716,601851.000,31760,1,BV,1,100,3.85
1752788305.890757,606850.000,32596,1,BV,1,100,3.85
1752788310.890798,611850.000,33411,1,BV,1,100,3.86
1752788315.889840,616849.000,34233,1,BV,1,100,3.85
1752788320.889881,621849.000,35057,1,BV,1,100,3.86
1752788325.888922,626848.000,35866,1,BV,1,100,3.85
1752788330.888963,631848.000,36694,1,BV,1,100,3.86
1752788335.888004,636847.000,37516,1,BV,1,100,3.86
1752788340.888046,641847.000,38343,1,BV,1,100,3.86
1752788345.887087,646846.000,39165,1,BV,1,100,3.86
1752788350.887128,651846.000,39971,1,BV,1,100,3.86
1752788355.886169,656845.000,40798,1,BV,1,100,3.86
1752788360.886210,661845.000,41621,1,BV,1,100,3.86
1752788365.885252,666844.000,42446,1,BV,1,100,3.86
1752788370.885293,671844.000,43253,1,BV,1,100,3.86
1752788375.884334,676843.000,44079,1,BV,1,100,3.86
1752788380.884375,681843.000,44905,1,BV,1,100,3.86
1752788385.883417,686842.000,45726,1,BV,1,100,3.86
1752788390.883458,691842.000,46553,1,BV,1,100,3.86
1752788395.882499,696841.000,47370,1,BV,1,100,3.86
1752788400.882540,701841.000,48195,1,BV,1,100,3.87
1752788405.881581,706840.000,49002,1,BV,1,100,3.87
1752788410.881623,711840.000,49824,1,BV,1,100,3.86
1752788415.880664,716839.000,50663,1,BV,1,100,3.86
1752788420.880705,721839.000,51513,1,BV,1,100,3.87
1752788425.879746,726838.000,52359,1,BV,1,100,3.87
1752788430.879787,731838.000,53163,1,BV,1,100,3.87
1752788435.878829,736837.000,53991,1,BV,1,100,3.87
1752788440.878870,741837.000,54816,1,BV,1,100,3.87
1752788445.877911,746836.000,55638,1,BV,1,100,3.87
1752788450.877952,751836.000,56445,1,BV,1,100,3.87
1752788455.876994,756835.000,57273,1,BV,1,100,3.87
1752788460.877035,761835.000,58095,1,BV,1,100,3.87
1752788465.876076,766834.000,58920,1,BV,1,100,3.87
1752788470.876117,771834.000,59744,1,BV,1,100,3.87
1752788475.875158,776833.000,60553,1,BV,1,100,3.87
1752788480.875200,781833.000,61379,1,BV,1,100,3.87
1752788485.874241,786832.000,62201,1,BV,1,100,3.87
1752788490.874282,791832.000,63028,1,BV,1,100,3.87
1752788495.873323,796831.000,63833,1,BV,1,100,3.88
1752788500.873364,801831.000,64594,1,BV,1,100,3.87
1752788505.872406,806830.000,65419,1,BV,1,100,3.88
1752788510.872447,811830.000,725,1,BV,1,100,3.88
1752788515.871488,816829.000,1549,1,BV,1,100,3.88
1752788520.871529,821829.000,2374,1,BV,1,100,3.88
1752788525.870571,826828.000,3199,1,BV,1,100,3.88
1752788530.870612,831828.000,4039,1,BV,1,100,3.88
1752788535.869653,836827.000,4868,1,BV,1,100,3.88
1752788540.869694,841827.000,5693,1,BV,1,100,3.88
1752788545.868735,846826.000,6518,1,BV,1,100,3.88
1752788550.868777,851826.000,7358,1,BV,1,100,3.88
1752788555.867818,856825.000,8180,1,BV,1,100,3.88
1752788560.867859,861825.000,8987,1,BV,1,100,3.88
1752788565.866900,866824.000,9810,1,BV,1,100,3.88
1752788570.866941,871824.000,10652,1,BV,1,100,3.88
1752788575.865983,876823.000,11475,1,BV,1,100,3.88
1752788580.866024,881823.000,12296,1,BV,1,100,3.88
1752788585.865065,886822.000,13137,1,BV,1,100,3.88
1752788590.865106,891822.000,13961,1,BV,1,100,3.88
1752788595.864148,896821.000,14783,1,BV,1,100,3.88
1752788600.864189,901821.000,15608,1,BV,1,100,3.88
1752788605.863230,906820.000,16426,1,BV,1,100,3.88
