LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752788221.897065,522857.000,18697,2,RD,1,100,TU
1752788224.449586,525409.500,19539,2,RD,1,100,TL
1752788227.002107,527962.000,19539,2,RD,1,100,TU
1752788229.572128,530532.000,20395,2,RD,1,100,TL
1752788232.142149,533102.000,20395,2,RD,1,100,TU
1752788234.694170,535654.000,21236,2,RD,1,100,TL
1752788237.246191,538206.000,21236,2,RD,1,100,TU
1752788239.817712,540777.500,22094,2,RD,1,100,TL
1752788242.389234,543349.000,22094,2,RD,1,100,TU
1752788244.943255,545903.000,22934,2,RD,1,100,TL
1752788247.497276,548457.000,22934,2,RD,1,100,TU
1752788250.051297,551011.000,23773,2,RD,1,100,TL
1752788252.605318,553565.000,23773,2,RD,1,100,TU
1752788255.165839,556125.500,24611,2,RD,1,100,TL
1752788257.726360,558686.000,24611,2,RD,1,100,TU
1752788260.277881,561237.500,25450,2,RD,1,100,TL
1752788262.829402,563789.000,25450,2,RD,1,100,TU
1752788265.383423,566343.000,26291,2,RD,1,100,TL
1752788267.937444,568897.000,26291,2,RD,1,100,TU
1752788270.501965,571461.500,27147,2,RD,1,100,TL
1752788273.066487,574026.000,27147,2,RD,1,100,TU
1752788275.619508,576579.000,27989,2,RD,1,100,TL
1752788278.172529,579132.000,27989,2,RD,1,100,TU
1752788280.751050,581710.500,28845,2,RD,1,100,TL
1752788283.329571,584289.000,28845,2,RD,1,100,TU
1752788285.883092,586842.500,29684,2,RD,1,100,TL
1752788288.436613,589396.000,29684,2,RD,1,100,TU
1752788290.990134,591949.500,30480,2,RD,1,100,TL
1752788293.543655,594503.000,30480,2,RD,1,100,TU
1752788296.111676,597071.000,31356,2,RD,1,100,TL
1752788298.679698,599639.000,31356,2,RD,1,100,TU
1752788301.233719,602193.000,32228,2,RD,1,100,TL
1752788303.787740,604747.000,32228,2,RD,1,100,TU
1752788306.341761,607301.000,33071,2,RD,1,100,TL
1752788308.895782,609855.000,33071,2,RD,1,100,TU
1752788311.453803,612413.000,33913,2,RD,1,100,TL
1752788314.011824,614971.000,33913,2,RD,1,100,TU
1752788316.569845,617529.000,34753,2,RD,1,100,TL
1752788319.127866,620087.000,34753,2,RD,1,100,TU
1752788321.699887,622659.000,35594,2,RD,1,100,TL
1752788324.271909,625231.000,35594,2,RD,1,100,TU
1752788326.832930,627792.000,36438,2,RD,1,100,TL
1752788329.393951,630353.000,36438,2,RD,1,100,TU
1752788331.954972,632914.000,37279,2,RD,1,100,TL
1752788334.515993,635475.000,37279,2,RD,1,100,TU
1752788337.076514,638035.500,38123,2,RD,1,100,TL
1752788339.637035,640596.000,38123,2,RD,1,100,TU
1752788342.195056,643154.000,38962,2,RD,1,100,TL
1752788344.753077,645712.000,38962,2,RD,1,100,TU
1752788347.314099,648273.000,39803,2,RD,1,100,TL
1752788349.875120,650834.000,39803,2,RD,1,100,TU
1752788352.434641,653393.500,40644,2,RD,1,100,TL
1752788354.994162,655953.000,40644,2,RD,1,100,TU
1752788357.553683,658512.500,41485,2,RD,1,100,TL
1752788360.113204,661072.000,41485,2,RD,1,100,TU
1752788362.679725,663638.500,42326,2,RD,1,100,TL
1752788365.246246,666205.000,42326,2,RD,1,100,TU
1752788367.814268,668773.000,43168,2,RD,1,100,TL
1752788370.382289,671341.000,43168,2,RD,1,100,TU
1752788372.939810,673898.500,44009,2,RD,1,100,TL
1752788375.497331,676456.000,44009,2,RD,1,100,TU
1752788378.056352,679015.000,44848,2,RD,1,100,TL
1752788380.615373,681574.000,44848,2,RD,1,100,TU
1752788383.175894,684134.500,45690,2,RD,1,100,TL
1752788385.736415,686695.000,45690,2,RD,1,100,TU
