LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752787783.026780,83990.333,11360,3,GZ,1,100,2.594
1752787783.067114,84030.667,11360,3,GZ,1,100,-0.580
1752787783.107448,84071.000,11360,3,GZ,1,100,-1.526
1752787783.146948,84110.500,11376,2,GZ,1,100,-0.946
1752787783.186448,84150.000,11376,2,GZ,1,100,-0.153
1752787783.226782,84190.333,11394,3,GZ,1,100,1.831
1752787783.267115,84230.667,11394,3,GZ,1,100,2.289
1752787783.307449,84271.000,11394,3,GZ,1,100,1.740
1752787783.346949,84310.500,11412,2,GZ,1,100,0.793
1752787783.386450,84350.000,11412,2,GZ,1,100,-1.007
1752787783.426450,84390.000,11429,3,GZ,1,100,-0.854
1752787783.466450,84430.000,11429,3,GZ,1,100,0.244
1752787783.506451,84470.000,11429,3,GZ,1,100,0.641
1752787783.546451,84510.000,11443,2,GZ,1,100,0.275
1752787783.586451,84550.000,11443,2,GZ,1,100,-0.488
1752787783.626452,84590.000,11463,3,GZ,1,100,-0.763
1752787783.666452,84630.000,11463,3,GZ,1,100,0.214
1752787783.706452,84670.000,11463,3,GZ,1,100,1.617
1752787783.742453,84706.000,11479,3,GZ,1,100,2.258
1752787783.778453,84742.000,11479,3,GZ,1,100,2.350
1752787783.814453,84778.000,11479,3,GZ,1,100,1.617
1752787783.854454,84818.000,11498,2,GZ,1,100,2.014
1752787783.894454,84858.000,11498,2,GZ,1,100,1.984
1752787783.934454,84898.000,11515,3,GZ,1,100,1.465
1752787783.974455,84938.000,11515,3,GZ,1,100,0.885
1752787784.014455,84978.000,11515,3,GZ,1,100,0.214
1752787784.054455,85018.000,11532,2,GZ,1,100,0.275
1752787784.094456,85058.000,11532,2,GZ,1,100,0.061
1752787784.134456,85098.000,11548,3,GZ,1,100,0.092
1752787784.174456,85138.000,11548,3,GZ,1,100,-0.244
1752787784.214457,85178.000,11548,3,GZ,1,100,0.000
1752787784.254457,85218.000,11566,2,GZ,1,100,0.244
1752787784.294457,85258.000,11566,2,GZ,1,100,0.275
1752787784.334458,85298.000,11580,3,GZ,1,100,0.488
1752787784.374458,85338.000,11580,3,GZ,1,100,0.580
1752787784.414458,85378.000,11580,3,GZ,1,100,0.122
1752787784.454459,85418.000,11599,3,GZ,1,100,-0.336
1752787784.494459,85458.000,11599,3,GZ,1,100,-0.153
1752787784.534459,85498.000,11599,3,GZ,1,100,0.488
1752787784.574460,85538.000,11615,2,GZ,1,100,0.549
1752787784.614460,85578.000,11615,2,GZ,1,100,0.061
1752787784.654460,85618.000,11635,3,GZ,1,100,-1.129
1752787784.694461,85658.000,11635,3,GZ,1,100,-1.495
1752787784.734461,85698.000,11635,3,GZ,1,100,-1.038
1752787784.774461,85738.000,11651,2,GZ,1,100,-0.763
1752787784.814462,85778.000,11651,2,GZ,1,100,-0.183
1752787784.854129,85817.667,11666,3,GZ,1,100,-0.153
1752787784.893796,85857.333,11666,3,GZ,1,100,1.190
1752787784.933463,85897.000,11666,3,GZ,1,100,2.167
1752787784.973463,85937.000,11683,2,GZ,1,100,1.923
1752787785.013463,85977.000,11683,2,GZ,1,100,1.343
1752787785.053464,86017.000,11702,3,GZ,1,100,1.160
1752787785.093464,86057.000,11702,3,GZ,1,100,1.617
1752787785.133464,86097.000,11702,3,GZ,1,100,1.465
1752787785.173465,86137.000,11720,2,GZ,1,100,0.885
1752787785.213465,86177.000,11720,2,GZ,1,100,0.641
1752787785.253465,86217.000,11736,3,GZ,1,100,0.580
