LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752174609.041254,220819.000,34140,2,PR,1,100,68390
1752174609.080920,220858.667,34158,3,PR,1,100,68393
1752174609.120587,220898.333,34158,3,PR,1,100,68412
1752174609.160254,220938.000,34158,3,PR,1,100,68410
1752174609.200754,220978.500,34177,2,PR,1,100,68397
1752174609.241254,221019.000,34177,2,PR,1,100,68398
1752174609.280920,221058.667,34193,3,PR,1,100,68410
1752174609.320587,221098.333,34193,3,PR,1,100,68400
1752174609.360254,221138.000,34193,3,PR,1,100,68400
1752174609.400754,221178.500,34210,2,PR,1,100,68413
1752174609.441254,221219.000,34210,2,PR,1,100,68399
1752174609.480920,221258.667,34225,3,PR,1,100,68387
1752174609.520587,221298.333,34225,3,PR,1,100,68396
1752174609.560254,221338.000,34225,3,PR,1,100,68383
1752174609.600754,221378.500,34242,2,PR,1,100,68424
1752174609.641254,221419.000,34242,2,PR,1,100,68413
1752174609.680920,221458.667,34261,3,PR,1,100,68422
1752174609.720587,221498.333,34261,3,PR,1,100,68408
1752174609.760254,221538.000,34261,3,PR,1,100,68413
1752174609.800254,221578.000,34280,2,PR,1,100,68406
1752174609.840254,221618.000,34280,2,PR,1,100,68411
1752174609.880254,221658.000,34294,3,PR,1,100,68409
1752174609.920254,221698.000,34294,3,PR,1,100,68405
1752174609.960254,221738.000,34294,3,PR,1,100,68415
1752174610.000254,221778.000,34312,2,PR,1,100,68403
1752174610.040254,221818.000,34312,2,PR,1,100,68404
1752174610.080254,221858.000,34330,3,PR,1,100,68398
1752174610.120254,221898.000,34330,3,PR,1,100,68391
