LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752174820.379736,432157.500,3036,2,AK,1,100,3034
1752174820.385236,432163.000,3036,2,AK,1,100,RD
1752174822.947235,434725.000,3889,2,AK,1,100,3034
1752174825.509235,437287.000,3889,2,AK,1,100,RD
1752174825.520235,437298.000,3892,2,AK,1,100,3890
1752174825.531235,437309.000,3892,2,AK,1,100,RD
1752174828.075735,439853.500,4510,2,AK,1,100,3890
1752174830.620235,442398.000,4510,2,AK,1,100,RD
1752174830.628235,442406.000,4513,2,AK,1,100,4511
1752174830.636235,442414.000,4513,2,AK,1,100,RD
1752174833.195235,444973.000,5365,2,AK,1,100,4511
1752174835.754234,447532.000,5365,2,AK,1,100,RD
1752174835.775234,447553.000,5368,2,AK,1,100,5366
1752174835.796234,447574.000,5368,2,AK,1,100,RD
1752174838.329734,450107.500,6206,2,AK,1,100,5366
1752174840.863234,452641.000,6206,2,AK,1,100,RD
1752174840.868734,452646.500,6209,2,AK,1,100,6207
1752174840.874234,452652.000,6209,2,AK,1,100,RD
1752174843.422234,455200.000,7045,2,AK,1,100,6207
1752174845.970233,457748.000,7045,2,AK,1,100,RD
1752174845.977733,457755.500,7048,2,AK,1,100,7046
1752174845.985233,457763.000,7048,2,AK,1,100,RD
1752174848.543733,460321.500,7903,2,AK,1,100,7046
1752174851.102233,462880.000,7903,2,AK,1,100,RD
1752174851.108733,462886.500,7906,2,AK,1,100,7904
1752174851.115233,462893.000,7906,2,AK,1,100,RD
1752174853.662733,465440.500,8746,2,AK,1,100,7904
1752174856.210233,467988.000,8746,2,AK,1,100,RD
1752174856.217233,467995.000,8749,2,AK,1,100,8747
1752174856.224233,468002.000,8749,2,AK,1,100,RD
1752174858.771232,470549.000,9588,2,AK,1,100,8747
1752174861.318232,473096.000,9588,2,AK,1,100,RD
1752174861.323732,473101.500,9591,2,AK,1,100,9589
1752174861.329232,473107.000,9591,2,AK,1,100,RD
1752174863.886232,475664.000,10442,2,AK,1,100,9589
1752174866.443232,478221.000,10442,2,AK,1,100,RD
1752174866.450732,478228.500,10445,2,AK,1,100,10443
1752174866.458232,478236.000,10445,2,AK,1,100,RD
1752174869.004731,480782.500,11282,2,AK,1,100,10443
1752174871.551231,483329.000,11282,2,AK,1,100,RD
1752174871.559231,483337.000,11285,2,AK,1,100,11283
1752174871.567231,483345.000,11285,2,AK,1,100,RD
1752174874.125731,485903.500,12136,2,AK,1,100,11283
1752174876.684231,488462.000,12136,2,AK,1,100,RD
1752174876.695731,488473.500,12139,2,AK,1,100,12137
1752174876.707231,488485.000,12139,2,AK,1,100,RD
1752174879.250231,491028.000,12977,2,AK,1,100,12137
1752174881.793230,493571.000,12977,2,AK,1,100,RD
1752174881.798730,493576.500,12980,2,AK,1,100,12978
1752174881.804230,493582.000,12980,2,AK,1,100,RD
1752174884.366730,496144.500,13832,2,AK,1,100,12978
1752174886.929230,498707.000,13832,2,AK,1,100,RD
1752174886.951730,498729.500,13835,2,AK,1,100,13833
1752174886.974230,498752.000,13835,2,AK,1,100,RD
1752174889.506730,501284.500,14673,2,AK,1,100,13833
1752174892.039229,503817.000,14673,2,AK,1,100,RD
1752174892.046729,503824.500,14676,2,AK,1,100,14674
1752174892.054229,503832.000,14676,2,AK,1,100,RD
1752174894.613729,506391.500,15529,2,AK,1,100,14674
1752174897.173229,508951.000,15529,2,AK,1,100,RD
1752174899.741729,511519.500,16366,2,AK,1,100,15530
1752174902.310229,514088.000,16366,2,AK,1,100,RD
1752174902.311729,514089.500,16368,2,AK,1,100,15530
1752174902.313229,514091.000,16368,2,AK,1,100,RD
1752174902.323729,514101.500,16371,2,AK,1,100,16369
1752174902.334229,514112.000,16371,2,AK,1,100,RD
1752174904.875728,516653.500,17208,2,AK,1,100,16369
1752174907.417228,519195.000,17208,2,AK,1,100,RD
1752174907.421728,519199.500,17211,2,AK,1,100,17209
1752174907.426228,519204.000,17211,2,AK,1,100,RD
1752174909.986728,521764.500,18064,2,AK,1,100,17209
1752174912.547228,524325.000,18064,2,AK,1,100,RD
1752174912.555728,524333.500,18067,2,AK,1,100,18065
1752174912.564228,524342.000,18067,2,AK,1,100,RD
