LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1752780518.857804,509284.000,17155,1,SF,1,100,141.7090
1752780519.124805,509551.000,17207,1,SF,1,100,140.0697
1752780519.457807,509884.000,17258,1,SF,1,100,140.5316
1752780519.857809,510284.000,17327,1,SF,1,100,140.9882
1752780520.190811,510617.000,17377,1,SF,1,100,141.4395
1752780520.457813,510884.000,17432,1,SF,1,100,141.8855
1752780520.790814,511217.000,17482,1,SF,1,100,142.3264
1752780521.190817,511617.000,17551,1,SF,1,100,142.7623
1752780521.457818,511884.000,17602,1,SF,1,100,143.1930
1752780521.790820,512217.000,17654,1,SF,1,100,141.5366
1752780522.190822,512617.000,17722,1,SF,1,100,141.9815
1752780522.523824,512950.000,17774,1,SF,1,100,140.3391
1752780522.790825,513217.000,17826,1,SF,1,100,142.8801
1752780523.123827,513550.000,17879,1,SF,1,100,143.3095
1752780523.523829,513950.000,17946,1,SF,1,100,143.7339
1752780523.790831,514217.000,18000,1,SF,1,100,144.1535
1752780524.123833,514550.000,18054,1,SF,1,100,142.4859
1752780524.456835,514883.000,18106,1,SF,1,100,142.9199
1752780524.856837,515283.000,18173,1,SF,1,100,143.3488
1752780525.123838,515550.000,18226,1,SF,1,100,141.6906
1752780525.456840,515883.000,18276,1,SF,1,100,142.1337
1752780525.856842,516283.000,18343,1,SF,1,100,140.4895
1752780526.123844,516550.000,18392,1,SF,1,100,138.8643
1752780526.456845,516883.000,18445,1,SF,1,100,139.3402
1752780526.789847,517216.000,18499,1,SF,1,100,139.8105
1752780527.189849,517616.000,18566,1,SF,1,100,138.1932
1752780527.456851,517883.000,18616,1,SF,1,100,138.6768
1752780527.789853,518216.000,18669,1,SF,1,100,139.1548
1752780528.189855,518616.000,18736,1,SF,1,100,139.6273
1752780528.456856,518883.000,18790,1,SF,1,100,140.0944
1752780528.789858,519216.000,18841,1,SF,1,100,140.5560
1752780529.122860,519549.000,18898,1,SF,1,100,141.0123
1752780529.522862,519949.000,18965,1,SF,1,100,141.4633
1752780529.789864,520216.000,19022,1,SF,1,100,143.9914
1752780530.122866,520549.000,19070,1,SF,1,100,142.3257
1752780530.522868,520949.000,19139,1,SF,1,100,142.7615
1752780530.789869,521216.000,19190,1,SF,1,100,143.1923
1752780531.122871,521549.000,19243,1,SF,1,100,143.6181
1752780531.456873,521883.000,19293,1,SF,1,100,141.9567
1752780531.856875,522283.000,19364,1,SF,1,100,142.3968
1752780532.122876,522549.000,19414,1,SF,1,100,142.8318
1752780532.455878,522882.000,19469,1,SF,1,100,145.3440
1752780532.855880,523282.000,19536,1,SF,1,100,145.7449
1752780533.122882,523549.000,19590,1,SF,1,100,146.1412
1752780533.455884,523882.000,19641,1,SF,1,100,146.5329
1752780533.789886,524216.000,19693,1,SF,1,100,149.0023
1752780534.189888,524616.000,19765,1,SF,1,100,147.2786
1752780534.522890,524949.000,19816,1,SF,1,100,145.5749
1752780534.789891,525216.000,19868,1,SF,1,100,145.9731
1752780535.122893,525549.000,19919,1,SF,1,100,146.3667
1752780535.522895,525949.000,19987,1,SF,1,100,144.6736
1752780535.855897,526282.000,20040,1,SF,1,100,147.1645
1752780536.122898,526549.000,20093,1,SF,1,100,147.5443
1752780536.455900,526882.000,20141,1,SF,1,100,145.8375
1752780536.855902,527282.000,20212,1,SF,1,100,146.2327
1752780537.122904,527549.000,20267,1,SF,1,100,148.7056
1752780537.455906,527882.000,20321,1,SF,1,100,151.1498
1752780537.855908,528282.000,20388,1,SF,1,100,151.4836
1752780538.188910,528615.000,20441,1,SF,1,100,151.8135
1752780538.455911,528882.000,20491,1,SF,1,100,150.0573
1752780538.788913,529215.000,20544,1,SF,1,100,150.4037
1752780539.188915,529615.000,20611,1,SF,1,100,150.7460
1752780539.455917,529882.000,20666,1,SF,1,100,149.0022
1752780539.788918,530215.000,20718,1,SF,1,100,149.3608
1752780540.188921,530615.000,20787,1,SF,1,100,149.7152
1752780540.521922,530948.000,20838,1,SF,1,100,150.0656
1752780540.788924,531215.000,20891,1,SF,1,100,150.4118
1752780541.121926,531548.000,20941,1,SF,1,100,150.7541
1752780541.521928,531948.000,21010,1,SF,1,100,149.0102
1752780541.788929,532215.000,21063,1,SF,1,100,149.3687
1752780542.121931,532548.000,21115,1,SF,1,100,149.7230
1752780542.455933,532882.000,21164,1,SF,1,100,147.9910
1752780542.854935,533281.000,21233,1,SF,1,100,148.3613
1752780543.121937,533548.000,21285,1,SF,1,100,148.7273
1752780543.454938,533881.000,21338,1,SF,1,100,149.0891
1752780543.854941,534281.000,21403,1,SF,1,100,147.3644
1752780544.121942,534548.000,21457,1,SF,1,100,149.8242
