LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1752780565.720060,556146,25085,1,SR,1,100,0.133333
1752780567.787072,558213,25422,1,SR,1,100,0.066667
1752780568.253074,558679,25505,1,SR,1,100,0.066667
1752780568.453075,558879,25558,1,SR,1,100,0.266667
1752780570.320085,560746,25863,1,SR,1,100,0.133333
1752780572.186096,562612,26183,1,SR,1,100,0.200000
1752780577.252123,567678,26990,1,SR,1,100,0.066667
1752780678.442677,668868,43172,1,SR,1,100,0.066667
1752780695.374770,685800,45956,1,SR,1,100,0.200000
1752780744.103036,734528,53932,1,SR,1,100,0.133333
1752781294.718049,1285140,13194,1,SR,1,100,0.066667
