LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752780459.129477,449556.000,7015,2,EL,1,100,-15165.400391
1752780459.196477,449623.000,7031,1,EL,1,100,-15167.200195
1752780459.262978,449689.500,7048,2,EL,1,100,-15170.599609
1752780459.329478,449756.000,7048,2,EL,1,100,-15173.200195
1752780459.396479,449823.000,7064,1,EL,1,100,-15174.200195
1752780459.463479,449890.000,7080,2,EL,1,100,-15178.200195
1752780459.530479,449957.000,7080,2,EL,1,100,-15180.000000
1752780459.596480,450023.000,7098,1,EL,1,100,-15179.400391
1752780459.662980,450089.500,7115,2,EL,1,100,-15179.799805
1752780459.729480,450156.000,7115,2,EL,1,100,-15180.200195
1752780459.796481,450223.000,7132,1,EL,1,100,-15185.000000
1752780459.862981,450289.500,7147,2,EL,1,100,-15194.000000
1752780459.929481,450356.000,7147,2,EL,1,100,-15196.200195
1752780459.996482,450423.000,7163,1,EL,1,100,-15197.599609
1752780460.062982,450489.500,7181,2,EL,1,100,-15200.799805
1752780460.129483,450556.000,7181,2,EL,1,100,-15204.599609
1752780460.196483,450623.000,7199,1,EL,1,100,-15207.400391
1752780460.262983,450689.500,7216,2,EL,1,100,-15210.200195
1752780460.329484,450756.000,7216,2,EL,1,100,-15205.599609
1752780460.396484,450823.000,7232,1,EL,1,100,-15203.200195
1752780460.463484,450890.000,7250,2,EL,1,100,-15203.200195
1752780460.530485,450957.000,7250,2,EL,1,100,-15213.599609
1752780460.596485,451023.000,7266,1,EL,1,100,-15222.000000
1752780460.662985,451089.500,7284,2,EL,1,100,-15217.200195
