LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752780959.540215,949964.000,23778,2,AK,1,100,RD
1752780959.552215,949976.000,23781,2,AK,1,100,23779
1752780959.564215,949988.000,23781,2,AK,1,100,RD
1752780962.104229,952528.000,24618,2,AK,1,100,23779
1752780964.644243,955068.000,24618,2,AK,1,100,RD
1752780964.651243,955075.000,24621,2,AK,1,100,24619
1752780964.658243,955082.000,24621,2,AK,1,100,RD
1752780967.220257,957644.000,25471,2,AK,1,100,24619
1752780969.782271,960206.000,25471,2,AK,1,100,RD
1752780969.787771,960211.500,25474,2,AK,1,100,25472
1752780969.793271,960217.000,25474,2,AK,1,100,RD
1752780972.345285,962769.000,26311,2,AK,1,100,25472
1752780974.897299,965321.000,26311,2,AK,1,100,RD
1752780974.910299,965334.000,26314,2,AK,1,100,26312
1752780974.923299,965347.000,26314,2,AK,1,100,RD
1752780977.477813,967901.500,27164,2,AK,1,100,26312
1752780980.032327,970456.000,27164,2,AK,1,100,RD
1752780980.038327,970462.000,27167,2,AK,1,100,27165
1752780980.044327,970468.000,27167,2,AK,1,100,RD
1752780982.593341,973017.000,28004,2,AK,1,100,27165
1752780985.142355,975566.000,28004,2,AK,1,100,RD
1752780985.159855,975583.500,28007,2,AK,1,100,28005
1752780985.177355,975601.000,28007,2,AK,1,100,RD
1752780987.712869,978136.500,28844,2,AK,1,100,28005
1752780990.248383,980672.000,28844,2,AK,1,100,RD
1752780990.254883,980678.500,28847,2,AK,1,100,28845
1752780990.261383,980685.000,28847,2,AK,1,100,RD
1752780992.815897,983239.500,29699,2,AK,1,100,28845
1752780995.370411,985794.000,29699,2,AK,1,100,RD
1752780995.376411,985800.000,29702,2,AK,1,100,29700
1752780995.382411,985806.000,29702,2,AK,1,100,RD
1752780997.931925,988355.500,30538,2,AK,1,100,29700
1752781000.481439,990905.000,30538,2,AK,1,100,RD
1752781000.488439,990912.000,30541,2,AK,1,100,30539
1752781000.495439,990919.000,30541,2,AK,1,100,RD
1752781003.042453,993466.000,31378,2,AK,1,100,30539
1752781005.589467,996013.000,31378,2,AK,1,100,RD
1752781005.617467,996041.000,31381,2,AK,1,100,31379
1752781005.645467,996069.000,31381,2,AK,1,100,RD
1752781008.171981,998595.500,32222,2,AK,1,100,31379
1752781010.698495,1001122.000,32222,2,AK,1,100,RD
1752781010.703995,1001127.500,32225,2,AK,1,100,32223
1752781010.709495,1001133.000,32225,2,AK,1,100,RD
1752781013.271509,1003695.000,33076,2,AK,1,100,32223
1752781015.833523,1006257.000,33076,2,AK,1,100,RD
1752781015.838023,1006261.500,33079,2,AK,1,100,33077
1752781015.842523,1006266.000,33079,2,AK,1,100,RD
1752781018.395037,1008818.500,33914,2,AK,1,100,33077
1752781020.947551,1011371.000,33914,2,AK,1,100,RD
1752781020.954551,1011378.000,33917,2,AK,1,100,33915
1752781020.961551,1011385.000,33917,2,AK,1,100,RD
1752781023.514565,1013938.000,34753,2,AK,1,100,33915
1752781026.067579,1016491.000,34753,2,AK,1,100,RD
1752781026.077579,1016501.000,34756,2,AK,1,100,34754
1752781026.087579,1016511.000,34756,2,AK,1,100,RD
