LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1752780453.545947,443972.500,6079,4,EM,1,100,RB
1752780453.596197,444022.750,6079,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780453.646447,444073.000,6079,4,EM,1,100,PS
1752780453.696697,444123.250,6114,4,EM,1,100,RS
1752780453.746948,444173.500,6114,4,EM,1,100,RB
1752780453.797198,444223.750,6114,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780453.847448,444274.000,6114,4,EM,1,100,PS
1752780453.897698,444324.250,6148,4,EM,1,100,RS
1752780453.947949,444374.500,6148,4,EM,1,100,RB
1752780453.998199,444424.750,6148,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780454.048449,444475.000,6148,4,EM,1,100,PS
1752780454.099200,444525.750,6182,4,EM,1,100,RS
1752780454.149950,444576.500,6182,4,EM,1,100,RB
1752780454.200700,444627.250,6182,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780454.251450,444678.000,6182,4,EM,1,100,PS
1752780454.301701,444728.250,6215,4,EM,1,100,RS
1752780454.351951,444778.500,6215,4,EM,1,100,RB
1752780454.402201,444828.750,6215,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780454.452451,444879.000,6215,4,EM,1,100,PS
1752780454.502702,444929.250,6251,4,EM,1,100,RS
1752780454.552952,444979.500,6251,4,EM,1,100,RB
1752780454.603202,445029.750,6251,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780454.653453,445080.000,6251,4,EM,1,100,PS
1752780454.703703,445130.250,6282,4,EM,1,100,RS
1752780454.753953,445180.500,6282,4,EM,1,100,RB
1752780454.804203,445230.750,6282,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780454.854454,445281.000,6282,4,EM,1,100,PS
1752780454.904704,445331.250,6318,4,EM,1,100,RS
1752780454.954954,445381.500,6318,4,EM,1,100,RB
1752780455.005205,445431.750,6318,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780455.055455,445482.000,6318,4,EM,1,100,PS
1752780455.105705,445532.250,6352,4,EM,1,100,RS
1752780455.155955,445582.500,6352,4,EM,1,100,RB
1752780455.206206,445632.750,6352,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780455.256456,445683.000,6352,4,EM,1,100,PS
