LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752778629.693901,506886.000,15286,2,PI,1,100,158389
1752778629.733901,506926.000,15304,3,PI,1,100,158385
1752778629.773901,506966.000,15304,3,PI,1,100,158408
1752778629.813901,507006.000,15304,3,PI,1,100,158427
1752778629.853902,507046.000,15322,3,PI,1,100,158405
1752778629.893902,507086.000,15322,3,PI,1,100,158436
1752778629.933902,507126.000,15322,3,PI,1,100,158387
1752778629.973902,507166.000,15338,2,PI,1,100,158359
1752778630.013902,507206.000,15338,2,PI,1,100,158322
1752778630.053903,507246.000,15353,3,PI,1,100,158317
1752778630.093903,507286.000,15353,3,PI,1,100,158305
1752778630.133903,507326.000,15353,3,PI,1,100,158295
1752778630.173903,507366.000,15369,2,PI,1,100,158306
1752778630.213904,507406.000,15369,2,PI,1,100,158303
1752778630.253904,507446.000,15387,3,PI,1,100,158286
1752778630.293904,507486.000,15387,3,PI,1,100,158319
1752778630.333904,507526.000,15387,3,PI,1,100,158325
1752778630.373904,507566.000,15405,2,PI,1,100,158367
1752778630.413905,507606.000,15405,2,PI,1,100,158399
1752778630.453905,507646.000,15420,3,PI,1,100,158410
1752778630.493905,507686.000,15420,3,PI,1,100,158426
1752778630.533905,507726.000,15420,3,PI,1,100,158465
1752778630.573905,507766.000,15437,2,PI,1,100,158486
1752778630.613906,507806.000,15437,2,PI,1,100,158482
1752778630.653906,507846.000,15454,3,PI,1,100,158442
1752778630.693906,507886.000,15454,3,PI,1,100,158412
1752778630.733906,507926.000,15454,3,PI,1,100,158368
1752778630.773907,507966.000,15470,2,PI,1,100,158342
1752778630.813907,508006.000,15470,2,PI,1,100,158326
1752778630.853907,508046.000,15487,3,PI,1,100,158321
1752778630.893907,508086.000,15487,3,PI,1,100,158327
1752778630.933907,508126.000,15487,3,PI,1,100,158319
1752778630.973908,508166.000,15502,2,PI,1,100,158340
1752778631.013908,508206.000,15502,2,PI,1,100,158337
1752778631.053908,508246.000,15521,3,PI,1,100,158344
1752778631.093908,508286.000,15521,3,PI,1,100,158388
1752778631.133909,508326.000,15521,3,PI,1,100,158426
1752778631.173909,508366.000,15537,2,PI,1,100,158413
1752778631.213909,508406.000,15537,2,PI,1,100,158440
1752778631.253909,508446.000,15554,3,PI,1,100,158462
1752778631.293909,508486.000,15554,3,PI,1,100,158472
1752778631.333910,508526.000,15554,3,PI,1,100,158411
1752778631.373910,508566.000,15569,3,PI,1,100,158382
1752778631.413910,508606.000,15569,3,PI,1,100,158367
1752778631.453910,508646.000,15569,3,PI,1,100,158337
1752778631.493910,508686.000,15586,2,PI,1,100,158324
