LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1752778638.065946,515258.000,16720,3,MY,1,100,110
1752778638.105946,515298.000,16720,3,MY,1,100,110
1752778638.145946,515338.000,16720,3,MY,1,100,110
1752778638.185946,515378.000,16738,2,MY,1,100,110
1752778638.225947,515418.000,16738,2,MY,1,100,110
1752778638.265947,515458.000,16754,3,MY,1,100,109
1752778638.305947,515498.000,16754,3,MY,1,100,109
1752778638.345947,515538.000,16754,3,MY,1,100,110
1752778638.385948,515578.000,16773,2,MY,1,100,110
1752778638.425948,515618.000,16773,2,MY,1,100,110
1752778638.465948,515658.000,16787,3,MY,1,100,109
1752778638.505948,515698.000,16787,3,MY,1,100,110
1752778638.545948,515738.000,16787,3,MY,1,100,110
1752778638.585949,515778.000,16807,3,MY,1,100,110
1752778638.625949,515818.000,16807,3,MY,1,100,110
1752778638.665949,515858.000,16807,3,MY,1,100,109
1752778638.705949,515898.000,16823,2,MY,1,100,111
1752778638.745949,515938.000,16823,2,MY,1,100,110
1752778638.785950,515978.000,16840,3,MY,1,100,110
1752778638.825950,516018.000,16840,3,MY,1,100,110
1752778638.865950,516058.000,16840,3,MY,1,100,110
1752778638.905950,516098.000,16857,2,MY,1,100,110
1752778638.945951,516138.000,16857,2,MY,1,100,110
1752778638.985951,516178.000,16874,3,MY,1,100,110
1752778639.025951,516218.000,16874,3,MY,1,100,109
1752778639.065951,516258.000,16874,3,MY,1,100,110
1752778639.105951,516298.000,16892,2,MY,1,100,110
1752778639.145952,516338.000,16892,2,MY,1,100,109
1752778639.185952,516378.000,16910,3,MY,1,100,109
1752778639.225952,516418.000,16910,3,MY,1,100,110
1752778639.265952,516458.000,16910,3,MY,1,100,110
1752778639.305953,516498.000,16924,2,MY,1,100,110
1752778639.345953,516538.000,16924,2,MY,1,100,109
1752778639.385953,516578.000,16941,3,MY,1,100,110
1752778639.425953,516618.000,16941,3,MY,1,100,109
1752778639.465953,516658.000,16941,3,MY,1,100,110
1752778639.505954,516698.000,16957,2,MY,1,100,110
1752778639.545954,516738.000,16957,2,MY,1,100,110
1752778639.585954,516778.000,16979,3,MY,1,100,111
1752778639.625954,516818.000,16979,3,MY,1,100,110
1752778639.665954,516858.000,16979,3,MY,1,100,110
1752778639.705955,516898.000,16994,2,MY,1,100,112
1752778639.745955,516938.000,16994,2,MY,1,100,110
1752778639.785955,516978.000,17012,3,MY,1,100,110
