LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752779284.489426,1161678.000,57632,1,B%,1,100,23
1752779289.489453,1166678.000,58452,1,B%,1,100,24
1752779294.488480,1171677.000,59257,1,B%,1,100,23
1752779299.488506,1176677.000,60082,1,B%,1,100,23
1752779304.487533,1181676.000,60903,1,B%,1,100,24
1752779309.487560,1186676.000,61724,1,B%,1,100,23
1752779314.487587,1191676.000,62548,1,B%,1,100,24
1752779319.486614,1196675.000,63370,1,B%,1,100,24
1752779324.485641,1201674.000,64177,1,B%,1,100,24
1752779329.485668,1206674.000,65001,1,B%,1,100,24
1752779334.484695,1211673.000,285,1,B%,1,100,24
1752779339.484722,1216673.000,1124,1,B%,1,100,24
1752779344.483749,1221672.000,1882,1,B%,1,100,24
1752779349.483776,1226672.000,2705,1,B%,1,100,25
1752779354.482802,1231671.000,3526,1,B%,1,100,25
1752779359.482829,1236671.000,4367,1,B%,1,100,25
1752779364.481856,1241670.000,5191,1,B%,1,100,24
1752779369.481883,1246670.000,6010,1,B%,1,100,25
1752779374.480910,1251669.000,6829,1,B%,1,100,25
1752779379.480937,1256669.000,7651,1,B%,1,100,25
1752779384.479964,1261668.000,8473,1,B%,1,100,25
1752779389.479991,1266668.000,9296,1,B%,1,100,25
1752779394.479018,1271667.000,10100,1,B%,1,100,25
1752779399.479045,1276667.000,10940,1,B%,1,100,25
1752779404.478072,1281666.000,11765,1,B%,1,100,25
1752779409.478099,1286666.000,12586,1,B%,1,100,25
1752779414.477125,1291665.000,13426,1,B%,1,100,25
1752779419.477152,1296665.000,14247,1,B%,1,100,25
1752779424.476179,1301664.000,15050,1,B%,1,100,25
1752779429.476206,1306664.000,15893,1,B%,1,100,25
1752779434.475233,1311663.000,16715,1,B%,1,100,25
1752779439.475260,1316663.000,17537,1,B%,1,100,26
1752779444.474287,1321662.000,18359,1,B%,1,100,25
1752779449.474314,1326662.000,19199,1,B%,1,100,25
1752779454.473341,1331661.000,20023,1,B%,1,100,26
1752779459.473368,1336661.000,20843,1,B%,1,100,25
1752779464.472395,1341660.000,21681,1,B%,1,100,26
1752779469.472421,1346660.000,22501,1,B%,1,100,26
1752779474.471448,1351659.000,23326,1,B%,1,100,26
1752779479.471475,1356659.000,24145,1,B%,1,100,27
1752779484.470502,1361658.000,24985,1,B%,1,100,26
1752779489.470529,1366658.000,25806,1,B%,1,100,26
1752779494.469556,1371657.000,26630,1,B%,1,100,27
1752779499.469583,1376657.000,27450,1,B%,1,100,27
1752779504.469610,1381657.000,28290,1,B%,1,100,27
1752779509.468637,1386656.000,29110,1,B%,1,100,27
1752779514.467664,1391655.000,29933,1,B%,1,100,26
1752779519.467691,1396655.000,30754,1,B%,1,100,27
1752779524.466718,1401654.000,31592,1,B%,1,100,27
1752779529.466744,1406654.000,32415,1,B%,1,100,26
1752779534.465771,1411653.000,33222,1,B%,1,100,27
1752779539.465798,1416653.000,34045,1,B%,1,100,27
