LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752617387.583528,302193.000,47049,3,PG,1,100,2684
1752617387.623527,302233.000,47049,3,PG,1,100,2680
1752617387.663527,302273.000,47049,3,PG,1,100,2670
1752617387.703527,302313.000,47073,4,PG,1,100,2691
1752617387.743527,302353.000,47073,4,PG,1,100,2687
1752617387.783527,302393.000,47073,4,PG,1,100,2673
1752617387.823527,302433.000,47073,4,PG,1,100,2691
1752617387.863527,302473.000,47090,2,PG,1,100,2686
1752617387.903526,302513.000,47090,2,PG,1,100,2679
1752617387.950526,302560.000,47107,2,PG,1,100,2669
1752617387.997526,302607.000,47107,2,PG,1,100,2678
1752617388.037193,302646.667,47123,3,PG,1,100,2682
1752617388.076859,302686.333,47123,3,PG,1,100,2679
1752617388.116526,302726.000,47123,3,PG,1,100,2680
1752617388.157026,302766.500,47140,2,PG,1,100,2689
1752617388.197525,302807.000,47140,2,PG,1,100,2689
1752617388.237192,302846.667,47159,3,PG,1,100,2685
1752617388.276858,302886.333,47159,3,PG,1,100,2689
1752617388.316525,302926.000,47159,3,PG,1,100,2672
1752617388.356525,302966.000,47176,3,PG,1,100,2686
1752617388.396525,303006.000,47176,3,PG,1,100,2676
1752617388.436525,303046.000,47176,3,PG,1,100,2691
1752617388.476524,303086.000,47190,2,PG,1,100,2693
1752617388.516524,303126.000,47190,2,PG,1,100,2673
1752617388.556858,303166.333,47208,3,PG,1,100,2680
1752617388.597191,303206.667,47208,3,PG,1,100,2687
1752617388.637524,303247.000,47208,3,PG,1,100,2685
1752617388.677024,303286.500,47224,2,PG,1,100,2686
1752617388.716524,303326.000,47224,2,PG,1,100,2682
1752617388.756857,303366.333,47241,3,PG,1,100,2693
1752617388.797190,303406.667,47241,3,PG,1,100,2683
1752617388.837523,303447.000,47241,3,PG,1,100,2678
1752617388.877023,303486.500,47256,2,PG,1,100,2682
1752617388.916523,303526.000,47256,2,PG,1,100,2678
1752617388.956523,303566.000,47273,3,PG,1,100,2682
1752617388.996523,303606.000,47273,3,PG,1,100,2695
1752617389.036523,303646.000,47273,3,PG,1,100,2694
1752617389.076522,303686.000,47289,2,PG,1,100,2692
1752617389.116522,303726.000,47289,2,PG,1,100,2683
1752617389.156855,303766.333,47306,3,PG,1,100,2680
1752617389.197189,303806.667,47306,3,PG,1,100,2690
1752617389.237522,303847.000,47306,3,PG,1,100,2699
1752617389.277022,303886.500,47323,2,PG,1,100,2687
1752617389.316522,303926.000,47323,2,PG,1,100,2681
1752617389.356521,303966.000,47340,3,PG,1,100,2689
1752617389.396521,304006.000,47340,3,PG,1,100,2677
1752617389.436521,304046.000,47340,3,PG,1,100,2681
1752617389.476521,304086.000,47356,2,PG,1,100,2692
1752617389.516521,304126.000,47356,2,PG,1,100,2662
1752617389.556521,304166.000,47376,3,PG,1,100,2686
1752617389.596521,304206.000,47376,3,PG,1,100,2675
1752617389.636520,304246.000,47376,3,PG,1,100,2690
1752617389.676520,304286.000,47391,3,PG,1,100,2677
1752617389.716520,304326.000,47391,3,PG,1,100,2681
1752617389.756520,304366.000,47391,3,PG,1,100,2686
1752617389.796520,304406.000,47407,2,PG,1,100,2671
1752617389.836520,304446.000,47407,2,PG,1,100,2680
1752617389.876520,304486.000,47424,3,PG,1,100,2688
1752617389.916519,304526.000,47424,3,PG,1,100,2689
1752617389.956519,304566.000,47424,3,PG,1,100,2687
1752617389.996519,304606.000,47443,2,PG,1,100,2672
1752617390.036519,304646.000,47443,2,PG,1,100,2689
1752617390.076519,304686.000,47458,3,PG,1,100,2690
1752617390.116519,304726.000,47458,3,PG,1,100,2673
1752617390.156519,304766.000,47458,3,PG,1,100,2684
1752617390.196518,304806.000,47475,2,PG,1,100,2686
1752617390.236518,304846.000,47475,2,PG,1,100,2672
1752617390.276518,304886.000,47491,3,PG,1,100,2676
1752617390.316518,304926.000,47491,3,PG,1,100,2669
1752617390.356518,304966.000,47491,3,PG,1,100,2689
1752617390.396518,305006.000,47510,2,PG,1,100,2668
1752617390.436518,305046.000,47510,2,PG,1,100,2679
1752617390.476517,305086.000,47526,3,PG,1,100,2689
1752617390.516517,305126.000,47526,3,PG,1,100,2689
1752617390.556517,305166.000,47526,3,PG,1,100,2678
1752617390.596517,305206.000,47542,2,PG,1,100,2679
1752617390.636517,305246.000,47542,2,PG,1,100,2689
1752617390.676517,305286.000,47558,3,PG,1,100,2683
1752617390.716517,305326.000,47558,3,PG,1,100,2684
1752617390.756516,305366.000,47558,3,PG,1,100,2691
1752617390.796516,305406.000,47575,2,PG,1,100,2684
1752617390.836516,305446.000,47575,2,PG,1,100,2682
1752617390.876516,305486.000,47594,3,PG,1,100,2677
