LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752617887.176780,801788.000,62067,1,BV,1,100,3.61
1752617892.175762,806787.000,62888,1,BV,1,100,3.61
1752617897.175745,811787.000,63694,1,BV,1,100,3.61
1752617902.174727,816786.000,64496,1,BV,1,100,3.61
1752617907.174710,821786.000,65315,1,BV,1,100,3.61
1752617912.173692,826785.000,583,1,BV,1,100,3.61
1752617917.173675,831785.000,1389,1,BV,1,100,3.61
1752617922.172657,836784.000,2210,1,BV,1,100,3.61
1752617927.172640,841784.000,3016,1,BV,1,100,3.61
1752617932.171622,846783.000,3820,1,BV,1,100,3.61
1752617937.171605,851783.000,4645,1,BV,1,100,3.61
1752617942.170588,856782.000,5447,1,BV,1,100,3.61
1752617947.170570,861782.000,6251,1,BV,1,100,3.61
1752617952.169553,866781.000,7072,1,BV,1,100,3.61
1752617957.169535,871781.000,7878,1,BV,1,100,3.62
1752617962.168518,876780.000,8678,1,BV,1,100,3.61
1752617967.168500,881780.000,9505,1,BV,1,100,3.61
1752617972.167483,886779.000,10309,1,BV,1,100,3.62
1752617977.167465,891779.000,11113,1,BV,1,100,3.61
1752617982.166448,896778.000,11921,1,BV,1,100,3.62
1752617987.166430,901778.000,12744,1,BV,1,100,3.62
1752617992.165413,906777.000,13509,1,BV,1,100,3.62
1752617997.165395,911777.000,14332,1,BV,1,100,3.61
1752618002.164378,916776.000,15142,1,BV,1,100,3.62
1752618007.164360,921776.000,15945,1,BV,1,100,3.62
1752618012.163343,926775.000,16754,1,BV,1,100,3.62
1752618017.163325,931775.000,17579,1,BV,1,100,3.62
1752618022.162308,936774.000,18384,1,BV,1,100,3.62
1752618027.162290,941774.000,19159,1,BV,1,100,3.62
