LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752617384.876537,299486.000,46594,2,GZ,1,100,0.641
1752617384.916537,299526.000,46594,2,GZ,1,100,0.397
1752617384.956537,299566.000,46610,3,GZ,1,100,0.366
1752617384.996537,299606.000,46610,3,GZ,1,100,0.214
1752617385.036537,299646.000,46610,3,GZ,1,100,0.702
1752617385.076536,299686.000,46627,2,GZ,1,100,1.404
1752617385.116536,299726.000,46627,2,GZ,1,100,2.869
1752617385.156536,299766.000,46643,3,GZ,1,100,3.418
1752617385.196536,299806.000,46643,3,GZ,1,100,3.204
1752617385.236536,299846.000,46643,3,GZ,1,100,3.693
1752617385.276536,299886.000,46661,2,GZ,1,100,3.113
1752617385.316536,299926.000,46661,2,GZ,1,100,2.930
1752617385.356535,299966.000,46677,3,GZ,1,100,2.472
1752617385.396535,300006.000,46677,3,GZ,1,100,-0.092
1752617385.436535,300046.000,46677,3,GZ,1,100,-1.312
1752617385.476535,300086.000,46696,2,GZ,1,100,-1.312
1752617385.516535,300126.000,46696,2,GZ,1,100,-1.831
1752617385.556535,300166.000,46711,3,GZ,1,100,-2.289
1752617385.596535,300206.000,46711,3,GZ,1,100,-1.282
1752617385.636534,300246.000,46711,3,GZ,1,100,0.031
1752617385.676534,300286.000,46728,3,GZ,1,100,1.038
1752617385.716534,300326.000,46728,3,GZ,1,100,1.221
1752617385.756534,300366.000,46728,3,GZ,1,100,1.099
1752617385.796534,300406.000,46744,2,GZ,1,100,0.366
1752617385.836534,300446.000,46744,2,GZ,1,100,-0.610
1752617385.876534,300486.000,46762,3,GZ,1,100,-0.427
1752617385.916533,300526.000,46762,3,GZ,1,100,-0.122
1752617385.956533,300566.000,46762,3,GZ,1,100,0.244
1752617385.996533,300606.000,46777,2,GZ,1,100,0.702
1752617386.036533,300646.000,46777,2,GZ,1,100,0.916
1752617386.076533,300686.000,46797,3,GZ,1,100,0.153
1752617386.116533,300726.000,46797,3,GZ,1,100,0.214
1752617386.156533,300766.000,46797,3,GZ,1,100,0.122
1752617386.196532,300806.000,46816,2,GZ,1,100,0.336
1752617386.236532,300846.000,46816,2,GZ,1,100,-0.549
1752617386.276532,300886.000,46833,3,GZ,1,100,-0.763
1752617386.316532,300926.000,46833,3,GZ,1,100,0.702
1752617386.356532,300966.000,46833,3,GZ,1,100,0.946
1752617386.396532,301006.000,46849,2,GZ,1,100,0.305
1752617386.436532,301046.000,46849,2,GZ,1,100,-0.244
1752617386.476531,301086.000,46864,3,GZ,1,100,0.336
1752617386.516531,301126.000,46864,3,GZ,1,100,0.427
1752617386.556531,301166.000,46864,3,GZ,1,100,-0.122
1752617386.596531,301206.000,46883,2,GZ,1,100,-0.092
1752617386.636531,301246.000,46883,2,GZ,1,100,-0.183
1752617386.676531,301286.000,46900,3,GZ,1,100,-0.275
1752617386.716531,301326.000,46900,3,GZ,1,100,0.122
1752617386.756530,301366.000,46900,3,GZ,1,100,-0.061
1752617386.796530,301406.000,46918,2,GZ,1,100,-0.244
1752617386.836530,301446.000,46918,2,GZ,1,100,0.000
1752617386.876530,301486.000,46934,3,GZ,1,100,0.183
1752617386.916530,301526.000,46934,3,GZ,1,100,0.793
1752617386.956530,301566.000,46934,3,GZ,1,100,0.732
1752617386.996530,301606.000,46952,3,GZ,1,100,0.122
1752617387.036530,301646.000,46952,3,GZ,1,100,0.153
1752617387.076529,301686.000,46952,3,GZ,1,100,0.916
1752617387.116529,301726.000,46969,2,GZ,1,100,1.068
1752617387.156529,301766.000,46969,2,GZ,1,100,0.427
1752617387.196529,301806.000,46988,3,GZ,1,100,0.183
1752617387.236529,301846.000,46988,3,GZ,1,100,0.122
1752617387.276529,301886.000,46988,3,GZ,1,100,-0.122
1752617387.310029,301919.500,47005,2,GZ,1,100,0.671
1752617387.343528,301953.000,47005,2,GZ,1,100,0.854
