LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752617384.196539,298806.000,46465,1,EL,1,100,-17839.800781
1752617384.263039,298872.500,46483,2,EL,1,100,-17840.000000
1752617384.329539,298939.000,46483,2,EL,1,100,-17841.400391
1752617384.396539,299006.000,46499,1,EL,1,100,-17841.599609
1752617384.463039,299072.500,46516,2,EL,1,100,-17841.599609
1752617384.529538,299139.000,46516,2,EL,1,100,-17842.199219
1752617384.596538,299206.000,46533,1,EL,1,100,-17843.800781
1752617384.663038,299272.500,46552,2,EL,1,100,-17844.400391
1752617384.729538,299339.000,46552,2,EL,1,100,-17845.400391
1752617384.795537,299405.000,46568,1,EL,1,100,-17846.000000
1752617384.862537,299472.000,46586,2,EL,1,100,-17846.599609
1752617384.929537,299539.000,46586,2,EL,1,100,-17846.800781
1752617384.995537,299605.000,46602,1,EL,1,100,-17847.800781
1752617385.062536,299672.000,46619,2,EL,1,100,-17848.599609
1752617385.129536,299739.000,46619,2,EL,1,100,-17853.000000
1752617385.196536,299806.000,46637,1,EL,1,100,-17849.199219
1752617385.263036,299872.500,46653,2,EL,1,100,-17853.800781
1752617385.329535,299939.000,46653,2,EL,1,100,-17861.199219
1752617385.395535,300005.000,46669,1,EL,1,100,-17860.599609
1752617385.462535,300072.000,46688,2,EL,1,100,-17859.199219
1752617385.529535,300139.000,46688,2,EL,1,100,-17859.000000
1752617385.595535,300205.000,46705,1,EL,1,100,-17859.199219
1752617385.662534,300272.000,46720,2,EL,1,100,-17859.400391
1752617385.729534,300339.000,46720,2,EL,1,100,-17859.599609
1752617385.796534,300406.000,46736,1,EL,1,100,-17861.199219
1752617385.863034,300472.500,46754,2,EL,1,100,-17859.400391
1752617385.929533,300539.000,46754,2,EL,1,100,-17863.400391
1752617385.995533,300605.000,46770,1,EL,1,100,-17863.599609
1752617386.062533,300672.000,46790,2,EL,1,100,-17864.000000
1752617386.129533,300739.000,46790,2,EL,1,100,-17866.000000
1752617386.196032,300805.500,46808,2,EL,1,100,-17867.400391
1752617386.262532,300872.000,46808,2,EL,1,100,-17866.400391
1752617386.329532,300939.000,46825,1,EL,1,100,-17867.400391
1752617386.396032,301005.500,46841,2,EL,1,100,-17866.400391
1752617386.462532,301072.000,46841,2,EL,1,100,-17866.400391
1752617386.529531,301139.000,46858,1,EL,1,100,-17869.000000
1752617386.596031,301205.500,46875,2,EL,1,100,-17873.800781
1752617386.662531,301272.000,46875,2,EL,1,100,-17871.000000
1752617386.729531,301339.000,46892,1,EL,1,100,-17870.000000
1752617386.796030,301405.500,46910,2,EL,1,100,-17871.400391
1752617386.862530,301472.000,46910,2,EL,1,100,-17873.199219
1752617386.929530,301539.000,46928,1,EL,1,100,-17874.599609
1752617386.996030,301605.500,46944,2,EL,1,100,-17876.000000
1752617387.062529,301672.000,46944,2,EL,1,100,-17876.000000
1752617387.129529,301739.000,46961,1,EL,1,100,-17877.000000
1752617387.196029,301805.500,46980,2,EL,1,100,-17878.000000
1752617387.262529,301872.000,46980,2,EL,1,100,-17878.199219
1752617387.329528,301939.000,46999,1,EL,1,100,-17879.199219
1752617387.396028,302005.500,47015,2,EL,1,100,-17880.199219
1752617387.462528,302072.000,47015,2,EL,1,100,-17880.000000
1752617387.529528,302139.000,47034,1,EL,1,100,-17882.599609
1752617387.596028,302205.500,47051,2,EL,1,100,-17885.199219
1752617387.662527,302272.000,47051,2,EL,1,100,-17885.599609
1752617387.729027,302338.500,47075,2,EL,1,100,-17886.199219
1752617387.795527,302405.000,47075,2,EL,1,100,-17885.400391
1752617387.862527,302472.000,47092,2,EL,1,100,-17883.800781
1752617387.929526,302539.000,47092,2,EL,1,100,-17885.599609
1752617387.995526,302605.000,47109,1,EL,1,100,-17888.800781
1752617388.062026,302671.500,47125,2,EL,1,100,-17890.000000
1752617388.128526,302738.000,47125,2,EL,1,100,-17892.199219
1752617388.195525,302805.000,47142,1,EL,1,100,-17895.000000
1752617388.262025,302871.500,47161,2,EL,1,100,-17894.400391
1752617388.328525,302938.000,47161,2,EL,1,100,-17893.400391
1752617388.395525,303005.000,47178,1,EL,1,100,-17893.199219
1752617388.462025,303071.500,47192,2,EL,1,100,-17893.599609
1752617388.528524,303138.000,47192,2,EL,1,100,-17893.599609
1752617388.595524,303205.000,47210,1,EL,1,100,-17895.000000
1752617388.662024,303271.500,47226,2,EL,1,100,-17896.400391
