LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1752794450.974998,831382,4701,1,HR,1,100,94.45
1752794451.655000,832062,4823,1,HR,1,100,93.07
1752794452.375002,832782,4941,1,HR,1,100,90.91
1752794452.855004,833262,5023,1,HR,1,100,98.48
1752794453.495006,833902,5123,1,HR,1,100,97.43
1752794454.108008,834515,5224,1,HR,1,100,98.00
1752794454.828010,835235,5340,1,HR,1,100,94.74
1752794455.388012,835795,5440,1,HR,1,100,97.50
1752794456.028014,836435,5542,1,HR,1,100,96.66
1752794456.628015,837035,5643,1,HR,1,100,97.41
1752794457.348018,837755,5763,1,HR,1,100,94.28
1752794457.947020,838354,5864,1,HR,1,100,95.55
1752794458.601022,839008,5967,1,HR,1,100,95.15
1752794459.241023,839648,6083,1,HR,1,100,94.84
1752794459.801025,840208,6166,1,HR,1,100,97.57
1752794460.441027,840848,6267,1,HR,1,100,96.72
1752794461.081029,841488,6385,1,HR,1,100,96.06
1752794461.640031,842047,6469,1,HR,1,100,98.53
1752794462.240033,842647,6573,1,HR,1,100,98.85
1752794462.840035,843247,6673,1,HR,1,100,99.11
1752794463.494037,843901,6789,1,HR,1,100,97.92
1752794464.214039,844621,6907,1,HR,1,100,94.68
1752794464.813041,845220,7005,1,HR,1,100,95.86
1752794465.413042,845820,7090,1,HR,1,100,96.78
1752794466.013044,846420,7193,1,HR,1,100,97.50
1752794466.653046,847060,7308,1,HR,1,100,96.66
1752794467.333048,847740,7414,1,HR,1,100,94.79
1752794467.946050,848353,7513,1,HR,1,100,95.95
1752794468.506052,848913,7613,1,HR,1,100,98.44
1752794469.146054,849553,7712,1,HR,1,100,97.39
1752794469.826056,850233,7830,1,HR,1,100,95.36
1752794470.426058,850833,7929,1,HR,1,100,96.39
1752794471.026060,851433,8032,1,HR,1,100,97.19
1752794471.666062,852073,8131,1,HR,1,100,96.43
1752794472.279063,852686,8237,1,HR,1,100,97.22
1752794472.879065,853286,8335,1,HR,1,100,97.84
1752794473.559067,853966,8453,1,HR,1,100,95.70
1752794474.199069,854606,8551,1,HR,1,100,95.27
1752794474.759071,855166,8652,1,HR,1,100,97.91
1752794475.359073,855766,8737,1,HR,1,100,98.37
1752794475.919075,856326,8838,1,HR,1,100,100.32
1752794476.519076,856926,8938,1,HR,1,100,100.25
1752794477.172078,857579,9037,1,HR,1,100,98.81
1752794477.732080,858139,9143,1,HR,1,100,100.66
1752794478.412082,858819,9244,1,HR,1,100,97.90
1752794479.012084,859419,9343,1,HR,1,100,98.37
1752794479.652086,860059,9460,1,HR,1,100,97.34
1752794480.252088,860659,9559,1,HR,1,100,97.93
1752794480.932090,861339,9662,1,HR,1,100,95.78
1752794481.505092,861912,9760,1,HR,1,100,98.30
1752794482.145094,862552,9861,1,HR,1,100,97.29
1752794482.785096,863192,9965,1,HR,1,100,96.50
1752794483.385098,863792,10066,1,HR,1,100,97.28
1752794483.945099,864352,10166,1,HR,1,100,99.47
1752794484.585101,864992,10266,1,HR,1,100,98.20
1752794485.185103,865592,10366,1,HR,1,100,98.60
1752794485.745105,866152,10465,1,HR,1,100,100.50
1752794486.398107,866805,10568,1,HR,1,100,99.00
1752794487.038109,867445,10667,1,HR,1,100,97.83
1752794487.678111,868085,10790,1,HR,1,100,96.93
1752794488.318113,868725,10889,1,HR,1,100,96.22
1752794488.918114,869325,10990,1,HR,1,100,97.06
1752794489.478116,869885,11073,1,HR,1,100,99.30
1752794490.198118,870605,11206,1,HR,1,100,95.75
1752794490.891121,871298,11304,1,HR,1,100,94.08
1752794491.491122,871898,11407,1,HR,1,100,95.40
1752794492.171124,872578,11523,1,HR,1,100,93.81
1752794492.771126,873178,11629,1,HR,1,100,95.18
1752794493.371128,873778,11728,1,HR,1,100,96.25
1752794493.971130,874378,11829,1,HR,1,100,97.09
1752794494.610132,875017,11928,1,HR,1,100,96.34
1752794495.224134,875631,12028,1,HR,1,100,97.16
1752794495.864136,876271,12129,1,HR,1,100,96.40
1752794496.424137,876831,12230,1,HR,1,100,98.79
1752794497.064139,877471,12331,1,HR,1,100,97.67
1752794497.624141,878031,12430,1,HR,1,100,99.77
1752794498.303143,878710,12536,1,HR,1,100,97.21
1752794498.943145,879350,12651,1,HR,1,100,96.44
1752794499.557147,879964,12752,1,HR,1,100,97.23
1752794500.197149,880604,12850,1,HR,1,100,96.46
1752794500.797151,881204,12951,1,HR,1,100,97.25
1752794501.437153,881844,13052,1,HR,1,100,96.47
1752794502.036155,882443,13153,1,HR,1,100,97.25
1752794502.636157,883043,13254,1,HR,1,100,97.86
1752794503.356159,883763,13375,1,HR,1,100,94.63
1752794503.876160,884283,13458,1,HR,1,100,99.25
1752794504.529162,884936,13575,1,HR,1,100,98.02
1752794505.169164,885576,13675,1,HR,1,100,97.07
1752794505.769166,886176,13774,1,HR,1,100,97.72
1752794506.529168,886936,13893,1,HR,1,100,93.55
1752794507.089170,887496,13992,1,HR,1,100,96.57
1752794507.729172,888136,14093,1,HR,1,100,95.94
1752794508.369174,888776,14197,1,HR,1,100,95.46
1752794509.062176,889469,14315,1,HR,1,100,93.85
1752794509.702178,890109,14430,1,HR,1,100,93.83
1752794510.262180,890669,14515,1,HR,1,100,96.79
1752794510.982182,891389,14632,1,HR,1,100,93.80
1752794511.582184,891989,14733,1,HR,1,100,95.18
1752794512.222186,892629,14831,1,HR,1,100,94.86
1752794512.822188,893229,14932,1,HR,1,100,96.00
1752794513.515190,893922,15053,1,HR,1,100,94.28
1752794514.155192,894562,15154,1,HR,1,100,94.16
1752794514.755194,895162,15253,1,HR,1,100,95.46
