LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752789359.706703,326825.000,52466,1,BV,1,100,3.99
1752789364.706719,331825.000,53312,1,BV,1,100,3.99
1752789369.705735,336824.000,54136,1,BV,1,100,3.99
1752789374.705750,341824.000,54990,1,BV,1,100,3.99
1752789379.704766,346823.000,55844,1,BV,1,100,3.99
1752789384.704781,351823.000,56690,1,BV,1,100,3.99
1752789389.703797,356822.000,57538,1,BV,1,100,3.99
1752789394.703813,361822.000,58360,1,BV,1,100,3.99
1752789399.702828,366821.000,59207,1,BV,1,100,3.99
1752789404.702844,371821.000,60056,1,BV,1,100,3.99
1752789409.701859,376820.000,60901,1,BV,1,100,3.99
1752789414.701875,381820.000,61751,1,BV,1,100,3.99
1752789419.700891,386819.000,62586,1,BV,1,100,3.99
1752789424.700906,391819.000,63420,1,BV,1,100,4.00
1752789429.699922,396818.000,64258,1,BV,1,100,4.00
1752789434.699937,401818.000,65085,1,BV,1,100,4.00
1752789439.698953,406817.000,370,1,BV,1,100,3.99
1752789444.698968,411817.000,1200,1,BV,1,100,4.00
1752789449.697984,416816.000,2048,1,BV,1,100,4.00
1752789454.698000,421816.000,2872,1,BV,1,100,4.00
1752789459.697015,426815.000,3702,1,BV,1,100,4.00
1752789464.696031,431814.000,4196,1,BV,1,100,4.00
1752789469.696046,436814.000,4921,1,BV,1,100,4.00
1752789474.696062,441814.000,5745,1,BV,1,100,4.00
1752789479.695078,446813.000,6567,1,BV,1,100,4.00
1752789484.695093,451813.000,7409,1,BV,1,100,4.00
1752789489.694109,456812.000,8231,1,BV,1,100,4.00
1752789494.694124,461812.000,9055,1,BV,1,100,4.01
1752789499.693140,466811.000,9895,1,BV,1,100,4.01
1752789504.693156,471811.000,10719,1,BV,1,100,4.01
1752789509.692171,476810.000,11542,1,BV,1,100,4.01
1752789514.692187,481810.000,12371,1,BV,1,100,4.01
1752789519.691202,486809.000,13193,1,BV,1,100,4.01
