LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752789143.762030,110881.000,16131,3,MZ,1,100,54
1752789143.802030,110921.000,16131,3,MZ,1,100,53
1752789143.842030,110961.000,16149,2,MZ,1,100,53
1752789143.882030,111001.000,16149,2,MZ,1,100,52
1752789143.922031,111041.000,16168,3,MZ,1,100,52
1752789143.962031,111081.000,16168,3,MZ,1,100,53
1752789144.002031,111121.000,16168,3,MZ,1,100,54
1752789144.042031,111161.000,16185,2,MZ,1,100,53
1752789144.082031,111201.000,16185,2,MZ,1,100,53
1752789144.122031,111241.000,16200,3,MZ,1,100,53
1752789144.162031,111281.000,16200,3,MZ,1,100,53
1752789144.202031,111321.000,16200,3,MZ,1,100,53
1752789144.242032,111361.000,16216,2,MZ,1,100,53
1752789144.282032,111401.000,16216,2,MZ,1,100,54
1752789144.322365,111441.333,16233,3,MZ,1,100,53
1752789144.362699,111481.667,16233,3,MZ,1,100,53
1752789144.403032,111522.000,16233,3,MZ,1,100,54
1752789144.442532,111561.500,16250,2,MZ,1,100,53
1752789144.482032,111601.000,16250,2,MZ,1,100,53
1752789144.522032,111641.000,16265,3,MZ,1,100,53
1752789144.562033,111681.000,16265,3,MZ,1,100,53
1752789144.602033,111721.000,16265,3,MZ,1,100,54
1752789144.642033,111761.000,16283,2,MZ,1,100,54
1752789144.682033,111801.000,16283,2,MZ,1,100,53
1752789144.718033,111837.000,16301,3,MZ,1,100,54
1752789144.754033,111873.000,16301,3,MZ,1,100,52
1752789144.790033,111909.000,16301,3,MZ,1,100,53
1752789144.830033,111949.000,16321,3,MZ,1,100,53
1752789144.870034,111989.000,16321,3,MZ,1,100,53
1752789144.910034,112029.000,16321,3,MZ,1,100,55
1752789144.949534,112068.500,16336,2,MZ,1,100,53
1752789144.989034,112108.000,16336,2,MZ,1,100,53
1752789145.029034,112148.000,16353,3,MZ,1,100,53
1752789145.069034,112188.000,16353,3,MZ,1,100,54
1752789145.109034,112228.000,16353,3,MZ,1,100,54
1752789145.149034,112268.000,16370,2,MZ,1,100,54
1752789145.189035,112308.000,16370,2,MZ,1,100,53
1752789145.229035,112348.000,16388,3,MZ,1,100,53
1752789145.269035,112388.000,16388,3,MZ,1,100,54
1752789145.309035,112428.000,16388,3,MZ,1,100,54
1752789145.349035,112468.000,16404,2,MZ,1,100,53
1752789145.389035,112508.000,16404,2,MZ,1,100,55
1752789145.429035,112548.000,16422,3,MZ,1,100,55
1752789145.469035,112588.000,16422,3,MZ,1,100,53
1752789145.509036,112628.000,16422,3,MZ,1,100,54
1752789145.549036,112668.000,16439,3,MZ,1,100,52
1752789145.589036,112708.000,16439,3,MZ,1,100,53
1752789145.629036,112748.000,16439,3,MZ,1,100,53
1752789145.669036,112788.000,16455,2,MZ,1,100,53
1752789145.709036,112828.000,16455,2,MZ,1,100,53
1752789145.749036,112868.000,16473,3,MZ,1,100,53
1752789145.789036,112908.000,16473,3,MZ,1,100,54
1752789145.829037,112948.000,16473,3,MZ,1,100,53
1752789145.869037,112988.000,16489,2,MZ,1,100,53
1752789145.909037,113028.000,16489,2,MZ,1,100,53
1752789145.949037,113068.000,16506,3,MZ,1,100,54
1752789145.989037,113108.000,16506,3,MZ,1,100,54
1752789146.029037,113148.000,16506,3,MZ,1,100,53
1752789146.069037,113188.000,16523,2,MZ,1,100,53
1752789146.109037,113228.000,16523,2,MZ,1,100,53
1752789146.149038,113268.000,16542,3,MZ,1,100,54
1752789146.189038,113308.000,16542,3,MZ,1,100,54
1752789146.229038,113348.000,16542,3,MZ,1,100,53
1752789146.269038,113388.000,16556,2,MZ,1,100,53
1752789146.309038,113428.000,16556,2,MZ,1,100,54
1752789146.349038,113468.000,16574,3,MZ,1,100,53
1752789146.389038,113508.000,16574,3,MZ,1,100,52
1752789146.429038,113548.000,16574,3,MZ,1,100,54
1752789146.469039,113588.000,16594,2,MZ,1,100,53
1752789146.509039,113628.000,16594,2,MZ,1,100,54
