LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752620001.994424,507766.000,15094,2,MZ,1,100,-55
1752620002.034425,507806.000,15094,2,MZ,1,100,-55
1752620002.074425,507846.000,15111,3,MZ,1,100,-54
1752620002.114425,507886.000,15111,3,MZ,1,100,-55
1752620002.154426,507926.000,15111,3,MZ,1,100,-54
1752620002.194426,507966.000,15125,2,MZ,1,100,-54
1752620002.234426,508006.000,15125,2,MZ,1,100,-54
1752620002.274427,508046.000,15145,3,MZ,1,100,-54
1752620002.314427,508086.000,15145,3,MZ,1,100,-54
1752620002.354427,508126.000,15145,3,MZ,1,100,-55
1752620002.394428,508166.000,15161,3,MZ,1,100,-54
1752620002.434428,508206.000,15161,3,MZ,1,100,-54
1752620002.474428,508246.000,15161,3,MZ,1,100,-54
1752620002.514429,508286.000,15180,2,MZ,1,100,-54
1752620002.554429,508326.000,15180,2,MZ,1,100,-55
1752620002.594429,508366.000,15194,3,MZ,1,100,-55
1752620002.634430,508406.000,15194,3,MZ,1,100,-54
1752620002.674430,508446.000,15194,3,MZ,1,100,-54
1752620002.714430,508486.000,15212,2,MZ,1,100,-55
1752620002.754431,508526.000,15212,2,MZ,1,100,-54
1752620002.794431,508566.000,15228,3,MZ,1,100,-54
1752620002.834431,508606.000,15228,3,MZ,1,100,-55
1752620002.874432,508646.000,15228,3,MZ,1,100,-55
1752620002.914432,508686.000,15245,2,MZ,1,100,-55
1752620002.954432,508726.000,15245,2,MZ,1,100,-56
1752620002.994433,508766.000,15260,3,MZ,1,100,-55
1752620003.034433,508806.000,15260,3,MZ,1,100,-56
1752620003.074433,508846.000,15260,3,MZ,1,100,-55
1752620003.114434,508886.000,15281,2,MZ,1,100,-55
1752620003.154434,508926.000,15281,2,MZ,1,100,-54
1752620003.194434,508966.000,15297,3,MZ,1,100,-55
1752620003.234435,509006.000,15297,3,MZ,1,100,-56
1752620003.274435,509046.000,15297,3,MZ,1,100,-56
1752620003.314435,509086.000,15315,2,MZ,1,100,-55
1752620003.354436,509126.000,15315,2,MZ,1,100,-55
1752620003.394436,509166.000,15329,3,MZ,1,100,-55
1752620003.434436,509206.000,15329,3,MZ,1,100,-55
1752620003.474437,509246.000,15329,3,MZ,1,100,-56
1752620003.514437,509286.000,15346,2,MZ,1,100,-57
1752620003.554437,509326.000,15346,2,MZ,1,100,-56
1752620003.594438,509366.000,15364,3,MZ,1,100,-55
1752620003.634438,509406.000,15364,3,MZ,1,100,-57
1752620003.674438,509446.000,15364,3,MZ,1,100,-56
1752620003.714439,509486.000,15382,3,MZ,1,100,-55
1752620003.754439,509526.000,15382,3,MZ,1,100,-57
1752620003.794439,509566.000,15382,3,MZ,1,100,-56
1752620003.827440,509599.000,15399,2,MZ,1,100,-55
1752620003.860440,509632.000,15399,2,MZ,1,100,-55
1752620003.900440,509672.000,15420,3,MZ,1,100,-55
1752620003.940441,509712.000,15420,3,MZ,1,100,-55
1752620003.980441,509752.000,15420,3,MZ,1,100,-57
1752620004.020441,509792.000,15437,3,MZ,1,100,-55
1752620004.060442,509832.000,15437,3,MZ,1,100,-55
1752620004.100442,509872.000,15437,3,MZ,1,100,-54
1752620004.140442,509912.000,15454,2,MZ,1,100,-56
1752620004.180443,509952.000,15454,2,MZ,1,100,-55
1752620004.220443,509992.000,15474,3,MZ,1,100,-55
1752620004.260443,510032.000,15474,3,MZ,1,100,-55
1752620004.300444,510072.000,15474,3,MZ,1,100,-56
1752620004.340444,510112.000,15490,2,MZ,1,100,-55
1752620004.380444,510152.000,15490,2,MZ,1,100,-54
1752620004.420445,510192.000,15506,3,MZ,1,100,-55
1752620004.460445,510232.000,15506,3,MZ,1,100,-55
1752620004.500445,510272.000,15506,3,MZ,1,100,-56
1752620004.540446,510312.000,15523,2,MZ,1,100,-56
1752620004.580446,510352.000,15523,2,MZ,1,100,-56
1752620004.620446,510392.000,15542,3,MZ,1,100,-55
1752620004.660447,510432.000,15542,3,MZ,1,100,-56
1752620004.700447,510472.000,15542,3,MZ,1,100,-56
1752620004.740447,510512.000,15557,2,MZ,1,100,-56
1752620004.780448,510552.000,15557,2,MZ,1,100,-55
1752620004.820448,510592.000,15575,3,MZ,1,100,-55
1752620004.860448,510632.000,15575,3,MZ,1,100,-56
1752620004.900449,510672.000,15575,3,MZ,1,100,-55
1752620004.940449,510712.000,15592,2,MZ,1,100,-55
1752620004.980449,510752.000,15592,2,MZ,1,100,-55
1752620005.020450,510792.000,15611,3,MZ,1,100,-57
1752620005.060450,510832.000,15611,3,MZ,1,100,-57
1752620005.100450,510872.000,15611,3,MZ,1,100,-55
1752620005.140451,510912.000,15626,2,MZ,1,100,-55
1752620005.180451,510952.000,15626,2,MZ,1,100,-56
1752620005.220785,510992.333,15644,3,MZ,1,100,-55
1752620005.261118,511032.667,15644,3,MZ,1,100,-57
1752620005.301452,511073.000,15644,3,MZ,1,100,-56
1752620005.341452,511113.000,15662,2,MZ,1,100,-55
1752620005.381453,511153.000,15662,2,MZ,1,100,-56
1752620005.421453,511193.000,15678,3,MZ,1,100,-55
1752620005.461453,511233.000,15678,3,MZ,1,100,-57
1752620005.501454,511273.000,15678,3,MZ,1,100,-55
1752620005.541454,511313.000,15695,3,MZ,1,100,-55
1752620005.581454,511353.000,15695,3,MZ,1,100,-55
1752620005.621455,511393.000,15695,3,MZ,1,100,-55
1752620005.661455,511433.000,15714,2,MZ,1,100,-55
1752620005.701455,511473.000,15714,2,MZ,1,100,-56
1752620005.741456,511513.000,15731,3,MZ,1,100,-56
1752620005.781456,511553.000,15731,3,MZ,1,100,-57
1752620005.821456,511593.000,15731,3,MZ,1,100,-56
1752620005.861457,511633.000,15747,2,MZ,1,100,-55
1752620005.901457,511673.000,15747,2,MZ,1,100,-56
1752620005.941457,511713.000,15763,3,MZ,1,100,-56
1752620005.981458,511753.000,15763,3,MZ,1,100,-56
1752620006.021458,511793.000,15763,3,MZ,1,100,-56
1752620006.061458,511833.000,15781,2,MZ,1,100,-55
1752620006.101459,511873.000,15781,2,MZ,1,100,-57
1752620006.141459,511913.000,15798,3,MZ,1,100,-56
1752620006.181459,511953.000,15798,3,MZ,1,100,-55
1752620006.221460,511993.000,15798,3,MZ,1,100,-56
1752620006.261460,512033.000,15818,2,MZ,1,100,-56
1752620006.301460,512073.000,15818,2,MZ,1,100,-56
1752620006.341461,512113.000,15836,3,MZ,1,100,-56
1752620006.381461,512153.000,15836,3,MZ,1,100,-57
1752620006.421461,512193.000,15836,3,MZ,1,100,-57
1752620006.461462,512233.000,15850,2,MZ,1,100,-56
1752620006.501462,512273.000,15850,2,MZ,1,100,-56
1752620006.541462,512313.000,15869,3,MZ,1,100,-57
1752620006.581463,512353.000,15869,3,MZ,1,100,-57
1752620006.621463,512393.000,15869,3,MZ,1,100,-55
1752620006.661463,512433.000,15886,2,MZ,1,100,-55
1752620006.701464,512473.000,15886,2,MZ,1,100,-56
1752620006.741464,512513.000,15903,3,MZ,1,100,-55
1752620006.781464,512553.000,15903,3,MZ,1,100,-56
1752620006.821465,512593.000,15903,3,MZ,1,100,-55
1752620006.861465,512633.000,15919,3,MZ,1,100,-56
1752620006.901465,512673.000,15919,3,MZ,1,100,-55
1752620006.941466,512713.000,15919,3,MZ,1,100,-55
1752620006.981466,512753.000,15937,2,MZ,1,100,-55
1752620007.021466,512793.000,15937,2,MZ,1,100,-56
1752620007.061467,512833.000,15953,3,MZ,1,100,-57
1752620007.101467,512873.000,15953,3,MZ,1,100,-56
1752620007.141467,512913.000,15953,3,MZ,1,100,-56
1752620007.180968,512952.500,15972,2,MZ,1,100,-56
1752620007.220468,512992.000,15972,2,MZ,1,100,-55
1752620007.260802,513032.333,15986,3,MZ,1,100,-56
1752620007.301135,513072.667,15986,3,MZ,1,100,-56
1752620007.341469,513113.000,15986,3,MZ,1,100,-54
1752620007.380969,513152.500,16004,2,MZ,1,100,-55
1752620007.420470,513192.000,16004,2,MZ,1,100,-56
