LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752620391.008683,896777.000,13640,2,RD,1,100,TL
1752620393.561704,899330.000,13640,2,RD,1,100,TU
1752620396.122726,901891.000,14491,2,RD,1,100,TL
1752620398.683747,904452.000,14491,2,RD,1,100,TU
1752620401.237769,907006.000,15333,2,RD,1,100,TL
1752620403.791790,909560.000,15333,2,RD,1,100,TU
1752620406.345811,912114.000,16170,2,RD,1,100,TL
1752620408.899833,914668.000,16170,2,RD,1,100,TU
1752620411.476354,917244.500,17026,2,RD,1,100,TL
1752620414.052876,919821.000,17026,2,RD,1,100,TU
1752620416.606897,922375.000,17864,2,RD,1,100,TL
1752620419.160919,924929.000,17864,2,RD,1,100,TU
1752620421.721440,927489.500,18715,2,RD,1,100,TL
1752620424.281962,930050.000,18715,2,RD,1,100,TU
1752620426.835483,932603.500,19554,2,RD,1,100,TL
1752620429.389004,935157.000,19554,2,RD,1,100,TU
1752620431.943026,937711.000,20394,2,RD,1,100,TL
1752620434.497047,940265.000,20394,2,RD,1,100,TU
1752620437.063569,942831.500,21248,2,RD,1,100,TL
1752620439.630090,945398.000,21248,2,RD,1,100,TU
1752620442.183612,947951.500,22088,2,RD,1,100,TL
1752620444.737133,950505.000,22088,2,RD,1,100,TU
1752620447.307155,953075.000,22939,2,RD,1,100,TL
1752620449.877176,955645.000,22939,2,RD,1,100,TU
1752620452.430697,958198.500,23778,2,RD,1,100,TL
1752620454.984219,960752.000,23778,2,RD,1,100,TU
1752620457.538740,963306.500,24618,2,RD,1,100,TL
1752620460.093262,965861.000,24618,2,RD,1,100,TU
1752620462.752284,968520.000,25458,2,RD,1,100,TL
1752620465.411306,971179.000,25458,2,RD,1,100,TU
1752620467.965328,973733.000,26268,2,RD,1,100,TL
1752620470.519349,976287.000,26268,2,RD,1,100,TU
1752620473.096871,978864.500,27123,2,RD,1,100,TL
1752620475.674392,981442.000,27123,2,RD,1,100,TU
1752620478.228914,983996.500,27962,2,RD,1,100,TL
1752620480.783435,986551.000,27962,2,RD,1,100,TU
1752620483.349956,989117.500,28817,2,RD,1,100,TL
1752620485.916478,991684.000,28817,2,RD,1,100,TU
1752620488.470499,994238.000,29656,2,RD,1,100,TL
1752620491.024521,996792.000,29656,2,RD,1,100,TU
1752620493.581042,999348.500,30496,2,RD,1,100,TL
1752620496.137564,1001905.000,30496,2,RD,1,100,TU
1752620498.697085,1004464.500,31351,2,RD,1,100,TL
1752620501.256606,1007024.000,31351,2,RD,1,100,TU
1752620503.810128,1009577.500,32191,2,RD,1,100,TL
1752620506.363649,1012131.000,32191,2,RD,1,100,TU
1752620508.917171,1014684.500,33031,2,RD,1,100,TL
1752620511.470692,1017238.000,33031,2,RD,1,100,TU
1752620514.031713,1019799.000,33872,2,RD,1,100,TL
1752620516.592735,1022360.000,33872,2,RD,1,100,TU
1752620519.155256,1024922.500,34712,2,RD,1,100,TL
1752620521.717778,1027485.000,34712,2,RD,1,100,TU
1752620524.277299,1030044.500,35553,2,RD,1,100,TL
1752620526.836821,1032604.000,35553,2,RD,1,100,TU
1752620529.399842,1035167.000,36392,2,RD,1,100,TL
1752620531.962864,1037730.000,36392,2,RD,1,100,TU
1752620534.522885,1040290.000,37232,2,RD,1,100,TL
1752620537.082907,1042850.000,37232,2,RD,1,100,TU
1752620539.645428,1045412.500,38069,2,RD,1,100,TL
1752620542.207949,1047975.000,38069,2,RD,1,100,TU
1752620544.773971,1050541.000,38908,2,RD,1,100,TL
1752620547.339992,1053107.000,38908,2,RD,1,100,TU
1752620549.898514,1055665.500,39747,2,RD,1,100,TL
1752620552.457035,1058224.000,39747,2,RD,1,100,TU
1752620555.016557,1060783.500,40586,2,RD,1,100,TL
1752620557.576078,1063343.000,40586,2,RD,1,100,TU
1752620560.133100,1065900.000,41424,2,RD,1,100,TL
1752620562.690121,1068457.000,41424,2,RD,1,100,TU
1752620565.246142,1071013.000,42264,2,RD,1,100,TL
1752620567.802164,1073569.000,42264,2,RD,1,100,TU
1752620570.360685,1076127.500,43101,2,RD,1,100,TL
1752620572.919207,1078686.000,43101,2,RD,1,100,TU
1752620575.485728,1081252.500,43943,2,RD,1,100,TL
1752620578.052250,1083819.000,43943,2,RD,1,100,TU
1752620580.608771,1086375.500,44780,2,RD,1,100,TL
1752620583.165293,1088932.000,44780,2,RD,1,100,TU
1752620585.728314,1091495.000,45621,2,RD,1,100,TL
1752620588.291336,1094058.000,45621,2,RD,1,100,TU
