LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752620003.008433,508780.000,15249,2,PG,1,100,2264
1752620003.048433,508820.000,15249,2,PG,1,100,2280
1752620003.088433,508860.000,15268,3,PG,1,100,2274
1752620003.128434,508900.000,15268,3,PG,1,100,2290
1752620003.168434,508940.000,15268,3,PG,1,100,2296
1752620003.208434,508980.000,15284,2,PG,1,100,2291
1752620003.248435,509020.000,15284,2,PG,1,100,2291
1752620003.288435,509060.000,15302,3,PG,1,100,2278
1752620003.328435,509100.000,15302,3,PG,1,100,2287
1752620003.368436,509140.000,15302,3,PG,1,100,2285
1752620003.408103,509179.667,15318,3,PG,1,100,2264
1752620003.447770,509219.333,15318,3,PG,1,100,2285
1752620003.487437,509259.000,15318,3,PG,1,100,2283
1752620003.527937,509299.500,15333,2,PG,1,100,2274
1752620003.568437,509340.000,15333,2,PG,1,100,2269
1752620003.608104,509379.667,15351,3,PG,1,100,2271
1752620003.647771,509419.333,15351,3,PG,1,100,2278
1752620003.687438,509459.000,15351,3,PG,1,100,2288
1752620003.727939,509499.500,15369,2,PG,1,100,2290
1752620003.768439,509540.000,15369,2,PG,1,100,2293
1752620003.808106,509579.667,15387,3,PG,1,100,2289
1752620003.847773,509619.333,15387,3,PG,1,100,2284
1752620003.887440,509659.000,15387,3,PG,1,100,2272
1752620003.927940,509699.500,15408,2,PG,1,100,2282
1752620003.968441,509740.000,15408,2,PG,1,100,2288
1752620004.008108,509779.667,15424,3,PG,1,100,2281
1752620004.047775,509819.333,15424,3,PG,1,100,2289
1752620004.087442,509859.000,15424,3,PG,1,100,2305
1752620004.127942,509899.500,15441,2,PG,1,100,2274
1752620004.168442,509940.000,15441,2,PG,1,100,2285
1752620004.208109,509979.667,15461,3,PG,1,100,2286
1752620004.247776,510019.333,15461,3,PG,1,100,2272
1752620004.287443,510059.000,15461,3,PG,1,100,2282
1752620004.327944,510099.500,15479,2,PG,1,100,2298
1752620004.368444,510140.000,15479,2,PG,1,100,2289
1752620004.408111,510179.667,15493,3,PG,1,100,2289
1752620004.447778,510219.333,15493,3,PG,1,100,2297
1752620004.487445,510259.000,15493,3,PG,1,100,2290
1752620004.527945,510299.500,15510,2,PG,1,100,2292
1752620004.568446,510340.000,15510,2,PG,1,100,2280
1752620004.608113,510379.667,15529,3,PG,1,100,2263
1752620004.647780,510419.333,15529,3,PG,1,100,2285
1752620004.687447,510459.000,15529,3,PG,1,100,2277
1752620004.727447,510499.000,15546,3,PG,1,100,2279
1752620004.767447,510539.000,15546,3,PG,1,100,2280
1752620004.807448,510579.000,15546,3,PG,1,100,2301
1752620004.847448,510619.000,15562,2,PG,1,100,2304
1752620004.887448,510659.000,15562,2,PG,1,100,2287
1752620004.927782,510699.333,15579,3,PG,1,100,2301
1752620004.968116,510739.667,15579,3,PG,1,100,2296
1752620005.008449,510780.000,15579,3,PG,1,100,2287
1752620005.047950,510819.500,15598,2,PG,1,100,2302
1752620005.087450,510859.000,15598,2,PG,1,100,2306
1752620005.127450,510899.000,15615,3,PG,1,100,2297
1752620005.167451,510939.000,15615,3,PG,1,100,2311
1752620005.207451,510979.000,15615,3,PG,1,100,2307
1752620005.254452,511026.000,15631,2,PG,1,100,2285
1752620005.301452,511073.000,15631,2,PG,1,100,2293
1752620005.341452,511113.000,15649,2,PG,1,100,2288
1752620005.381453,511153.000,15649,2,PG,1,100,2294
1752620005.421453,511193.000,15665,3,PG,1,100,2275
1752620005.461453,511233.000,15665,3,PG,1,100,2293
1752620005.501454,511273.000,15665,3,PG,1,100,2293
1752620005.541454,511313.000,15684,3,PG,1,100,2289
1752620005.581454,511353.000,15684,3,PG,1,100,2271
1752620005.621455,511393.000,15684,3,PG,1,100,2287
1752620005.661455,511433.000,15701,2,PG,1,100,2301
1752620005.701455,511473.000,15701,2,PG,1,100,2279
1752620005.741456,511513.000,15718,3,PG,1,100,2284
1752620005.781456,511553.000,15718,3,PG,1,100,2304
1752620005.821456,511593.000,15718,3,PG,1,100,2309
1752620005.861457,511633.000,15734,2,PG,1,100,2296
1752620005.901457,511673.000,15734,2,PG,1,100,2285
1752620005.941457,511713.000,15751,3,PG,1,100,2290
1752620005.981458,511753.000,15751,3,PG,1,100,2284
1752620006.021458,511793.000,15751,3,PG,1,100,2281
1752620006.061458,511833.000,15769,2,PG,1,100,2297
1752620006.101459,511873.000,15769,2,PG,1,100,2303
1752620006.141459,511913.000,15785,3,PG,1,100,2278
1752620006.181459,511953.000,15785,3,PG,1,100,2285
1752620006.221460,511993.000,15785,3,PG,1,100,2295
1752620006.261460,512033.000,15805,2,PG,1,100,2284
1752620006.301460,512073.000,15805,2,PG,1,100,2300
1752620006.341461,512113.000,15823,3,PG,1,100,2299
1752620006.381461,512153.000,15823,3,PG,1,100,2302
1752620006.421461,512193.000,15823,3,PG,1,100,2294
1752620006.461462,512233.000,15839,2,PG,1,100,2297
1752620006.501462,512273.000,15839,2,PG,1,100,2306
1752620006.541462,512313.000,15856,3,PG,1,100,2308
1752620006.581463,512353.000,15856,3,PG,1,100,2292
1752620006.621463,512393.000,15856,3,PG,1,100,2284
1752620006.661463,512433.000,15873,2,PG,1,100,2293
1752620006.701464,512473.000,15873,2,PG,1,100,2280
1752620006.741464,512513.000,15890,3,PG,1,100,2269
1752620006.781464,512553.000,15890,3,PG,1,100,2278
1752620006.821465,512593.000,15890,3,PG,1,100,2292
1752620006.861132,512632.667,15908,3,PG,1,100,2281
1752620006.900799,512672.333,15908,3,PG,1,100,2297
1752620006.940466,512712.000,15908,3,PG,1,100,2301
1752620006.980966,512752.500,15924,2,PG,1,100,2289
1752620007.021466,512793.000,15924,2,PG,1,100,2285
