LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752619997.275385,503047.000,14277,2,PR,1,100,62464
1752619997.315385,503087.000,14294,3,PR,1,100,62470
1752619997.355385,503127.000,14294,3,PR,1,100,62458
1752619997.395386,503167.000,14294,3,PR,1,100,62468
1752619997.435386,503207.000,14311,2,PR,1,100,62470
1752619997.475386,503247.000,14311,2,PR,1,100,62460
1752619997.515387,503287.000,14327,3,PR,1,100,62444
1752619997.555387,503327.000,14327,3,PR,1,100,62454
1752619997.595387,503367.000,14327,3,PR,1,100,62453
1752619997.635388,503407.000,14343,2,PR,1,100,62448
1752619997.675388,503447.000,14343,2,PR,1,100,62442
1752619997.715388,503487.000,14359,3,PR,1,100,62427
1752619997.755389,503527.000,14359,3,PR,1,100,62442
1752619997.795389,503567.000,14359,3,PR,1,100,62451
1752619997.835389,503607.000,14380,3,PR,1,100,62427
1752619997.875390,503647.000,14380,3,PR,1,100,62453
1752619997.915390,503687.000,14380,3,PR,1,100,62459
1752619997.955390,503727.000,14396,2,PR,1,100,62445
1752619997.995391,503767.000,14396,2,PR,1,100,62443
1752619998.035391,503807.000,14412,3,PR,1,100,62442
1752619998.075391,503847.000,14412,3,PR,1,100,62455
1752619998.115392,503887.000,14412,3,PR,1,100,62429
1752619998.155392,503927.000,14430,2,PR,1,100,62449
1752619998.195392,503967.000,14430,2,PR,1,100,62439
1752619998.235393,504007.000,14447,3,PR,1,100,62415
1752619998.275393,504047.000,14447,3,PR,1,100,62421
1752619998.315393,504087.000,14447,3,PR,1,100,62423
1752619998.355394,504127.000,14464,2,PR,1,100,62402
1752619998.395394,504167.000,14464,2,PR,1,100,62436
1752619998.435394,504207.000,14481,3,PR,1,100,62445
1752619998.475395,504247.000,14481,3,PR,1,100,62451
1752619998.515395,504287.000,14481,3,PR,1,100,62440
1752619998.555395,504327.000,14497,2,PR,1,100,62448
1752619998.595396,504367.000,14497,2,PR,1,100,62443
1752619998.635396,504407.000,14515,3,PR,1,100,62449
1752619998.675396,504447.000,14515,3,PR,1,100,62447
1752619998.715397,504487.000,14515,3,PR,1,100,62454
1752619998.755397,504527.000,14531,2,PR,1,100,62448
1752619998.795397,504567.000,14531,2,PR,1,100,62442
1752619998.835398,504607.000,14553,3,PR,1,100,62438
1752619998.875398,504647.000,14553,3,PR,1,100,62432
1752619998.915398,504687.000,14553,3,PR,1,100,62415
1752619998.955399,504727.000,14569,2,PR,1,100,62408
1752619998.995399,504767.000,14569,2,PR,1,100,62439
1752619999.035399,504807.000,14587,3,PR,1,100,62435
1752619999.075400,504847.000,14587,3,PR,1,100,62439
1752619999.115400,504887.000,14587,3,PR,1,100,62432
1752619999.155400,504927.000,14605,2,PR,1,100,62442
1752619999.195401,504967.000,14605,2,PR,1,100,62451
1752619999.235401,505007.000,14621,3,PR,1,100,62433
1752619999.275401,505047.000,14621,3,PR,1,100,62444
1752619999.315402,505087.000,14621,3,PR,1,100,62465
