LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752619994.062358,499834.000,13751,3,PI,1,100,150478
1752619994.102358,499874.000,13751,3,PI,1,100,150476
1752619994.142358,499914.000,13751,3,PI,1,100,150423
1752619994.182359,499954.000,13768,2,PI,1,100,150360
1752619994.222359,499994.000,13768,2,PI,1,100,150336
1752619994.262359,500034.000,13784,3,PI,1,100,150325
1752619994.302360,500074.000,13784,3,PI,1,100,150322
1752619994.342360,500114.000,13784,3,PI,1,100,150316
1752619994.382360,500154.000,13802,3,PI,1,100,150343
1752619994.422361,500194.000,13802,3,PI,1,100,150355
1752619994.462361,500234.000,13802,3,PI,1,100,150350
1752619994.502361,500274.000,13820,2,PI,1,100,150349
1752619994.542362,500314.000,13820,2,PI,1,100,150363
1752619994.582362,500354.000,13836,3,PI,1,100,150380
1752619994.622362,500394.000,13836,3,PI,1,100,150380
1752619994.662363,500434.000,13836,3,PI,1,100,150410
1752619994.702363,500474.000,13852,2,PI,1,100,150429
1752619994.742363,500514.000,13852,2,PI,1,100,150446
1752619994.782364,500554.000,13869,3,PI,1,100,150443
1752619994.822364,500594.000,13869,3,PI,1,100,150419
1752619994.862364,500634.000,13869,3,PI,1,100,150364
1752619994.902365,500674.000,13887,2,PI,1,100,150347
1752619994.942365,500714.000,13887,2,PI,1,100,150324
1752619994.982366,500754.000,13905,3,PI,1,100,150333
1752619995.022366,500794.000,13905,3,PI,1,100,150320
1752619995.062366,500834.000,13905,3,PI,1,100,150327
1752619995.102367,500874.000,13919,2,PI,1,100,150352
1752619995.142367,500914.000,13919,2,PI,1,100,150355
1752619995.182367,500954.000,13938,3,PI,1,100,150359
1752619995.222368,500994.000,13938,3,PI,1,100,150383
1752619995.262368,501034.000,13938,3,PI,1,100,150402
1752619995.302368,501074.000,13955,2,PI,1,100,150407
1752619995.342369,501114.000,13955,2,PI,1,100,150430
1752619995.382369,501154.000,13972,3,PI,1,100,150453
1752619995.422369,501194.000,13972,3,PI,1,100,150458
1752619995.462370,501234.000,13972,3,PI,1,100,150484
1752619995.502370,501274.000,13986,2,PI,1,100,150507
1752619995.542370,501314.000,13986,2,PI,1,100,150495
1752619995.582371,501354.000,14003,3,PI,1,100,150401
1752619995.622371,501394.000,14003,3,PI,1,100,150391
1752619995.662371,501434.000,14003,3,PI,1,100,150371
1752619995.702372,501474.000,14020,3,PI,1,100,150373
1752619995.742372,501514.000,14020,3,PI,1,100,150378
1752619995.782372,501554.000,14020,3,PI,1,100,150358
1752619995.822373,501594.000,14037,2,PI,1,100,150388
1752619995.862373,501634.000,14037,2,PI,1,100,150400
1752619995.902373,501674.000,14053,3,PI,1,100,150409
1752619995.942374,501714.000,14053,3,PI,1,100,150404
1752619995.982374,501754.000,14053,3,PI,1,100,150414
1752619996.028874,501800.500,14073,2,PI,1,100,150442
1752619996.075375,501847.000,14073,2,PI,1,100,150446
1752619996.115375,501887.000,14091,2,PI,1,100,150469
1752619996.155375,501927.000,14091,2,PI,1,100,150472
1752619996.195376,501967.000,14108,3,PI,1,100,150451
1752619996.235376,502007.000,14108,3,PI,1,100,150363
1752619996.275376,502047.000,14108,3,PI,1,100,150336
1752619996.315377,502087.000,14123,2,PI,1,100,150333
1752619996.355377,502127.000,14123,2,PI,1,100,150303
1752619996.395377,502167.000,14140,3,PI,1,100,150309
1752619996.435378,502207.000,14140,3,PI,1,100,150329
1752619996.475378,502247.000,14140,3,PI,1,100,150320
1752619996.515378,502287.000,14156,3,PI,1,100,150325
1752619996.555379,502327.000,14156,3,PI,1,100,150328
1752619996.595379,502367.000,14156,3,PI,1,100,150336
1752619996.635379,502407.000,14177,2,PI,1,100,150361
1752619996.675380,502447.000,14177,2,PI,1,100,150357
1752619996.715380,502487.000,14193,3,PI,1,100,150375
1752619996.755380,502527.000,14193,3,PI,1,100,150366
1752619996.795381,502567.000,14193,3,PI,1,100,150352
1752619996.835381,502607.000,14209,2,PI,1,100,150307
1752619996.875381,502647.000,14209,2,PI,1,100,150255
1752619996.915382,502687.000,14225,3,PI,1,100,150238
1752619996.955382,502727.000,14225,3,PI,1,100,150235
1752619996.995382,502767.000,14225,3,PI,1,100,150242
1752619997.035383,502807.000,14243,2,PI,1,100,150252
1752619997.075383,502847.000,14243,2,PI,1,100,150272
1752619997.115383,502887.000,14261,3,PI,1,100,150264
1752619997.155384,502927.000,14261,3,PI,1,100,150288
1752619997.195384,502967.000,14261,3,PI,1,100,150308
1752619997.235384,503007.000,14276,2,PI,1,100,150322
1752619997.275385,503047.000,14276,2,PI,1,100,150341
1752619997.315385,503087.000,14293,3,PI,1,100,150356
1752619997.355385,503127.000,14293,3,PI,1,100,150395
1752619997.395386,503167.000,14293,3,PI,1,100,150407
1752619997.435386,503207.000,14310,2,PI,1,100,150384
1752619997.475386,503247.000,14310,2,PI,1,100,150333
1752619997.515387,503287.000,14326,3,PI,1,100,150297
1752619997.555387,503327.000,14326,3,PI,1,100,150273
1752619997.595387,503367.000,14326,3,PI,1,100,150265
1752619997.635388,503407.000,14342,2,PI,1,100,150271
1752619997.675388,503447.000,14342,2,PI,1,100,150278
1752619997.715388,503487.000,14358,3,PI,1,100,150266
1752619997.755389,503527.000,14358,3,PI,1,100,150277
1752619997.795389,503567.000,14358,3,PI,1,100,150286
1752619997.835389,503607.000,14379,3,PI,1,100,150297
1752619997.875390,503647.000,14379,3,PI,1,100,150316
1752619997.915390,503687.000,14379,3,PI,1,100,150354
1752619997.955390,503727.000,14395,2,PI,1,100,150363
1752619997.995391,503767.000,14395,2,PI,1,100,150387
1752619998.035391,503807.000,14411,3,PI,1,100,150387
1752619998.075391,503847.000,14411,3,PI,1,100,150363
1752619998.115392,503887.000,14411,3,PI,1,100,150311
1752619998.155392,503927.000,14429,2,PI,1,100,150266
1752619998.195392,503967.000,14429,2,PI,1,100,150239
1752619998.235393,504007.000,14446,3,PI,1,100,150229
1752619998.275393,504047.000,14446,3,PI,1,100,150233
1752619998.315393,504087.000,14446,3,PI,1,100,150245
1752619998.355394,504127.000,14463,2,PI,1,100,150241
1752619998.395394,504167.000,14463,2,PI,1,100,150265
1752619998.435394,504207.000,14480,3,PI,1,100,150281
1752619998.475395,504247.000,14480,3,PI,1,100,150310
1752619998.515395,504287.000,14480,3,PI,1,100,150314
1752619998.555395,504327.000,14496,2,PI,1,100,150325
1752619998.595396,504367.000,14496,2,PI,1,100,150340
1752619998.635396,504407.000,14514,3,PI,1,100,150338
1752619998.675396,504447.000,14514,3,PI,1,100,150376
1752619998.715397,504487.000,14514,3,PI,1,100,150390
1752619998.755397,504527.000,14530,2,PI,1,100,150332
1752619998.795397,504567.000,14530,2,PI,1,100,150297
1752619998.835398,504607.000,14552,3,PI,1,100,150273
1752619998.875398,504647.000,14552,3,PI,1,100,150247
1752619998.915398,504687.000,14552,3,PI,1,100,150241
1752619998.955399,504727.000,14568,2,PI,1,100,150257
1752619998.995399,504767.000,14568,2,PI,1,100,150246
1752619999.035399,504807.000,14586,3,PI,1,100,150263
1752619999.075400,504847.000,14586,3,PI,1,100,150277
1752619999.115400,504887.000,14586,3,PI,1,100,150282
1752619999.155400,504927.000,14604,2,PI,1,100,150308
1752619999.195401,504967.000,14604,2,PI,1,100,150303
1752619999.235401,505007.000,14620,3,PI,1,100,150319
1752619999.275401,505047.000,14620,3,PI,1,100,150348
1752619999.315402,505087.000,14620,3,PI,1,100,150360
1752619999.355402,505127.000,14638,3,PI,1,100,150360
1752619999.395402,505167.000,14638,3,PI,1,100,150385
1752619999.435403,505207.000,14638,3,PI,1,100,150359
1752619999.475403,505247.000,14655,2,PI,1,100,150296
1752619999.515403,505287.000,14655,2,PI,1,100,150268
1752619999.555404,505327.000,14671,3,PI,1,100,150243
1752619999.595404,505367.000,14671,3,PI,1,100,150239
1752619999.635404,505407.000,14671,3,PI,1,100,150257
1752619999.675405,505447.000,14689,2,PI,1,100,150268
1752619999.715405,505487.000,14689,2,PI,1,100,150262
1752619999.755405,505527.000,14705,3,PI,1,100,150263
1752619999.795406,505567.000,14705,3,PI,1,100,150284
1752619999.835406,505607.000,14705,3,PI,1,100,150297
1752619999.875406,505647.000,14722,2,PI,1,100,150310
1752619999.915407,505687.000,14722,2,PI,1,100,150310
1752619999.955407,505727.000,14739,3,PI,1,100,150341
1752619999.995407,505767.000,14739,3,PI,1,100,150354
1752620000.035408,505807.000,14739,3,PI,1,100,150346
1752620000.075408,505847.000,14758,2,PI,1,100,150294
1752620000.115408,505887.000,14758,2,PI,1,100,150260
1752620000.155409,505927.000,14772,3,PI,1,100,150242
1752620000.195409,505967.000,14772,3,PI,1,100,150212
1752620000.235410,506007.000,14772,3,PI,1,100,150204
1752620000.275410,506047.000,14789,2,PI,1,100,150230
1752620000.315410,506087.000,14789,2,PI,1,100,150231
1752620000.355411,506127.000,14806,3,PI,1,100,150228
1752620000.395411,506167.000,14806,3,PI,1,100,150240
1752620000.435411,506207.000,14806,3,PI,1,100,150266
1752620000.475412,506247.000,14825,2,PI,1,100,150276
1752620000.515412,506287.000,14825,2,PI,1,100,150305
1752620000.555079,506326.667,14841,3,PI,1,100,150326
1752620000.594746,506366.333,14841,3,PI,1,100,150325
1752620000.634413,506406.000,14841,3,PI,1,100,150342
1752620000.681413,506453.000,14859,2,PI,1,100,150351
1752620000.728414,506500.000,14859,2,PI,1,100,150305
1752620000.768414,506540.000,14875,3,PI,1,100,150268
1752620000.808414,506580.000,14875,3,PI,1,100,150233
1752620000.848415,506620.000,14875,3,PI,1,100,150212
1752620000.888415,506660.000,14892,2,PI,1,100,150172
1752620000.928415,506700.000,14892,2,PI,1,100,150184
1752620000.968416,506740.000,14907,3,PI,1,100,150198
1752620001.008416,506780.000,14907,3,PI,1,100,150194
1752620001.048416,506820.000,14907,3,PI,1,100,150204
1752620001.088417,506860.000,14926,2,PI,1,100,150240
1752620001.128417,506900.000,14926,2,PI,1,100,150256
1752620001.168417,506940.000,14944,3,PI,1,100,150266
1752620001.208418,506980.000,14944,3,PI,1,100,150290
1752620001.248418,507020.000,14944,3,PI,1,100,150307
1752620001.288418,507060.000,14961,2,PI,1,100,150339
1752620001.328419,507100.000,14961,2,PI,1,100,150337
1752620001.368419,507140.000,14977,3,PI,1,100,150298
1752620001.408419,507180.000,14977,3,PI,1,100,150250
1752620001.448420,507220.000,14977,3,PI,1,100,150191
1752620001.488420,507260.000,14993,2,PI,1,100,150152
1752620001.528420,507300.000,14993,2,PI,1,100,150136
1752620001.568421,507340.000,15011,3,PI,1,100,150143
1752620001.608421,507380.000,15011,3,PI,1,100,150144
1752620001.648421,507420.000,15011,3,PI,1,100,150182
1752620001.688422,507460.000,15029,2,PI,1,100,150197
1752620001.728422,507500.000,15029,2,PI,1,100,150184
1752620001.768422,507540.000,15046,3,PI,1,100,150210
1752620001.808423,507580.000,15046,3,PI,1,100,150244
1752620001.848423,507620.000,15046,3,PI,1,100,150254
1752620001.888423,507660.000,15062,3,PI,1,100,150270
1752620001.928424,507700.000,15062,3,PI,1,100,150279
1752620001.968424,507740.000,15062,3,PI,1,100,150309
1752620002.008424,507780.000,15079,2,PI,1,100,150318
1752620002.048425,507820.000,15079,2,PI,1,100,150283
1752620002.088425,507860.000,15096,3,PI,1,100,150214
1752620002.128425,507900.000,15096,3,PI,1,100,150149
1752620002.168426,507940.000,15096,3,PI,1,100,150110
1752620002.208426,507980.000,15112,2,PI,1,100,150080
1752620002.248426,508020.000,15112,2,PI,1,100,150087
1752620002.288427,508060.000,15130,3,PI,1,100,150093
1752620002.328427,508100.000,15130,3,PI,1,100,150083
1752620002.368427,508140.000,15130,3,PI,1,100,150083
1752620002.408428,508180.000,15146,2,PI,1,100,150102
1752620002.448428,508220.000,15146,2,PI,1,100,150155
1752620002.488428,508260.000,15165,3,PI,1,100,150152
1752620002.528429,508300.000,15165,3,PI,1,100,150182
1752620002.568429,508340.000,15165,3,PI,1,100,150213
1752620002.608429,508380.000,15181,2,PI,1,100,150238
1752620002.648430,508420.000,15181,2,PI,1,100,150253
1752620002.688430,508460.000,15197,3,PI,1,100,150235
1752620002.728430,508500.000,15197,3,PI,1,100,150175
1752620002.768431,508540.000,15197,3,PI,1,100,150122
1752620002.808431,508580.000,15213,2,PI,1,100,150130
1752620002.848431,508620.000,15213,2,PI,1,100,150123
1752620002.888432,508660.000,15230,3,PI,1,100,150133
1752620002.928432,508700.000,15230,3,PI,1,100,150142
1752620002.968432,508740.000,15230,3,PI,1,100,150145
1752620003.008433,508780.000,15247,2,PI,1,100,150149
1752620003.048433,508820.000,15247,2,PI,1,100,150177
1752620003.088433,508860.000,15266,3,PI,1,100,150221
1752620003.128434,508900.000,15266,3,PI,1,100,150242
1752620003.168434,508940.000,15266,3,PI,1,100,150259
1752620003.208434,508980.000,15282,2,PI,1,100,150274
1752620003.248435,509020.000,15282,2,PI,1,100,150273
1752620003.288435,509060.000,15300,3,PI,1,100,150236
1752620003.328435,509100.000,15300,3,PI,1,100,150200
1752620003.368436,509140.000,15300,3,PI,1,100,150150
1752620003.408103,509179.667,15316,3,PI,1,100,150132
1752620003.447770,509219.333,15316,3,PI,1,100,150144
1752620003.487437,509259.000,15316,3,PI,1,100,150154
1752620003.527937,509299.500,15331,2,PI,1,100,150160
1752620003.568437,509340.000,15331,2,PI,1,100,150165
1752620003.608104,509379.667,15349,3,PI,1,100,150178
1752620003.647771,509419.333,15349,3,PI,1,100,150207
1752620003.687438,509459.000,15349,3,PI,1,100,150243
1752620003.727939,509499.500,15367,2,PI,1,100,150272
1752620003.768439,509540.000,15367,2,PI,1,100,150293
1752620003.808106,509579.667,15385,3,PI,1,100,150319
1752620003.847773,509619.333,15385,3,PI,1,100,150304
1752620003.887440,509659.000,15385,3,PI,1,100,150276
1752620003.927940,509699.500,15406,2,PI,1,100,150211
1752620003.968441,509740.000,15406,2,PI,1,100,150165
1752620004.008108,509779.667,15422,3,PI,1,100,150175
1752620004.047775,509819.333,15422,3,PI,1,100,150176
1752620004.087442,509859.000,15422,3,PI,1,100,150189
1752620004.127942,509899.500,15439,2,PI,1,100,150185
1752620004.168442,509940.000,15439,2,PI,1,100,150181
1752620004.208109,509979.667,15459,3,PI,1,100,150208
1752620004.247776,510019.333,15459,3,PI,1,100,150227
1752620004.287443,510059.000,15459,3,PI,1,100,150247
1752620004.327944,510099.500,15477,2,PI,1,100,150273
1752620004.368444,510140.000,15477,2,PI,1,100,150294
1752620004.408111,510179.667,15491,3,PI,1,100,150305
1752620004.447778,510219.333,15491,3,PI,1,100,150330
1752620004.487445,510259.000,15491,3,PI,1,100,150280
1752620004.527945,510299.500,15508,2,PI,1,100,150224
1752620004.568446,510340.000,15508,2,PI,1,100,150193
1752620004.608113,510379.667,15527,3,PI,1,100,150188
