LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1752620040.429746,546201,21189,1,SR,1,100,0.266667
1752620040.962751,546734,21293,1,SR,1,100,0.333333
1752620041.562756,547334,21360,1,SR,1,100,0.066667
1752620041.763757,547535,21395,1,SR,1,100,0.066667
1752620041.962759,547734,21432,1,SR,1,100,0.066667
1752620042.162761,547934,21451,1,SR,1,100,0.066667
1752620042.362762,548134,21485,1,SR,1,100,0.066667
1752620042.562764,548334,21520,1,SR,1,100,0.066667
1752620042.762766,548534,21556,1,SR,1,100,0.066667
1752620042.962767,548734,21592,1,SR,1,100,0.066667
1752620043.296770,549068,21692,1,SR,1,100,0.266667
1752620043.696774,549468,21762,1,SR,1,100,0.266667
1752620044.095777,549867,21780,1,SR,1,100,0.066667
1752620044.295779,550067,21816,1,SR,1,100,0.066667
1752620044.495780,550267,21885,1,SR,1,100,0.266667
1752620045.029785,550801,21952,1,SR,1,100,0.066667
1752620045.229786,551001,21988,1,SR,1,100,0.133333
1752620045.495789,551267,22060,1,SR,1,100,0.200000
1752620045.963793,551735,22131,1,SR,1,100,0.200000
1752620046.896800,552668,22283,1,SR,1,100,0.200000
1752620047.228803,553000,22350,1,SR,1,100,0.200000
1752620047.562806,553334,22419,1,SR,1,100,0.266667
1752620047.962809,553734,22455,1,SR,1,100,0.133333
1752620048.362813,554134,22524,1,SR,1,100,0.066667
1752620048.562814,554334,22557,1,SR,1,100,0.066667
1752620048.828817,554600,22595,1,SR,1,100,0.066667
1752620049.028818,554800,22630,1,SR,1,100,0.066667
1752620049.362821,555134,22681,1,SR,1,100,0.066667
1752620049.562823,555334,22716,1,SR,1,100,0.066667
1752620050.162828,555934,22819,1,SR,1,100,0.066667
1752620050.562831,556334,22909,1,SR,1,100,0.133333
1752620050.961834,556733,22995,1,SR,1,100,0.200000
1752620051.295837,557067,23030,1,SR,1,100,0.066667
1752620051.495839,557267,23066,1,SR,1,100,0.066667
1752620051.695841,557467,23085,1,SR,1,100,0.066667
1752620052.028843,557800,23152,1,SR,1,100,0.133333
1752620052.695849,558467,23288,1,SR,1,100,0.266667
1752620053.628857,559400,23424,1,SR,1,100,0.133333
1752620053.895859,559667,23458,1,SR,1,100,0.066667
1752620056.095877,561867,23833,1,SR,1,100,0.066667
1752620056.894884,562666,23970,1,SR,1,100,0.133333
1752620057.161886,562933,24003,1,SR,1,100,0.066667
1752620058.294896,564066,24203,1,SR,1,100,0.133333
1752620058.761900,564533,24272,1,SR,1,100,0.066667
