LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1755205254.578710,1275191,10406,1,SA,1,100,0.000157
1755205254.778712,1275391,10441,1,SA,1,100,0.000173
1755205254.978713,1275591,10477,1,SA,1,100,0.000139
1755205255.178715,1275791,10497,1,SA,1,100,0.000091
1755205255.378717,1275991,10530,1,SA,1,100,0.000055
1755205255.711719,1276324,10597,1,SA,1,100,0.000190
1755205255.912721,1276525,10669,1,SA,1,100,0.000468
1755205256.445726,1277058,10721,1,SA,1,100,0.000182
1755205256.911729,1277524,10822,1,SA,1,100,0.000318
1755205257.311733,1277924,10879,1,SA,1,100,0.000293
1755205257.579735,1278192,10913,1,SA,1,100,0.000101
1755205257.779737,1278392,10951,1,SA,1,100,0.000072
1755205258.512743,1279125,11066,1,SA,1,100,0.000101
1755205258.844746,1279457,11119,1,SA,1,100,0.000179
1755205259.044747,1279657,11154,1,SA,1,100,0.000187
1755205259.244749,1279857,11188,1,SA,1,100,0.000218
1755205259.444751,1280057,11224,1,SA,1,100,0.000139
1755205259.644752,1280257,11259,1,SA,1,100,0.000093
1755205259.978755,1280591,11326,1,SA,1,100,0.000190
1755205260.178757,1280791,11362,1,SA,1,100,0.000171
1755205260.378758,1280991,11398,1,SA,1,100,0.000145
1755205261.111765,1281724,11517,1,SA,1,100,0.000155
1755205261.311766,1281924,11550,1,SA,1,100,0.000185
1755205261.511768,1282124,11588,1,SA,1,100,0.000088
1755205261.711770,1282324,11621,1,SA,1,100,0.000081
1755205261.911771,1282524,11657,1,SA,1,100,0.000057
1755205262.245774,1282858,11708,1,SA,1,100,0.000093
1755205262.445776,1283058,11751,1,SA,1,100,0.000112
1755205262.911780,1283524,11833,1,SA,1,100,0.000094
1755205263.177782,1283790,11868,1,SA,1,100,0.000164
1755205263.378783,1283991,11905,1,SA,1,100,0.000108
1755205263.578785,1284191,11939,1,SA,1,100,0.000048
1755205263.911788,1284524,11990,1,SA,1,100,0.000193
1755205264.111790,1284724,12026,1,SA,1,100,0.000150
1755205264.311791,1284924,12061,1,SA,1,100,0.000147
1755205264.511793,1285124,12097,1,SA,1,100,0.000083
