LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752703227.812520,506496.000,15572,3,PG,1,100,2040
1752703227.852520,506536.000,15589,2,PG,1,100,2033
1752703227.892520,506576.000,15589,2,PG,1,100,2031
1752703227.932520,506616.000,15605,3,PG,1,100,2046
1752703227.972520,506656.000,15605,3,PG,1,100,2033
1752703228.012520,506696.000,15605,3,PG,1,100,2036
1752703228.052520,506736.000,15622,2,PG,1,100,2048
1752703228.092520,506776.000,15622,2,PG,1,100,2043
1752703228.132520,506816.000,15643,3,PG,1,100,2038
1752703228.172521,506856.000,15643,3,PG,1,100,2029
1752703228.212521,506896.000,15643,3,PG,1,100,2037
1752703228.252521,506936.000,15660,2,PG,1,100,2049
1752703228.292521,506976.000,15660,2,PG,1,100,2045
1752703228.332521,507016.000,15676,3,PG,1,100,2038
1752703228.372521,507056.000,15676,3,PG,1,100,2045
1752703228.412521,507096.000,15676,3,PG,1,100,2039
1752703228.452521,507136.000,15694,2,PG,1,100,2033
1752703228.492521,507176.000,15694,2,PG,1,100,2027
1752703228.532521,507216.000,15710,3,PG,1,100,2039
1752703228.572522,507256.000,15710,3,PG,1,100,2042
1752703228.612522,507296.000,15710,3,PG,1,100,2040
1752703228.652522,507336.000,15727,2,PG,1,100,2053
1752703228.692522,507376.000,15727,2,PG,1,100,2039
1752703228.732522,507416.000,15743,3,PG,1,100,2036
1752703228.772522,507456.000,15743,3,PG,1,100,2040
1752703228.812522,507496.000,15743,3,PG,1,100,2038
1752703228.852522,507536.000,15763,3,PG,1,100,2033
1752703228.892522,507576.000,15763,3,PG,1,100,2039
1752703228.932522,507616.000,15763,3,PG,1,100,2031
1752703228.972522,507656.000,15779,2,PG,1,100,2041
1752703229.012523,507696.000,15779,2,PG,1,100,2045
1752703229.059023,507742.500,15796,2,PG,1,100,2033
1752703229.105523,507789.000,15796,2,PG,1,100,2037
1752703229.145523,507829.000,15813,3,PG,1,100,2037
1752703229.185523,507869.000,15813,3,PG,1,100,2042
1752703229.225523,507909.000,15813,3,PG,1,100,2034
1752703229.265523,507949.000,15830,2,PG,1,100,2043
1752703229.305523,507989.000,15830,2,PG,1,100,2036
1752703229.345523,508029.000,15846,3,PG,1,100,2036
