LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752622374.149895,186096.000,28602,1,TH,1,100,36.838
1752622374.282896,186229.000,28636,1,TH,1,100,36.838
1752622374.415897,186362.000,28654,1,TH,1,100,36.760
1752622374.549898,186496.000,28672,1,TH,1,100,36.760
1752622374.682899,186629.000,28705,1,TH,1,100,36.792
1752622374.815900,186762.000,28721,1,TH,1,100,36.792
1752622374.949901,186896.000,28743,1,TH,1,100,36.831
1752622375.082903,187029.000,28778,1,TH,1,100,36.838
1752622375.215904,187162.000,28795,1,TH,1,100,36.731
1752622375.349905,187296.000,28812,1,TH,1,100,36.731
1752622375.482906,187429.000,28846,1,TH,1,100,36.802
1752622375.615907,187562.000,28864,1,TH,1,100,36.802
1752622375.749908,187696.000,28881,1,TH,1,100,36.859
1752622375.882909,187829.000,28900,1,TH,1,100,36.867
1752622376.015910,187962.000,28931,1,TH,1,100,36.823
1752622376.149911,188096.000,28948,1,TH,1,100,36.823
1752622376.282912,188229.000,28969,1,TH,1,100,36.794
1752622376.415913,188362.000,29002,1,TH,1,100,36.794
1752622376.549914,188496.000,29020,1,TH,1,100,36.908
1752622376.682915,188629.000,29038,1,TH,1,100,36.908
1752622376.815916,188762.000,29074,1,TH,1,100,36.815
1752622376.949917,188896.000,29091,1,TH,1,100,36.823
1752622377.082918,189029.000,29109,1,TH,1,100,36.837
1752622377.215919,189162.000,29143,1,TH,1,100,36.837
1752622377.349920,189296.000,29160,1,TH,1,100,36.869
1752622377.482921,189429.000,29180,1,TH,1,100,36.868
1752622377.615922,189562.000,29212,1,TH,1,100,36.781
1752622377.749923,189696.000,29229,1,TH,1,100,36.788
1752622377.882924,189829.000,29253,1,TH,1,100,36.783
1752622378.015925,189962.000,29286,1,TH,1,100,36.783
1752622378.149927,190096.000,29308,1,TH,1,100,36.819
1752622378.282928,190229.000,29324,1,TH,1,100,36.819
1752622378.415929,190362.000,29341,1,TH,1,100,36.844
1752622378.548930,190495.000,29373,1,TH,1,100,36.851
1752622378.682931,190629.000,29389,1,TH,1,100,36.917
1752622378.815932,190762.000,29410,1,TH,1,100,36.917
1752622378.948933,190895.000,29442,1,TH,1,100,36.846
1752622379.082934,191029.000,29458,1,TH,1,100,36.846
1752622379.215935,191162.000,29476,1,TH,1,100,36.824
1752622379.348936,191295.000,29509,1,TH,1,100,36.824
1752622379.482937,191429.000,29527,1,TH,1,100,36.865
1752622379.615938,191562.000,29547,1,TH,1,100,36.872
1752622379.748939,191695.000,29578,1,TH,1,100,36.895
1752622379.882940,191829.000,29595,1,TH,1,100,36.895
1752622380.015941,191962.000,29614,1,TH,1,100,36.916
1752622380.148942,192095.000,29650,1,TH,1,100,36.916
1752622380.282943,192229.000,29666,1,TH,1,100,36.884
1752622380.415944,192362.000,29683,1,TH,1,100,36.884
1752622380.548945,192495.000,29715,1,TH,1,100,36.938
1752622380.682946,192629.000,29733,1,TH,1,100,36.945
1752622380.815947,192762.000,29752,1,TH,1,100,36.887
1752622380.948948,192895.000,29771,1,TH,1,100,36.887
1752622381.082949,193029.000,29802,1,TH,1,100,36.857
1752622381.215950,193162.000,29820,1,TH,1,100,36.857
1752622381.348952,193295.000,29836,1,TH,1,100,36.933
1752622381.481953,193428.000,29872,1,TH,1,100,36.940
1752622381.615954,193562.000,29889,1,TH,1,100,36.828
1752622381.748955,193695.000,29907,1,TH,1,100,36.828
1752622381.881956,193828.000,29939,1,TH,1,100,36.833
1752622382.015957,193962.000,29956,1,TH,1,100,36.833
1752622382.148958,194095.000,29974,1,TH,1,100,36.947
1752622382.281959,194228.000,30006,1,TH,1,100,36.947
1752622382.415960,194362.000,30023,1,TH,1,100,36.884
1752622382.548961,194495.000,30042,1,TH,1,100,36.891
1752622382.681962,194628.000,30073,1,TH,1,100,36.944
1752622382.815963,194762.000,30092,1,TH,1,100,36.944
1752622382.948964,194895.000,30109,1,TH,1,100,36.898
