LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752703885.510039,1164192.000,57997,2,RD,1,100,TU
1752703888.072045,1166754.000,58838,2,RD,1,100,TL
1752703890.634051,1169316.000,58838,2,RD,1,100,TU
1752703893.194557,1171876.500,59677,2,RD,1,100,TL
1752703895.755063,1174437.000,59677,2,RD,1,100,TU
1752703898.311069,1176993.000,60297,2,RD,1,100,TL
1752703900.867075,1179549.000,60297,2,RD,1,100,TU
1752703903.428581,1182110.500,61137,2,RD,1,100,TL
1752703905.990087,1184672.000,61137,2,RD,1,100,TU
1752703908.550093,1187232.000,61978,2,RD,1,100,TL
1752703911.110098,1189792.000,61978,2,RD,1,100,TU
1752703913.669104,1192351.000,62818,2,RD,1,100,TL
1752703916.228110,1194910.000,62818,2,RD,1,100,TU
1752703918.791616,1197473.500,63655,2,RD,1,100,TL
1752703921.355122,1200037.000,63655,2,RD,1,100,TU
1752703923.914128,1202596.000,64492,2,RD,1,100,TL
1752703926.473134,1205155.000,64492,2,RD,1,100,TU
1752703929.032640,1207714.500,65331,2,RD,1,100,TL
1752703931.592146,1210274.000,65331,2,RD,1,100,TU
1752703934.151652,1212833.500,632,2,RD,1,100,TL
1752703936.711158,1215393.000,632,2,RD,1,100,TU
1752703939.264164,1217946.000,1472,2,RD,1,100,TL
1752703941.817169,1220499.000,1472,2,RD,1,100,TU
1752703944.381175,1223063.000,2328,2,RD,1,100,TL
1752703946.945181,1225627.000,2328,2,RD,1,100,TU
1752703949.506687,1228188.500,3167,2,RD,1,100,TL
1752703952.068193,1230750.000,3167,2,RD,1,100,TU
1752703954.620699,1233302.500,4007,2,RD,1,100,TL
1752703957.173205,1235855.000,4007,2,RD,1,100,TU
1752703959.745711,1238427.500,4865,2,RD,1,100,TL
1752703962.318217,1241000.000,4865,2,RD,1,100,TU
1752703964.872223,1243554.000,5702,2,RD,1,100,TL
1752703967.426229,1246108.000,5702,2,RD,1,100,TU
1752703969.979735,1248661.500,6542,2,RD,1,100,TL
1752703972.533240,1251215.000,6542,2,RD,1,100,TU
1752703975.098746,1253780.500,7382,2,RD,1,100,TL
1752703977.664252,1256346.000,7382,2,RD,1,100,TU
1752703980.212258,1258894.000,8220,2,RD,1,100,TL
1752703982.760264,1261442.000,8220,2,RD,1,100,TU
1752703985.332770,1264014.500,9076,2,RD,1,100,TL
