LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752703898.085068,1176767.000,60020,1,B%,1,100,53
1752703903.085080,1181767.000,60667,1,B%,1,100,53
1752703908.084091,1186766.000,61491,1,B%,1,100,53
1752703913.084103,1191766.000,62317,1,B%,1,100,53
1752703918.083115,1196765.000,63138,1,B%,1,100,54
1752703923.083126,1201765.000,63941,1,B%,1,100,54
1752703928.082138,1206764.000,64762,1,B%,1,100,54
1752703933.082149,1211764.000,48,1,B%,1,100,54
1752703938.081161,1216763.000,871,1,B%,1,100,53
1752703943.081172,1221763.000,1709,1,B%,1,100,53
1752703948.080184,1226762.000,2530,1,B%,1,100,54
1752703953.080195,1231762.000,3357,1,B%,1,100,54
1752703958.079207,1236761.000,4176,1,B%,1,100,54
1752703963.079219,1241761.000,5001,1,B%,1,100,54
1752703968.078230,1246760.000,5841,1,B%,1,100,54
1752703973.078242,1251760.000,6646,1,B%,1,100,54
1752703978.077253,1256759.000,7471,1,B%,1,100,54
1752703983.077265,1261759.000,8290,1,B%,1,100,54
1752703988.076276,1266758.000,9128,1,B%,1,100,54
1752703993.076288,1271758.000,9951,1,B%,1,100,55
1752703998.075299,1276757.000,10770,1,B%,1,100,55
1752704003.075311,1281757.000,11570,1,B%,1,100,54
1752704008.074323,1286756.000,12411,1,B%,1,100,55
1752704013.074334,1291756.000,13234,1,B%,1,100,54
1752704018.073346,1296755.000,14055,1,B%,1,100,55
1752704023.073357,1301755.000,14874,1,B%,1,100,55
1752704028.072369,1306754.000,15714,1,B%,1,100,55
1752704033.072380,1311754.000,16539,1,B%,1,100,55
1752704038.071392,1316753.000,17358,1,B%,1,100,55
1752704043.071403,1321753.000,18198,1,B%,1,100,55
1752704048.070415,1326752.000,19019,1,B%,1,100,55
1752704053.070426,1331752.000,19841,1,B%,1,100,55
1752704058.069438,1336751.000,20679,1,B%,1,100,55
1752704063.069450,1341751.000,21503,1,B%,1,100,55
1752704068.068461,1346750.000,22325,1,B%,1,100,55
1752704073.068473,1351750.000,23145,1,B%,1,100,55
1752704078.067484,1356749.000,23985,1,B%,1,100,55
1752704083.067496,1361749.000,24809,1,B%,1,100,55
1752704088.066507,1366748.000,25632,1,B%,1,100,55
1752704093.066519,1371748.000,26454,1,B%,1,100,55
1752704098.065530,1376747.000,27276,1,B%,1,100,56
1752704103.065542,1381747.000,27893,1,B%,1,100,56
1752704108.064554,1386746.000,28713,1,B%,1,100,55
1752704113.064565,1391746.000,29533,1,B%,1,100,56
1752704118.063577,1396745.000,30373,1,B%,1,100,56
1752704123.063588,1401745.000,31196,1,B%,1,100,55
1752704128.062600,1406744.000,32015,1,B%,1,100,56
1752704133.062611,1411744.000,32836,1,B%,1,100,56
1752704138.061623,1416743.000,33644,1,B%,1,100,56
1752704143.061634,1421743.000,34468,1,B%,1,100,56
1752704148.060646,1426742.000,35290,1,B%,1,100,56
1752704153.060658,1431742.000,36113,1,B%,1,100,55
