LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752621647.938205,551813.000,23678,1,BV,1,100,3.78
1752621652.937247,556812.000,24498,1,BV,1,100,3.78
1752621657.937290,561812.000,25338,1,BV,1,100,3.78
1752621662.937332,566812.000,26156,1,BV,1,100,3.78
1752621667.936374,571811.000,26981,1,BV,1,100,3.78
1752621672.935417,576810.000,27800,1,BV,1,100,3.78
1752621677.935459,581810.000,28638,1,BV,1,100,3.78
1752621682.934501,586809.000,29459,1,BV,1,100,3.78
1752621687.934544,591809.000,30079,1,BV,1,100,3.78
1752621692.933586,596808.000,30898,1,BV,1,100,3.78
1752621697.933628,601808.000,31738,1,BV,1,100,3.78
1752621702.932671,606807.000,32559,1,BV,1,100,3.78
1752621707.932713,611807.000,33382,1,BV,1,100,3.79
1752621712.931755,616806.000,34180,1,BV,1,100,3.78
1752621717.931798,621806.000,35003,1,BV,1,100,3.78
1752621722.930840,626805.000,35830,1,BV,1,100,3.79
1752621727.930883,631805.000,36654,1,BV,1,100,3.79
1752621732.929925,636804.000,37459,1,BV,1,100,3.78
1752621737.929967,641804.000,38282,1,BV,1,100,3.79
1752621742.929010,646803.000,39104,1,BV,1,100,3.79
1752621747.929052,651803.000,39927,1,BV,1,100,3.79
1752621752.928094,656802.000,40747,1,BV,1,100,3.79
1752621757.928137,661802.000,41552,1,BV,1,100,3.79
1752621762.927179,666801.000,42376,1,BV,1,100,3.79
1752621767.927221,671801.000,43199,1,BV,1,100,3.79
1752621772.926264,676800.000,44020,1,BV,1,100,3.79
