LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752173166.295879,771832.000,60248,1,BV,1,100,3.60
1752173171.295920,776832.000,61066,1,BV,1,100,3.60
1752173176.294960,781831.000,61882,1,BV,1,100,3.60
1752173181.294001,786830.000,62703,1,BV,1,100,3.60
1752173186.294042,791830.000,63490,1,BV,1,100,3.60
1752173191.293082,796829.000,64306,1,BV,1,100,3.60
1752173196.293123,801829.000,65141,1,BV,1,100,3.60
1752173201.292164,806828.000,425,1,BV,1,100,3.60
1752173206.292204,811828.000,1241,1,BV,1,100,3.60
1752173211.291245,816827.000,2076,1,BV,1,100,3.60
1752173216.291286,821827.000,2898,1,BV,1,100,3.60
1752173221.290326,826826.000,3714,1,BV,1,100,3.60
1752173226.290367,831826.000,4551,1,BV,1,100,3.60
1752173231.289408,836825.000,5369,1,BV,1,100,3.60
1752173236.289448,841825.000,6190,1,BV,1,100,3.61
1752173241.289489,846825.000,7009,1,BV,1,100,3.61
1752173246.288530,851824.000,7844,1,BV,1,100,3.60
1752173251.287570,856823.000,8663,1,BV,1,100,3.61
1752173256.287611,861823.000,9480,1,BV,1,100,3.61
1752173261.286652,866822.000,10317,1,BV,1,100,3.60
1752173266.286692,871822.000,11138,1,BV,1,100,3.60
1752173271.286733,876822.000,11959,1,BV,1,100,3.60
1752173276.285774,881821.000,12806,1,BV,1,100,3.60
1752173281.285814,886821.000,13631,1,BV,1,100,3.60
1752173286.284855,891820.000,14455,1,BV,1,100,3.61
1752173291.284896,896820.000,15292,1,BV,1,100,3.61
1752173296.283936,901819.000,16094,1,BV,1,100,3.61
1752173301.283977,906819.000,16897,1,BV,1,100,3.60
1752173306.283018,911818.000,17716,1,BV,1,100,3.61
1752173311.283058,916818.000,18517,1,BV,1,100,3.61
1752173316.282099,921817.000,19321,1,BV,1,100,3.61
1752173321.281140,926816.000,20121,1,BV,1,100,3.61
1752173326.281180,931816.000,20940,1,BV,1,100,3.61
1752173331.281221,936816.000,21742,1,BV,1,100,3.61
1752173336.280262,941815.000,22542,1,BV,1,100,3.61
1752173341.280302,946815.000,23362,1,BV,1,100,3.61
1752173346.279343,951814.000,24165,1,BV,1,100,3.61
1752173351.279384,956814.000,24966,1,BV,1,100,3.61
1752173356.278424,961813.000,25777,1,BV,1,100,3.61
1752173361.278465,966813.000,26600,1,BV,1,100,3.61
1752173366.277506,971812.000,27407,1,BV,1,100,3.61
1752173371.277546,976812.000,28210,1,BV,1,100,3.61
1752173376.276587,981811.000,29029,1,BV,1,100,3.61
1752173381.276628,986811.000,29830,1,BV,1,100,3.61
1752173386.275668,991810.000,30633,1,BV,1,100,3.61
1752173391.274709,996809.000,31421,1,BV,1,100,3.61
1752173396.274750,1001809.000,32208,1,BV,1,100,3.61
1752173401.274790,1006809.000,33012,1,BV,1,100,3.61
1752173406.273831,1011808.000,33812,1,BV,1,100,3.61
1752173411.273872,1016808.000,34633,1,BV,1,100,3.61
