LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752172677.309902,282850.000,44973,2,PI,1,100,154714
1752172677.349902,282890.000,44973,2,PI,1,100,154734
1752172677.389569,282929.667,44989,3,PI,1,100,154759
1752172677.429236,282969.333,44989,3,PI,1,100,154785
1752172677.468903,283009.000,44989,3,PI,1,100,154776
1752172677.509403,283049.500,45006,2,PI,1,100,154749
1752172677.549904,283090.000,45006,2,PI,1,100,154664
1752172677.589571,283129.667,45022,3,PI,1,100,154641
1752172677.629237,283169.333,45022,3,PI,1,100,154639
1752172677.668904,283209.000,45022,3,PI,1,100,154657
1752172677.708905,283249.000,45045,4,PI,1,100,154686
1752172677.748905,283289.000,45045,4,PI,1,100,154691
1752172677.788905,283329.000,45045,4,PI,1,100,154682
1752172677.828906,283369.000,45045,4,PI,1,100,154715
1752172677.869406,283409.500,45063,2,PI,1,100,154723
1752172677.909906,283450.000,45063,2,PI,1,100,154727
1752172677.949573,283489.667,45079,3,PI,1,100,154765
1752172677.989240,283529.333,45079,3,PI,1,100,154762
1752172678.028907,283569.000,45079,3,PI,1,100,154771
1752172678.069408,283609.500,45098,2,PI,1,100,154704
1752172678.109908,283650.000,45098,2,PI,1,100,154632
1752172678.149408,283689.500,45115,2,PI,1,100,154615
1752172678.188909,283729.000,45115,2,PI,1,100,154627
1752172678.233576,283773.667,45132,3,PI,1,100,154637
1752172678.278243,283818.333,45132,3,PI,1,100,154659
1752172678.322910,283863.000,45132,3,PI,1,100,154680
1752172678.362910,283903.000,45151,3,PI,1,100,154704
1752172678.402910,283943.000,45151,3,PI,1,100,154708
1752172678.442911,283983.000,45151,3,PI,1,100,154716
1752172678.482911,284023.000,45167,2,PI,1,100,154748
1752172678.522911,284063.000,45167,2,PI,1,100,154757
1752172678.562912,284103.000,45186,3,PI,1,100,154747
1752172678.602912,284143.000,45186,3,PI,1,100,154744
1752172678.642912,284183.000,45186,3,PI,1,100,154680
1752172678.682913,284223.000,45203,2,PI,1,100,154627
1752172678.722913,284263.000,45203,2,PI,1,100,154619
1752172678.762913,284303.000,45218,3,PI,1,100,154625
1752172678.802914,284343.000,45218,3,PI,1,100,154649
1752172678.842914,284383.000,45218,3,PI,1,100,154667
1752172678.882914,284423.000,45234,2,PI,1,100,154657
1752172678.922915,284463.000,45234,2,PI,1,100,154680
1752172678.962915,284503.000,45256,3,PI,1,100,154693
1752172679.002915,284543.000,45256,3,PI,1,100,154718
1752172679.042916,284583.000,45256,3,PI,1,100,154730
1752172679.082916,284623.000,45272,2,PI,1,100,154744
1752172679.122916,284663.000,45272,2,PI,1,100,154758
1752172679.162917,284703.000,45287,3,PI,1,100,154758
1752172679.202917,284743.000,45287,3,PI,1,100,154694
1752172679.242917,284783.000,45287,3,PI,1,100,154640
1752172679.282918,284823.000,45303,2,PI,1,100,154635
1752172679.322918,284863.000,45303,2,PI,1,100,154635
1752172679.362918,284903.000,45323,3,PI,1,100,154667
1752172679.402919,284943.000,45323,3,PI,1,100,154685
1752172679.442919,284983.000,45323,3,PI,1,100,154672
1752172679.482919,285023.000,45341,2,PI,1,100,154698
1752172679.522920,285063.000,45341,2,PI,1,100,154705
1752172679.562920,285103.000,45358,3,PI,1,100,154720
1752172679.602920,285143.000,45358,3,PI,1,100,154734
1752172679.642921,285183.000,45358,3,PI,1,100,154748
1752172679.682921,285223.000,45375,3,PI,1,100,154781
1752172679.722921,285263.000,45375,3,PI,1,100,154780
1752172679.762922,285303.000,45375,3,PI,1,100,154728
1752172679.802922,285343.000,45392,2,PI,1,100,154648
1752172679.842922,285383.000,45392,2,PI,1,100,154633
1752172679.882922,285423.000,45408,3,PI,1,100,154643
1752172679.922923,285463.000,45408,3,PI,1,100,154671
1752172679.962923,285503.000,45408,3,PI,1,100,154687
1752172680.002923,285543.000,45424,2,PI,1,100,154708
1752172680.042924,285583.000,45424,2,PI,1,100,154708
1752172680.082924,285623.000,45442,3,PI,1,100,154709
1752172680.122924,285663.000,45442,3,PI,1,100,154738
1752172680.162925,285703.000,45442,3,PI,1,100,154738
1752172680.202925,285743.000,45459,2,PI,1,100,154763
1752172680.242925,285783.000,45459,2,PI,1,100,154790
1752172680.282926,285823.000,45475,3,PI,1,100,154781
1752172680.322926,285863.000,45475,3,PI,1,100,154763
1752172680.362926,285903.000,45475,3,PI,1,100,154703
1752172680.402927,285943.000,45494,2,PI,1,100,154665
1752172680.442927,285983.000,45494,2,PI,1,100,154649
1752172680.482927,286023.000,45509,3,PI,1,100,154660
1752172680.522928,286063.000,45509,3,PI,1,100,154692
1752172680.562928,286103.000,45509,3,PI,1,100,154691
1752172680.602928,286143.000,45526,2,PI,1,100,154702
1752172680.642929,286183.000,45526,2,PI,1,100,154714
1752172680.682929,286223.000,45545,3,PI,1,100,154719
1752172680.722929,286263.000,45545,3,PI,1,100,154734
1752172680.762930,286303.000,45545,3,PI,1,100,154740
1752172680.802930,286343.000,45562,2,PI,1,100,154763
1752172680.842930,286383.000,45562,2,PI,1,100,154780
1752172680.882597,286422.667,45576,3,PI,1,100,154766
1752172680.922264,286462.333,45576,3,PI,1,100,154705
1752172680.961931,286502.000,45576,3,PI,1,100,154660
1752172681.002432,286542.500,45594,2,PI,1,100,154659
1752172681.042932,286583.000,45594,2,PI,1,100,154674
1752172681.082932,286623.000,45610,3,PI,1,100,154684
1752172681.122933,286663.000,45610,3,PI,1,100,154694
1752172681.162933,286703.000,45610,3,PI,1,100,154702
1752172681.202933,286743.000,45631,3,PI,1,100,154720
1752172681.242934,286783.000,45631,3,PI,1,100,154719
1752172681.282934,286823.000,45631,3,PI,1,100,154739
1752172681.322434,286862.500,45646,2,PI,1,100,154758
1752172681.361935,286902.000,45646,2,PI,1,100,154776
1752172681.401935,286942.000,45665,3,PI,1,100,154780
1752172681.441935,286982.000,45665,3,PI,1,100,154756
1752172681.481935,287022.000,45665,3,PI,1,100,154681
1752172681.521936,287062.000,45683,2,PI,1,100,154652
1752172681.561936,287102.000,45683,2,PI,1,100,154651
1752172681.602270,287142.333,45700,3,PI,1,100,154678
1752172681.642603,287182.667,45700,3,PI,1,100,154690
1752172681.682937,287223.000,45700,3,PI,1,100,154712
1752172681.722437,287262.500,45717,2,PI,1,100,154713
1752172681.761938,287302.000,45717,2,PI,1,100,154742
1752172681.801938,287342.000,45734,3,PI,1,100,154732
1752172681.841938,287382.000,45734,3,PI,1,100,154727
1752172681.881939,287422.000,45734,3,PI,1,100,154759
1752172681.921939,287462.000,45750,2,PI,1,100,154782
1752172681.961939,287502.000,45750,2,PI,1,100,154784
1752172682.001940,287542.000,45770,3,PI,1,100,154776
1752172682.041940,287582.000,45770,3,PI,1,100,154691
1752172682.081940,287622.000,45770,3,PI,1,100,154650
1752172682.121941,287662.000,45784,2,PI,1,100,154642
1752172682.161941,287702.000,45784,2,PI,1,100,154641
1752172682.201941,287742.000,45801,3,PI,1,100,154667
1752172682.241942,287782.000,45801,3,PI,1,100,154684
1752172682.281942,287822.000,45801,3,PI,1,100,154673
1752172682.321942,287862.000,45820,2,PI,1,100,154696
1752172682.361943,287902.000,45820,2,PI,1,100,154696
1752172682.401943,287942.000,45837,3,PI,1,100,154705
1752172682.441943,287982.000,45837,3,PI,1,100,154707
