LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1752172703.862451,309402.333,49481,3,AZ,1,100,0.267
1752172703.897784,309437.667,49481,3,AZ,1,100,0.266
1752172703.933118,309473.000,49481,3,AZ,1,100,0.263
1752172703.973118,309513.000,49498,2,AZ,1,100,0.266
1752172704.013119,309553.000,49498,2,AZ,1,100,0.263
1752172704.053119,309593.000,49517,3,AZ,1,100,0.268
1752172704.093119,309633.000,49517,3,AZ,1,100,0.266
1752172704.133120,309673.000,49517,3,AZ,1,100,0.264
1752172704.173120,309713.000,49533,2,AZ,1,100,0.268
1752172704.213120,309753.000,49533,2,AZ,1,100,0.264
1752172704.253121,309793.000,49550,3,AZ,1,100,0.265
1752172704.293121,309833.000,49550,3,AZ,1,100,0.263
1752172704.333121,309873.000,49550,3,AZ,1,100,0.265
1752172704.373122,309913.000,49570,2,AZ,1,100,0.269
1752172704.413122,309953.000,49570,2,AZ,1,100,0.270
1752172704.453122,309993.000,49586,3,AZ,1,100,0.265
1752172704.493123,310033.000,49586,3,AZ,1,100,0.268
1752172704.533123,310073.000,49586,3,AZ,1,100,0.268
1752172704.573123,310113.000,49603,2,AZ,1,100,0.265
1752172704.613124,310153.000,49603,2,AZ,1,100,0.268
1752172704.653124,310193.000,49620,3,AZ,1,100,0.268
1752172704.693124,310233.000,49620,3,AZ,1,100,0.267
1752172704.733125,310273.000,49620,3,AZ,1,100,0.264
1752172704.773125,310313.000,49639,2,AZ,1,100,0.265
1752172704.813125,310353.000,49639,2,AZ,1,100,0.264
1752172704.853126,310393.000,49655,3,AZ,1,100,0.269
1752172704.893126,310433.000,49655,3,AZ,1,100,0.263
1752172704.933126,310473.000,49655,3,AZ,1,100,0.263
1752172704.973127,310513.000,49673,2,AZ,1,100,0.266
1752172705.013127,310553.000,49673,2,AZ,1,100,0.270
1752172705.053127,310593.000,49687,3,AZ,1,100,0.269
1752172705.093128,310633.000,49687,3,AZ,1,100,0.269
1752172705.133128,310673.000,49687,3,AZ,1,100,0.272
1752172705.173128,310713.000,49706,3,AZ,1,100,0.270
1752172705.213129,310753.000,49706,3,AZ,1,100,0.271
1752172705.253129,310793.000,49706,3,AZ,1,100,0.265
1752172705.293129,310833.000,49724,2,AZ,1,100,0.265
1752172705.333129,310873.000,49724,2,AZ,1,100,0.268
1752172705.373130,310913.000,49742,3,AZ,1,100,0.263
1752172705.413130,310953.000,49742,3,AZ,1,100,0.265
1752172705.453130,310993.000,49742,3,AZ,1,100,0.268
1752172705.493131,311033.000,49756,2,AZ,1,100,0.268
1752172705.533131,311073.000,49756,2,AZ,1,100,0.268
1752172705.573131,311113.000,49773,3,AZ,1,100,0.264
1752172705.613132,311153.000,49773,3,AZ,1,100,0.269
1752172705.653132,311193.000,49773,3,AZ,1,100,0.270
1752172705.693132,311233.000,49790,2,AZ,1,100,0.268
1752172705.733133,311273.000,49790,2,AZ,1,100,0.270
1752172705.773133,311313.000,49809,3,AZ,1,100,0.268
1752172705.813133,311353.000,49809,3,AZ,1,100,0.264
1752172705.853134,311393.000,49809,3,AZ,1,100,0.269
1752172705.893134,311433.000,49825,2,AZ,1,100,0.265
1752172705.933134,311473.000,49825,2,AZ,1,100,0.264
1752172705.973135,311513.000,49843,3,AZ,1,100,0.266
1752172706.013135,311553.000,49843,3,AZ,1,100,0.265
1752172706.053135,311593.000,49843,3,AZ,1,100,0.264
1752172706.093136,311633.000,49859,2,AZ,1,100,0.268
1752172706.133136,311673.000,49859,2,AZ,1,100,0.271
1752172706.173136,311713.000,49878,3,AZ,1,100,0.262
1752172706.213137,311753.000,49878,3,AZ,1,100,0.263
1752172706.253137,311793.000,49878,3,AZ,1,100,0.268
1752172706.293137,311833.000,49893,2,AZ,1,100,0.266
1752172706.333138,311873.000,49893,2,AZ,1,100,0.265
1752172706.373138,311913.000,49914,3,AZ,1,100,0.267
1752172706.413138,311953.000,49914,3,AZ,1,100,0.263
1752172706.453139,311993.000,49914,3,AZ,1,100,0.264
1752172706.493139,312033.000,49930,2,AZ,1,100,0.265
1752172706.533139,312073.000,49930,2,AZ,1,100,0.266
1752172706.573140,312113.000,49949,3,AZ,1,100,0.267
1752172706.613140,312153.000,49949,3,AZ,1,100,0.264
1752172706.653140,312193.000,49949,3,AZ,1,100,0.266
1752172706.693141,312233.000,49965,2,AZ,1,100,0.263
1752172706.733141,312273.000,49965,2,AZ,1,100,0.265
1752172706.773141,312313.000,49981,3,AZ,1,100,0.264
1752172706.813142,312353.000,49981,3,AZ,1,100,0.262
1752172706.853142,312393.000,49981,3,AZ,1,100,0.266
1752172706.893142,312433.000,49997,3,AZ,1,100,0.269
1752172706.933143,312473.000,49997,3,AZ,1,100,0.270
1752172706.973143,312513.000,49997,3,AZ,1,100,0.270
1752172707.013143,312553.000,50015,2,AZ,1,100,0.263
1752172707.053143,312593.000,50015,2,AZ,1,100,0.264
1752172707.093144,312633.000,50031,3,AZ,1,100,0.269
1752172707.133144,312673.000,50031,3,AZ,1,100,0.264
1752172707.173144,312713.000,50031,3,AZ,1,100,0.263
1752172707.213145,312753.000,50048,2,AZ,1,100,0.267
1752172707.253145,312793.000,50048,2,AZ,1,100,0.265
1752172707.293145,312833.000,50067,3,AZ,1,100,0.262
1752172707.333146,312873.000,50067,3,AZ,1,100,0.271
1752172707.373146,312913.000,50067,3,AZ,1,100,0.264
1752172707.413146,312953.000,50084,2,AZ,1,100,0.263
1752172707.453147,312993.000,50084,2,AZ,1,100,0.266
1752172707.493147,313033.000,50100,3,AZ,1,100,0.268
1752172707.533147,313073.000,50100,3,AZ,1,100,0.268
1752172707.573148,313113.000,50100,3,AZ,1,100,0.266
1752172707.608815,313148.667,50115,3,AZ,1,100,0.267
1752172707.644482,313184.333,50115,3,AZ,1,100,0.265
1752172707.680149,313220.000,50115,3,AZ,1,100,0.266
1752172707.720149,313260.000,50132,2,AZ,1,100,0.266
1752172707.760149,313300.000,50132,2,AZ,1,100,0.267
1752172707.800150,313340.000,50151,3,AZ,1,100,0.266
1752172707.840150,313380.000,50151,3,AZ,1,100,0.266
1752172707.880150,313420.000,50151,3,AZ,1,100,0.268
1752172707.920151,313460.000,50169,2,AZ,1,100,0.265
1752172707.960151,313500.000,50169,2,AZ,1,100,0.270
1752172708.000151,313540.000,50185,3,AZ,1,100,0.266
1752172708.040152,313580.000,50185,3,AZ,1,100,0.264
1752172708.080152,313620.000,50185,3,AZ,1,100,0.265
1752172708.120152,313660.000,50201,2,AZ,1,100,0.266
1752172708.160152,313700.000,50201,2,AZ,1,100,0.265
1752172708.200153,313740.000,50218,3,AZ,1,100,0.265
1752172708.240153,313780.000,50218,3,AZ,1,100,0.269
1752172708.280153,313820.000,50218,3,AZ,1,100,0.267
1752172708.320154,313860.000,50235,2,AZ,1,100,0.270
1752172708.360154,313900.000,50235,2,AZ,1,100,0.266
1752172708.400154,313940.000,50259,4,AZ,1,100,0.265
1752172708.440155,313980.000,50259,4,AZ,1,100,0.264
1752172708.480155,314020.000,50259,4,AZ,1,100,0.266
1752172708.520155,314060.000,50259,4,AZ,1,100,0.267
1752172708.560156,314100.000,50276,2,AZ,1,100,0.265
1752172708.600156,314140.000,50276,2,AZ,1,100,0.268
1752172708.640156,314180.000,50293,3,AZ,1,100,0.263
1752172708.680157,314220.000,50293,3,AZ,1,100,0.263
1752172708.720157,314260.000,50293,3,AZ,1,100,0.264
1752172708.760157,314300.000,50309,2,AZ,1,100,0.264
1752172708.800158,314340.000,50309,2,AZ,1,100,0.265
1752172708.840158,314380.000,50326,3,AZ,1,100,0.265
1752172708.880158,314420.000,50326,3,AZ,1,100,0.266
1752172708.920159,314460.000,50326,3,AZ,1,100,0.264
1752172708.960159,314500.000,50345,3,AZ,1,100,0.268
1752172709.000159,314540.000,50345,3,AZ,1,100,0.267
1752172709.040160,314580.000,50345,3,AZ,1,100,0.268
1752172709.080160,314620.000,50362,2,AZ,1,100,0.267
1752172709.120160,314660.000,50362,2,AZ,1,100,0.265
1752172709.160161,314700.000,50378,3,AZ,1,100,0.265
1752172709.200161,314740.000,50378,3,AZ,1,100,0.267
1752172709.240161,314780.000,50378,3,AZ,1,100,0.266
1752172709.280162,314820.000,50397,2,AZ,1,100,0.261
1752172709.320162,314860.000,50397,2,AZ,1,100,0.261
1752172709.360162,314900.000,50414,3,AZ,1,100,0.263
1752172709.400163,314940.000,50414,3,AZ,1,100,0.266
1752172709.440163,314980.000,50414,3,AZ,1,100,0.267
1752172709.480163,315020.000,50429,2,AZ,1,100,0.269
1752172709.520164,315060.000,50429,2,AZ,1,100,0.266
1752172709.560164,315100.000,50445,3,AZ,1,100,0.266
1752172709.600164,315140.000,50445,3,AZ,1,100,0.272
1752172709.640165,315180.000,50445,3,AZ,1,100,0.268
1752172709.680165,315220.000,50465,2,AZ,1,100,0.264
1752172709.720165,315260.000,50465,2,AZ,1,100,0.267
1752172709.760166,315300.000,50483,3,AZ,1,100,0.266
1752172709.800166,315340.000,50483,3,AZ,1,100,0.265
1752172709.840166,315380.000,50483,3,AZ,1,100,0.270
1752172709.880166,315420.000,50498,2,AZ,1,100,0.263
1752172709.920167,315460.000,50498,2,AZ,1,100,0.260
1752172709.959834,315499.667,50515,3,AZ,1,100,0.265
1752172709.999501,315539.333,50515,3,AZ,1,100,0.269
1752172710.039168,315579.000,50515,3,AZ,1,100,0.272
1752172710.079168,315619.000,50532,3,AZ,1,100,0.269
1752172710.119168,315659.000,50532,3,AZ,1,100,0.268
1752172710.159169,315699.000,50532,3,AZ,1,100,0.269
1752172710.199169,315739.000,50550,2,AZ,1,100,0.270
1752172710.239169,315779.000,50550,2,AZ,1,100,0.266
1752172710.279170,315819.000,50567,3,AZ,1,100,0.271
1752172710.319170,315859.000,50567,3,AZ,1,100,0.266
1752172710.359170,315899.000,50567,3,AZ,1,100,0.266
1752172710.399171,315939.000,50586,2,AZ,1,100,0.266
1752172710.439171,315979.000,50586,2,AZ,1,100,0.266
1752172710.479171,316019.000,50603,3,AZ,1,100,0.273
1752172710.519172,316059.000,50603,3,AZ,1,100,0.268
1752172710.559172,316099.000,50603,3,AZ,1,100,0.266
1752172710.599172,316139.000,50619,2,AZ,1,100,0.268
1752172710.639173,316179.000,50619,2,AZ,1,100,0.270
1752172710.679173,316219.000,50636,3,AZ,1,100,0.272
1752172710.719173,316259.000,50636,3,AZ,1,100,0.274
1752172710.759174,316299.000,50636,3,AZ,1,100,0.270
1752172710.799174,316339.000,50651,2,AZ,1,100,0.267
1752172710.839174,316379.000,50651,2,AZ,1,100,0.271
1752172710.879175,316419.000,50670,3,AZ,1,100,0.270
1752172710.919175,316459.000,50670,3,AZ,1,100,0.269
1752172710.959175,316499.000,50670,3,AZ,1,100,0.268
1752172710.999176,316539.000,50689,2,AZ,1,100,0.269
1752172711.039176,316579.000,50689,2,AZ,1,100,0.268
1752172711.079176,316619.000,50708,3,AZ,1,100,0.268
1752172711.119177,316659.000,50708,3,AZ,1,100,0.270
1752172711.159177,316699.000,50708,3,AZ,1,100,0.270
1752172711.199177,316739.000,50722,2,AZ,1,100,0.265
1752172711.239178,316779.000,50722,2,AZ,1,100,0.268
1752172711.279178,316819.000,50742,3,AZ,1,100,0.271
1752172711.319178,316859.000,50742,3,AZ,1,100,0.273
1752172711.359179,316899.000,50742,3,AZ,1,100,0.270
1752172711.399179,316939.000,50760,3,AZ,1,100,0.269
1752172711.439179,316979.000,50760,3,AZ,1,100,0.269
1752172711.479179,317019.000,50760,3,AZ,1,100,0.268
1752172711.519180,317059.000,50779,2,AZ,1,100,0.269
1752172711.559180,317099.000,50779,2,AZ,1,100,0.269
1752172711.599180,317139.000,50793,3,AZ,1,100,0.270
1752172711.639181,317179.000,50793,3,AZ,1,100,0.269
1752172711.679181,317219.000,50793,3,AZ,1,100,0.268
1752172711.719181,317259.000,50811,2,AZ,1,100,0.273
1752172711.759182,317299.000,50811,2,AZ,1,100,0.272
1752172711.794515,317334.333,50827,3,AZ,1,100,0.267
1752172711.829849,317369.667,50827,3,AZ,1,100,0.266
1752172711.865183,317405.000,50827,3,AZ,1,100,0.271
1752172711.905183,317445.000,50846,3,AZ,1,100,0.268
1752172711.945183,317485.000,50846,3,AZ,1,100,0.270
1752172711.985184,317525.000,50846,3,AZ,1,100,0.269
1752172712.025184,317565.000,50861,2,AZ,1,100,0.266
1752172712.065184,317605.000,50861,2,AZ,1,100,0.269
1752172712.105185,317645.000,50880,3,AZ,1,100,0.270
1752172712.145185,317685.000,50880,3,AZ,1,100,0.267
1752172712.185185,317725.000,50880,3,AZ,1,100,0.269
1752172712.225186,317765.000,50898,2,AZ,1,100,0.266
1752172712.265186,317805.000,50898,2,AZ,1,100,0.267
1752172712.305520,317845.333,50916,3,AZ,1,100,0.270
1752172712.345853,317885.667,50916,3,AZ,1,100,0.271
1752172712.386187,317926.000,50916,3,AZ,1,100,0.263
1752172712.425687,317965.500,50930,2,AZ,1,100,0.265
1752172712.465188,318005.000,50930,2,AZ,1,100,0.271
1752172712.505188,318045.000,50947,3,AZ,1,100,0.268
1752172712.545188,318085.000,50947,3,AZ,1,100,0.269
1752172712.585188,318125.000,50947,3,AZ,1,100,0.270
1752172712.625189,318165.000,50963,2,AZ,1,100,0.269
1752172712.665189,318205.000,50963,2,AZ,1,100,0.268
1752172712.705189,318245.000,50981,3,AZ,1,100,0.270
1752172712.745190,318285.000,50981,3,AZ,1,100,0.270
1752172712.785190,318325.000,50981,3,AZ,1,100,0.269
1752172712.825190,318365.000,51000,2,AZ,1,100,0.269
1752172712.865191,318405.000,51000,2,AZ,1,100,0.263
1752172712.905191,318445.000,51016,3,AZ,1,100,0.271
1752172712.945191,318485.000,51016,3,AZ,1,100,0.269
1752172712.985192,318525.000,51016,3,AZ,1,100,0.263
1752172713.025192,318565.000,51033,3,AZ,1,100,0.268
1752172713.065192,318605.000,51033,3,AZ,1,100,0.272
1752172713.105193,318645.000,51033,3,AZ,1,100,0.268
1752172713.145193,318685.000,51050,2,AZ,1,100,0.268
1752172713.185193,318725.000,51050,2,AZ,1,100,0.271
1752172713.225194,318765.000,51068,3,AZ,1,100,0.269
1752172713.265194,318805.000,51068,3,AZ,1,100,0.271
1752172713.305194,318845.000,51068,3,AZ,1,100,0.271
1752172713.345195,318885.000,51086,2,AZ,1,100,0.269
1752172713.385195,318925.000,51086,2,AZ,1,100,0.270
1752172713.425195,318965.000,51102,3,AZ,1,100,0.272
1752172713.465196,319005.000,51102,3,AZ,1,100,0.266
1752172713.505196,319045.000,51102,3,AZ,1,100,0.270
1752172713.545196,319085.000,51124,3,AZ,1,100,0.269
1752172713.585197,319125.000,51124,3,AZ,1,100,0.264
1752172713.625197,319165.000,51124,3,AZ,1,100,0.269
1752172713.665197,319205.000,51141,3,AZ,1,100,0.272
1752172713.705198,319245.000,51141,3,AZ,1,100,0.273
1752172713.745198,319285.000,51141,3,AZ,1,100,0.272
1752172713.785198,319325.000,51160,2,AZ,1,100,0.267
1752172713.825199,319365.000,51160,2,AZ,1,100,0.267
1752172713.865199,319405.000,51174,3,AZ,1,100,0.272
1752172713.905199,319445.000,51174,3,AZ,1,100,0.269
1752172713.945200,319485.000,51174,3,AZ,1,100,0.269
1752172713.985200,319525.000,51196,3,AZ,1,100,0.270
1752172714.025200,319565.000,51196,3,AZ,1,100,0.274
1752172714.065201,319605.000,51196,3,AZ,1,100,0.265
1752172714.105201,319645.000,51212,2,AZ,1,100,0.272
1752172714.145201,319685.000,51212,2,AZ,1,100,0.269
1752172714.185201,319725.000,51229,3,AZ,1,100,0.265
1752172714.225202,319765.000,51229,3,AZ,1,100,0.266
1752172714.265202,319805.000,51229,3,AZ,1,100,0.269
1752172714.305202,319845.000,51244,2,AZ,1,100,0.268
1752172714.345203,319885.000,51244,2,AZ,1,100,0.269
1752172714.385203,319925.000,51263,3,AZ,1,100,0.270
1752172714.425203,319965.000,51263,3,AZ,1,100,0.270
1752172714.465204,320005.000,51263,3,AZ,1,100,0.268
1752172714.505704,320045.500,51279,2,AZ,1,100,0.272
1752172714.546204,320086.000,51279,2,AZ,1,100,0.270
1752172714.586205,320126.000,51298,3,AZ,1,100,0.269
1752172714.626205,320166.000,51298,3,AZ,1,100,0.269
1752172714.666205,320206.000,51298,3,AZ,1,100,0.268
1752172714.706206,320246.000,51315,2,AZ,1,100,0.270
1752172714.746206,320286.000,51315,2,AZ,1,100,0.266
1752172714.786206,320326.000,51330,3,AZ,1,100,0.267
1752172714.826207,320366.000,51330,3,AZ,1,100,0.265
1752172714.866207,320406.000,51330,3,AZ,1,100,0.268
1752172714.906207,320446.000,51348,2,AZ,1,100,0.269
1752172714.946208,320486.000,51348,2,AZ,1,100,0.270
1752172714.986208,320526.000,51366,3,AZ,1,100,0.270
1752172715.026208,320566.000,51366,3,AZ,1,100,0.267
1752172715.066209,320606.000,51366,3,AZ,1,100,0.267
1752172715.106209,320646.000,51382,2,AZ,1,100,0.265
1752172715.146209,320686.000,51382,2,AZ,1,100,0.266
1752172715.186210,320726.000,51399,3,AZ,1,100,0.266
1752172715.226210,320766.000,51399,3,AZ,1,100,0.266
1752172715.266210,320806.000,51399,3,AZ,1,100,0.264
1752172715.306211,320846.000,51416,3,AZ,1,100,0.266
1752172715.346211,320886.000,51416,3,AZ,1,100,0.269
1752172715.386211,320926.000,51416,3,AZ,1,100,0.262
1752172715.426212,320966.000,51433,2,AZ,1,100,0.264
1752172715.466212,321006.000,51433,2,AZ,1,100,0.266
1752172715.506212,321046.000,51451,3,AZ,1,100,0.265
1752172715.546213,321086.000,51451,3,AZ,1,100,0.268
1752172715.586213,321126.000,51451,3,AZ,1,100,0.270
1752172715.626213,321166.000,51466,2,AZ,1,100,0.267
1752172715.666214,321206.000,51466,2,AZ,1,100,0.267
1752172715.706214,321246.000,51485,3,AZ,1,100,0.269
1752172715.746214,321286.000,51485,3,AZ,1,100,0.267
1752172715.786215,321326.000,51485,3,AZ,1,100,0.268
1752172715.821548,321361.333,51502,3,AZ,1,100,0.270
1752172715.856882,321396.667,51502,3,AZ,1,100,0.266
1752172715.892215,321432.000,51502,3,AZ,1,100,0.272
1752172715.932216,321472.000,51520,2,AZ,1,100,0.271
1752172715.972216,321512.000,51520,2,AZ,1,100,0.265
1752172716.012216,321552.000,51536,3,AZ,1,100,0.265
1752172716.052217,321592.000,51536,3,AZ,1,100,0.268
1752172716.092217,321632.000,51536,3,AZ,1,100,0.269
1752172716.132217,321672.000,51554,2,AZ,1,100,0.267
1752172716.172218,321712.000,51554,2,AZ,1,100,0.267
1752172716.212218,321752.000,51571,3,AZ,1,100,0.267
1752172716.252218,321792.000,51571,3,AZ,1,100,0.267
1752172716.292219,321832.000,51571,3,AZ,1,100,0.270
1752172716.332219,321872.000,51590,2,AZ,1,100,0.267
1752172716.372219,321912.000,51590,2,AZ,1,100,0.268
1752172716.412220,321952.000,51608,3,AZ,1,100,0.267
1752172716.452220,321992.000,51608,3,AZ,1,100,0.267
1752172716.492220,322032.000,51608,3,AZ,1,100,0.264
1752172716.532221,322072.000,51625,2,AZ,1,100,0.268
1752172716.572221,322112.000,51625,2,AZ,1,100,0.269
1752172716.612221,322152.000,51642,3,AZ,1,100,0.266
1752172716.652222,322192.000,51642,3,AZ,1,100,0.264
1752172716.692222,322232.000,51642,3,AZ,1,100,0.266
1752172716.732222,322272.000,51659,2,AZ,1,100,0.270
1752172716.772223,322312.000,51659,2,AZ,1,100,0.268
1752172716.812223,322352.000,51676,3,AZ,1,100,0.269
1752172716.852223,322392.000,51676,3,AZ,1,100,0.269
1752172716.892224,322432.000,51676,3,AZ,1,100,0.270
1752172716.932224,322472.000,51692,2,AZ,1,100,0.268
1752172716.972224,322512.000,51692,2,AZ,1,100,0.267
1752172717.012224,322552.000,51712,3,AZ,1,100,0.267
1752172717.052225,322592.000,51712,3,AZ,1,100,0.266
1752172717.092225,322632.000,51712,3,AZ,1,100,0.267
1752172717.132225,322672.000,51730,2,AZ,1,100,0.267
1752172717.172226,322712.000,51730,2,AZ,1,100,0.267
1752172717.212226,322752.000,51747,3,AZ,1,100,0.271
1752172717.252226,322792.000,51747,3,AZ,1,100,0.265
1752172717.292227,322832.000,51747,3,AZ,1,100,0.263
1752172717.332227,322872.000,51764,3,AZ,1,100,0.266
1752172717.372227,322912.000,51764,3,AZ,1,100,0.269
1752172717.412228,322952.000,51764,3,AZ,1,100,0.267
1752172717.452228,322992.000,51781,2,AZ,1,100,0.271
1752172717.492228,323032.000,51781,2,AZ,1,100,0.266
1752172717.532229,323072.000,51797,3,AZ,1,100,0.266
1752172717.572229,323112.000,51797,3,AZ,1,100,0.265
1752172717.612229,323152.000,51797,3,AZ,1,100,0.267
1752172717.652230,323192.000,51819,2,AZ,1,100,0.265
1752172717.692230,323232.000,51819,2,AZ,1,100,0.266
1752172717.731897,323271.667,51833,3,AZ,1,100,0.266
1752172717.771564,323311.333,51833,3,AZ,1,100,0.265
1752172717.811231,323351.000,51833,3,AZ,1,100,0.263
1752172717.851731,323391.500,51852,2,AZ,1,100,0.266
1752172717.892232,323432.000,51852,2,AZ,1,100,0.265
1752172717.932232,323472.000,51868,3,AZ,1,100,0.261
1752172717.972232,323512.000,51868,3,AZ,1,100,0.263
1752172718.012233,323552.000,51868,3,AZ,1,100,0.265
1752172718.052233,323592.000,51886,2,AZ,1,100,0.264
1752172718.092233,323632.000,51886,2,AZ,1,100,0.264
1752172718.131900,323671.667,51900,3,AZ,1,100,0.266
1752172718.171567,323711.333,51900,3,AZ,1,100,0.263
1752172718.211234,323751.000,51900,3,AZ,1,100,0.265
1752172718.251735,323791.500,51917,2,AZ,1,100,0.264
1752172718.292235,323832.000,51917,2,AZ,1,100,0.265
1752172718.332235,323872.000,51936,3,AZ,1,100,0.267
1752172718.372236,323912.000,51936,3,AZ,1,100,0.269
1752172718.412236,323952.000,51936,3,AZ,1,100,0.267
1752172718.451736,323991.500,51955,2,AZ,1,100,0.265
1752172718.491237,324031.000,51955,2,AZ,1,100,0.271
1752172718.531237,324071.000,51969,3,AZ,1,100,0.266
1752172718.571237,324111.000,51969,3,AZ,1,100,0.267
1752172718.611237,324151.000,51969,3,AZ,1,100,0.266
1752172718.651238,324191.000,51994,4,AZ,1,100,0.268
1752172718.691238,324231.000,51994,4,AZ,1,100,0.272
1752172718.731238,324271.000,51994,4,AZ,1,100,0.270
1752172718.771239,324311.000,51994,4,AZ,1,100,0.269
1752172718.811239,324351.000,52008,2,AZ,1,100,0.270
1752172718.851239,324391.000,52008,2,AZ,1,100,0.270
1752172718.891240,324431.000,52027,3,AZ,1,100,0.271
1752172718.931240,324471.000,52027,3,AZ,1,100,0.268
1752172718.971240,324511.000,52027,3,AZ,1,100,0.269
1752172719.011241,324551.000,52044,2,AZ,1,100,0.268
1752172719.051241,324591.000,52044,2,AZ,1,100,0.266
1752172719.091575,324631.333,52063,3,AZ,1,100,0.270
1752172719.131908,324671.667,52063,3,AZ,1,100,0.270
1752172719.172242,324712.000,52063,3,AZ,1,100,0.268
1752172719.211742,324751.500,52077,2,AZ,1,100,0.268
1752172719.251243,324791.000,52077,2,AZ,1,100,0.266
1752172719.291243,324831.000,52097,3,AZ,1,100,0.272
1752172719.331243,324871.000,52097,3,AZ,1,100,0.270
1752172719.371244,324911.000,52097,3,AZ,1,100,0.271
1752172719.411244,324951.000,52113,2,AZ,1,100,0.272
1752172719.451244,324991.000,52113,2,AZ,1,100,0.271
1752172719.487245,325027.000,52130,3,AZ,1,100,0.270
1752172719.523245,325063.000,52130,3,AZ,1,100,0.267
1752172719.559245,325099.000,52130,3,AZ,1,100,0.270
1752172719.599246,325139.000,52146,3,AZ,1,100,0.268
1752172719.639246,325179.000,52146,3,AZ,1,100,0.267
1752172719.679246,325219.000,52146,3,AZ,1,100,0.270
1752172719.719247,325259.000,52166,2,AZ,1,100,0.272
1752172719.759247,325299.000,52166,2,AZ,1,100,0.269
1752172719.799247,325339.000,52182,3,AZ,1,100,0.269
1752172719.839247,325379.000,52182,3,AZ,1,100,0.271
1752172719.879248,325419.000,52182,3,AZ,1,100,0.268
1752172719.919248,325459.000,52201,2,AZ,1,100,0.273
1752172719.959248,325499.000,52201,2,AZ,1,100,0.269
1752172719.999249,325539.000,52216,3,AZ,1,100,0.271
1752172720.039249,325579.000,52216,3,AZ,1,100,0.271
1752172720.079249,325619.000,52216,3,AZ,1,100,0.268
1752172720.119250,325659.000,52233,2,AZ,1,100,0.268
1752172720.159250,325699.000,52233,2,AZ,1,100,0.272
1752172720.199250,325739.000,52251,3,AZ,1,100,0.268
1752172720.239251,325779.000,52251,3,AZ,1,100,0.268
1752172720.279251,325819.000,52251,3,AZ,1,100,0.270
1752172720.319251,325859.000,52271,3,AZ,1,100,0.268
1752172720.359252,325899.000,52271,3,AZ,1,100,0.269
1752172720.399252,325939.000,52271,3,AZ,1,100,0.272
1752172720.439252,325979.000,52286,2,AZ,1,100,0.267
1752172720.479253,326019.000,52286,2,AZ,1,100,0.268
1752172720.519253,326059.000,52302,3,AZ,1,100,0.268
1752172720.559253,326099.000,52302,3,AZ,1,100,0.270
1752172720.599254,326139.000,52302,3,AZ,1,100,0.269
1752172720.639254,326179.000,52319,2,AZ,1,100,0.270
1752172720.679254,326219.000,52319,2,AZ,1,100,0.269
1752172720.719255,326259.000,52336,3,AZ,1,100,0.270
1752172720.759255,326299.000,52336,3,AZ,1,100,0.271
1752172720.799255,326339.000,52336,3,AZ,1,100,0.265
1752172720.839256,326379.000,52356,2,AZ,1,100,0.267
1752172720.879256,326419.000,52356,2,AZ,1,100,0.266
1752172720.919256,326459.000,52371,3,AZ,1,100,0.267
1752172720.959257,326499.000,52371,3,AZ,1,100,0.265
1752172720.999257,326539.000,52371,3,AZ,1,100,0.271
1752172721.038757,326578.500,52390,2,AZ,1,100,0.264
1752172721.078258,326618.000,52390,2,AZ,1,100,0.269
1752172721.118591,326658.333,52407,3,AZ,1,100,0.272
1752172721.158925,326698.667,52407,3,AZ,1,100,0.274
1752172721.199259,326739.000,52407,3,AZ,1,100,0.274
1752172721.239259,326779.000,52425,2,AZ,1,100,0.271
1752172721.279259,326819.000,52425,2,AZ,1,100,0.268
1752172721.319260,326859.000,52441,3,AZ,1,100,0.269
1752172721.359260,326899.000,52441,3,AZ,1,100,0.272
1752172721.399260,326939.000,52441,3,AZ,1,100,0.269
1752172721.438927,326978.667,52461,3,AZ,1,100,0.268
1752172721.478594,327018.333,52461,3,AZ,1,100,0.267
1752172721.518261,327058.000,52461,3,AZ,1,100,0.269
1752172721.558761,327098.500,52478,2,AZ,1,100,0.266
1752172721.599262,327139.000,52478,2,AZ,1,100,0.274
1752172721.638929,327178.667,52497,3,AZ,1,100,0.269
1752172721.678596,327218.333,52497,3,AZ,1,100,0.268
1752172721.718263,327258.000,52497,3,AZ,1,100,0.268
1752172721.758763,327298.500,52512,2,AZ,1,100,0.271
1752172721.799263,327339.000,52512,2,AZ,1,100,0.271
1752172721.838930,327378.667,52528,3,AZ,1,100,0.271
1752172721.878597,327418.333,52528,3,AZ,1,100,0.273
1752172721.918264,327458.000,52528,3,AZ,1,100,0.269
1752172721.958765,327498.500,52545,2,AZ,1,100,0.268
1752172721.999265,327539.000,52545,2,AZ,1,100,0.270
1752172722.038932,327578.667,52566,3,AZ,1,100,0.271
1752172722.078599,327618.333,52566,3,AZ,1,100,0.272
1752172722.118266,327658.000,52566,3,AZ,1,100,0.274
1752172722.158266,327698.000,52581,2,AZ,1,100,0.269
1752172722.198267,327738.000,52581,2,AZ,1,100,0.276
1752172722.238267,327778.000,52599,3,AZ,1,100,0.270
1752172722.278267,327818.000,52599,3,AZ,1,100,0.268
1752172722.318268,327858.000,52599,3,AZ,1,100,0.272
