LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752172671.056851,276597.000,43939,3,MZ,1,100,-83
1752172671.096851,276637.000,43939,3,MZ,1,100,-82
1752172671.136851,276677.000,43939,3,MZ,1,100,-83
1752172671.176852,276717.000,43959,2,MZ,1,100,-83
1752172671.216852,276757.000,43959,2,MZ,1,100,-82
1752172671.256852,276797.000,43976,3,MZ,1,100,-83
1752172671.296853,276837.000,43976,3,MZ,1,100,-84
1752172671.336853,276877.000,43976,3,MZ,1,100,-83
1752172671.376853,276917.000,43995,2,MZ,1,100,-82
1752172671.416854,276957.000,43995,2,MZ,1,100,-82
1752172671.456854,276997.000,44010,3,MZ,1,100,-82
1752172671.496854,277037.000,44010,3,MZ,1,100,-84
1752172671.536855,277077.000,44010,3,MZ,1,100,-81
1752172671.576855,277117.000,44028,3,MZ,1,100,-82
1752172671.616855,277157.000,44028,3,MZ,1,100,-82
1752172671.656856,277197.000,44028,3,MZ,1,100,-82
1752172671.696856,277237.000,44046,2,MZ,1,100,-83
1752172671.736856,277277.000,44046,2,MZ,1,100,-81
1752172671.776857,277317.000,44064,3,MZ,1,100,-82
1752172671.816857,277357.000,44064,3,MZ,1,100,-82
1752172671.856857,277397.000,44064,3,MZ,1,100,-81
1752172671.896858,277437.000,44081,2,MZ,1,100,-83
1752172671.936858,277477.000,44081,2,MZ,1,100,-81
1752172671.976858,277517.000,44098,3,MZ,1,100,-82
1752172672.016859,277557.000,44098,3,MZ,1,100,-81
1752172672.056859,277597.000,44098,3,MZ,1,100,-82
1752172672.096859,277637.000,44115,2,MZ,1,100,-82
1752172672.136859,277677.000,44115,2,MZ,1,100,-82
1752172672.172193,277712.333,44131,3,MZ,1,100,-82
1752172672.207527,277747.667,44131,3,MZ,1,100,-83
1752172672.242860,277783.000,44131,3,MZ,1,100,-81
1752172672.282861,277823.000,44148,3,MZ,1,100,-82
1752172672.322861,277863.000,44148,3,MZ,1,100,-81
1752172672.362861,277903.000,44148,3,MZ,1,100,-81
1752172672.402862,277943.000,44165,2,MZ,1,100,-83
1752172672.442862,277983.000,44165,2,MZ,1,100,-82
1752172672.482862,278023.000,44182,3,MZ,1,100,-81
1752172672.522863,278063.000,44182,3,MZ,1,100,-80
1752172672.562863,278103.000,44182,3,MZ,1,100,-80
1752172672.602863,278143.000,44205,3,MZ,1,100,-81
1752172672.642864,278183.000,44205,3,MZ,1,100,-80
1752172672.682864,278223.000,44205,3,MZ,1,100,-81
1752172672.722864,278263.000,44221,3,MZ,1,100,-81
1752172672.762865,278303.000,44221,3,MZ,1,100,-80
1752172672.802865,278343.000,44221,3,MZ,1,100,-80
1752172672.842865,278383.000,44240,2,MZ,1,100,-81
1752172672.882866,278423.000,44240,2,MZ,1,100,-80
1752172672.922866,278463.000,44254,3,MZ,1,100,-78
1752172672.962866,278503.000,44254,3,MZ,1,100,-79
1752172673.002867,278543.000,44254,3,MZ,1,100,-79
1752172673.042867,278583.000,44272,3,MZ,1,100,-78
1752172673.082867,278623.000,44272,3,MZ,1,100,-77
1752172673.122868,278663.000,44272,3,MZ,1,100,-76
1752172673.162868,278703.000,44288,2,MZ,1,100,-78
1752172673.202868,278743.000,44288,2,MZ,1,100,-76
1752172673.242868,278783.000,44305,3,MZ,1,100,-77
1752172673.282869,278823.000,44305,3,MZ,1,100,-76
1752172673.322869,278863.000,44305,3,MZ,1,100,-77
1752172673.362869,278903.000,44320,2,MZ,1,100,-77
1752172673.402870,278943.000,44320,2,MZ,1,100,-76
1752172673.442870,278983.000,44339,3,MZ,1,100,-77
1752172673.482870,279023.000,44339,3,MZ,1,100,-76
1752172673.522871,279063.000,44339,3,MZ,1,100,-76
1752172673.562871,279103.000,44355,2,MZ,1,100,-77
1752172673.602871,279143.000,44355,2,MZ,1,100,-76
1752172673.642872,279183.000,44373,3,MZ,1,100,-77
1752172673.682872,279223.000,44373,3,MZ,1,100,-76
1752172673.722872,279263.000,44373,3,MZ,1,100,-77
1752172673.762873,279303.000,44387,2,MZ,1,100,-77
1752172673.802873,279343.000,44387,2,MZ,1,100,-76
1752172673.842873,279383.000,44404,3,MZ,1,100,-76
1752172673.882874,279423.000,44404,3,MZ,1,100,-76
1752172673.922874,279463.000,44404,3,MZ,1,100,-75
1752172673.962874,279503.000,44424,2,MZ,1,100,-74
1752172674.002875,279543.000,44424,2,MZ,1,100,-75
1752172674.042875,279583.000,44442,3,MZ,1,100,-75
1752172674.082875,279623.000,44442,3,MZ,1,100,-74
1752172674.122876,279663.000,44442,3,MZ,1,100,-75
1752172674.162876,279703.000,44457,2,MZ,1,100,-75
1752172674.202876,279743.000,44457,2,MZ,1,100,-75
1752172674.242877,279783.000,44475,3,MZ,1,100,-74
1752172674.282877,279823.000,44475,3,MZ,1,100,-76
1752172674.322877,279863.000,44475,3,MZ,1,100,-75
1752172674.362878,279903.000,44492,2,MZ,1,100,-75
1752172674.402878,279943.000,44492,2,MZ,1,100,-76
