LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752172710.113168,315653.000,50529,1,TH,1,100,38.882
1752172710.246169,315786.000,50547,1,TH,1,100,38.882
1752172710.380171,315920.000,50583,1,TH,1,100,38.872
1752172710.513172,316053.000,50600,1,TH,1,100,38.872
1752172710.646173,316186.000,50616,1,TH,1,100,38.822
1752172710.780174,316320.000,50648,1,TH,1,100,38.822
1752172710.913175,316453.000,50667,1,TH,1,100,38.922
1752172711.046176,316586.000,50686,1,TH,1,100,38.929
1752172711.180177,316720.000,50705,1,TH,1,100,38.800
1752172711.313178,316853.000,50739,1,TH,1,100,38.800
1752172711.446179,316986.000,50757,1,TH,1,100,38.956
1752172711.580180,317120.000,50776,1,TH,1,100,38.956
1752172711.713181,317253.000,50808,1,TH,1,100,38.936
1752172711.846182,317386.000,50824,1,TH,1,100,38.936
1752172711.979184,317519.000,50843,1,TH,1,100,38.884
1752172712.113185,317653.000,50877,1,TH,1,100,38.884
1752172712.246186,317786.000,50895,1,TH,1,100,38.846
1752172712.379187,317919.000,50913,1,TH,1,100,38.846
1752172712.513188,318053.000,50944,1,TH,1,100,38.865
1752172712.646189,318186.000,50960,1,TH,1,100,38.865
1752172712.779190,318319.000,50978,1,TH,1,100,38.879
1752172712.913191,318453.000,51013,1,TH,1,100,38.886
1752172713.046192,318586.000,51030,1,TH,1,100,38.791
1752172713.179193,318719.000,51047,1,TH,1,100,38.791
1752172713.313194,318853.000,51065,1,TH,1,100,38.922
1752172713.446195,318986.000,51099,1,TH,1,100,38.922
1752172713.579197,319119.000,51121,1,TH,1,100,38.820
1752172713.713198,319253.000,51138,1,TH,1,100,38.820
1752172713.846199,319386.000,51157,1,TH,1,100,38.855
1752172713.979200,319519.000,51193,1,TH,1,100,38.855
1752172714.113201,319653.000,51209,1,TH,1,100,38.898
1752172714.246202,319786.000,51226,1,TH,1,100,38.898
1752172714.379203,319919.000,51260,1,TH,1,100,38.939
1752172714.513204,320053.000,51276,1,TH,1,100,38.939
1752172714.646205,320186.000,51295,1,TH,1,100,38.822
1752172714.779206,320319.000,51312,1,TH,1,100,38.829
1752172714.913207,320453.000,51345,1,TH,1,100,38.932
1752172715.046209,320586.000,51363,1,TH,1,100,38.932
1752172715.179210,320719.000,51379,1,TH,1,100,38.946
1752172715.312211,320852.000,51413,1,TH,1,100,38.946
1752172715.446212,320986.000,51430,1,TH,1,100,38.915
1752172715.579213,321119.000,51448,1,TH,1,100,38.915
1752172715.712214,321252.000,51482,1,TH,1,100,38.903
1752172715.846215,321386.000,51499,1,TH,1,100,38.903
1752172715.979216,321519.000,51517,1,TH,1,100,38.898
1752172716.113217,321653.000,51551,1,TH,1,100,38.905
1752172716.246218,321786.000,51568,1,TH,1,100,38.898
1752172716.379219,321919.000,51587,1,TH,1,100,38.898
1752172716.512220,322052.000,51622,1,TH,1,100,38.903
1752172716.646222,322186.000,51639,1,TH,1,100,38.903
1752172716.779223,322319.000,51656,1,TH,1,100,38.979
1752172716.912224,322452.000,51673,1,TH,1,100,38.979
1752172717.046225,322586.000,51709,1,TH,1,100,38.979
1752172717.179226,322719.000,51727,1,TH,1,100,38.979
1752172717.312227,322852.000,51744,1,TH,1,100,38.972
1752172717.446228,322986.000,51778,1,TH,1,100,38.979
1752172717.579229,323119.000,51794,1,TH,1,100,38.970
1752172717.712230,323252.000,51816,1,TH,1,100,38.962
1752172717.846231,323386.000,51849,1,TH,1,100,39.003
