LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752622331.240560,143187.000,21363,2,GZ,1,100,1.007
1752622331.280560,143227.000,21363,2,GZ,1,100,0.122
1752622331.320560,143267.000,21379,3,GZ,1,100,-0.092
1752622331.360561,143307.000,21379,3,GZ,1,100,0.336
1752622331.400561,143347.000,21379,3,GZ,1,100,0.397
1752622331.440561,143387.000,21396,3,GZ,1,100,0.916
1752622331.480562,143427.000,21396,3,GZ,1,100,1.373
1752622331.520562,143467.000,21396,3,GZ,1,100,0.458
1752622331.560562,143507.000,21413,2,GZ,1,100,0.183
1752622331.600563,143547.000,21413,2,GZ,1,100,0.214
1752622331.640563,143587.000,21428,3,GZ,1,100,0.519
1752622331.680563,143627.000,21428,3,GZ,1,100,0.671
1752622331.720564,143667.000,21428,3,GZ,1,100,0.519
1752622331.760564,143707.000,21451,3,GZ,1,100,0.427
1752622331.800564,143747.000,21451,3,GZ,1,100,0.854
1752622331.840564,143787.000,21451,3,GZ,1,100,0.732
1752622331.880565,143827.000,21471,3,GZ,1,100,0.397
1752622331.920565,143867.000,21471,3,GZ,1,100,0.671
1752622331.960565,143907.000,21471,3,GZ,1,100,0.458
1752622332.000566,143947.000,21487,2,GZ,1,100,0.153
1752622332.040566,143987.000,21487,2,GZ,1,100,0.183
1752622332.080566,144027.000,21504,3,GZ,1,100,0.153
1752622332.120567,144067.000,21504,3,GZ,1,100,0.122
1752622332.160567,144107.000,21504,3,GZ,1,100,0.336
1752622332.200567,144147.000,21520,2,GZ,1,100,0.336
1752622332.240568,144187.000,21520,2,GZ,1,100,0.000
1752622332.280568,144227.000,21536,3,GZ,1,100,0.000
1752622332.320568,144267.000,21536,3,GZ,1,100,0.244
1752622332.360569,144307.000,21536,3,GZ,1,100,0.458
1752622332.400569,144347.000,21552,2,GZ,1,100,0.580
1752622332.440569,144387.000,21552,2,GZ,1,100,0.641
1752622332.480569,144427.000,21574,3,GZ,1,100,1.221
1752622332.520570,144467.000,21574,3,GZ,1,100,1.617
1752622332.560570,144507.000,21574,3,GZ,1,100,1.648
1752622332.600070,144546.500,21589,2,GZ,1,100,0.916
1752622332.639571,144586.000,21589,2,GZ,1,100,0.793
1752622332.679571,144626.000,21605,3,GZ,1,100,1.221
1752622332.719571,144666.000,21605,3,GZ,1,100,0.946
1752622332.759572,144706.000,21605,3,GZ,1,100,0.854
1752622332.799572,144746.000,21622,3,GZ,1,100,1.648
1752622332.839572,144786.000,21622,3,GZ,1,100,0.977
1752622332.879573,144826.000,21622,3,GZ,1,100,0.488
1752622332.919573,144866.000,21639,2,GZ,1,100,0.488
1752622332.959573,144906.000,21639,2,GZ,1,100,0.824
1752622332.999574,144946.000,21655,3,GZ,1,100,1.068
1752622333.039574,144986.000,21655,3,GZ,1,100,0.427
1752622333.079574,145026.000,21655,3,GZ,1,100,-0.275
1752622333.119574,145066.000,21670,2,GZ,1,100,-0.549
1752622333.159575,145106.000,21670,2,GZ,1,100,-0.671
1752622333.199575,145146.000,21691,3,GZ,1,100,0.061
1752622333.239575,145186.000,21691,3,GZ,1,100,0.702
1752622333.279576,145226.000,21691,3,GZ,1,100,0.885
1752622333.319576,145266.000,21708,2,GZ,1,100,1.434
1752622333.359576,145306.000,21708,2,GZ,1,100,1.648
1752622333.399577,145346.000,21724,3,GZ,1,100,0.610
1752622333.439577,145386.000,21724,3,GZ,1,100,0.793
