LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752622330.600555,142547.000,21227,3,PI,1,100,135021
1752622330.640555,142587.000,21248,2,PI,1,100,135078
1752622330.680555,142627.000,21248,2,PI,1,100,135143
1752622330.720556,142667.000,21264,3,PI,1,100,135183
1752622330.760556,142707.000,21264,3,PI,1,100,135249
1752622330.800556,142747.000,21264,3,PI,1,100,135308
1752622330.840557,142787.000,21281,2,PI,1,100,135347
1752622330.880557,142827.000,21281,2,PI,1,100,135306
1752622330.920557,142867.000,21296,3,PI,1,100,135162
1752622330.960558,142907.000,21296,3,PI,1,100,135087
1752622331.000558,142947.000,21296,3,PI,1,100,135062
1752622331.040558,142987.000,21315,2,PI,1,100,135038
1752622331.080559,143027.000,21315,2,PI,1,100,135073
1752622331.120559,143067.000,21332,3,PI,1,100,135068
1752622331.160559,143107.000,21332,3,PI,1,100,135103
1752622331.200559,143147.000,21332,3,PI,1,100,135135
1752622331.240560,143187.000,21353,2,PI,1,100,135172
1752622331.280560,143227.000,21353,2,PI,1,100,135230
1752622331.320560,143267.000,21367,3,PI,1,100,135290
1752622331.360561,143307.000,21367,3,PI,1,100,135332
1752622331.400561,143347.000,21367,3,PI,1,100,135397
1752622331.440561,143387.000,21384,3,PI,1,100,135458
1752622331.480562,143427.000,21384,3,PI,1,100,135489
1752622331.520562,143467.000,21384,3,PI,1,100,135369
1752622331.560562,143507.000,21401,2,PI,1,100,135196
1752622331.600563,143547.000,21401,2,PI,1,100,135142
1752622331.640563,143587.000,21418,3,PI,1,100,135111
1752622331.680563,143627.000,21418,3,PI,1,100,135104
1752622331.720564,143667.000,21418,3,PI,1,100,135133
1752622331.760564,143707.000,21439,3,PI,1,100,135134
1752622331.800564,143747.000,21439,3,PI,1,100,135153
1752622331.840564,143787.000,21439,3,PI,1,100,135187
1752622331.880565,143827.000,21459,3,PI,1,100,135222
1752622331.920565,143867.000,21459,3,PI,1,100,135289
1752622331.960565,143907.000,21459,3,PI,1,100,135323
1752622332.000566,143947.000,21475,2,PI,1,100,135373
1752622332.040566,143987.000,21475,2,PI,1,100,135436
1752622332.080566,144027.000,21492,3,PI,1,100,135464
1752622332.120567,144067.000,21492,3,PI,1,100,135531
1752622332.160567,144107.000,21492,3,PI,1,100,135493
1752622332.200567,144147.000,21509,2,PI,1,100,135326
1752622332.240568,144187.000,21509,2,PI,1,100,135216
1752622332.280568,144227.000,21525,3,PI,1,100,135176
1752622332.320568,144267.000,21525,3,PI,1,100,135186
1752622332.360569,144307.000,21525,3,PI,1,100,135170
1752622332.400569,144347.000,21540,2,PI,1,100,135178
1752622332.440569,144387.000,21540,2,PI,1,100,135224
1752622332.480569,144427.000,21562,3,PI,1,100,135252
1752622332.520570,144467.000,21562,3,PI,1,100,135259
1752622332.560570,144507.000,21562,3,PI,1,100,135310
1752622332.607070,144553.500,21578,2,PI,1,100,135384
