LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752622340.226130,152172.500,22870,2,PG,1,100,1499
1752622340.265630,152212.000,22870,2,PG,1,100,1495
1752622340.305964,152252.333,22886,3,PG,1,100,1507
1752622340.346298,152292.667,22886,3,PG,1,100,1512
1752622340.386631,152333.000,22886,3,PG,1,100,1509
1752622340.426632,152373.000,22901,2,PG,1,100,1503
1752622340.466632,152413.000,22901,2,PG,1,100,1502
1752622340.506299,152452.667,22918,3,PG,1,100,1501
1752622340.545966,152492.333,22918,3,PG,1,100,1479
1752622340.585633,152532.000,22918,3,PG,1,100,1495
1752622340.625633,152572.000,22937,2,PG,1,100,1493
1752622340.665633,152612.000,22937,2,PG,1,100,1487
1752622340.705634,152652.000,22953,3,PG,1,100,1488
1752622340.745634,152692.000,22953,3,PG,1,100,1481
1752622340.785634,152732.000,22953,3,PG,1,100,1495
1752622340.826135,152772.500,22971,2,PG,1,100,1520
1752622340.866635,152813.000,22971,2,PG,1,100,1496
1752622340.906302,152852.667,22987,3,PG,1,100,1506
1752622340.945969,152892.333,22987,3,PG,1,100,1505
1752622340.985636,152932.000,22987,3,PG,1,100,1512
1752622341.025636,152972.000,23006,3,PG,1,100,1506
1752622341.065637,153012.000,23006,3,PG,1,100,1506
1752622341.105637,153052.000,23006,3,PG,1,100,1514
1752622341.146137,153092.500,23022,2,PG,1,100,1503
1752622341.186638,153133.000,23022,2,PG,1,100,1500
1752622341.226305,153172.667,23039,3,PG,1,100,1498
1752622341.265971,153212.333,23039,3,PG,1,100,1492
1752622341.305638,153252.000,23039,3,PG,1,100,1487
1752622341.345639,153292.000,23054,2,PG,1,100,1479
1752622341.385639,153332.000,23054,2,PG,1,100,1487
1752622341.425639,153372.000,23071,3,PG,1,100,1486
1752622341.465640,153412.000,23071,3,PG,1,100,1484
1752622341.505640,153452.000,23071,3,PG,1,100,1489
1752622341.545640,153492.000,23090,2,PG,1,100,1497
1752622341.585641,153532.000,23090,2,PG,1,100,1496
1752622341.625641,153572.000,23109,3,PG,1,100,1494
1752622341.665641,153612.000,23109,3,PG,1,100,1497
1752622341.705642,153652.000,23109,3,PG,1,100,1505
1752622341.745642,153692.000,23123,2,PG,1,100,1505
1752622341.785642,153732.000,23123,2,PG,1,100,1504
1752622341.825643,153772.000,23141,3,PG,1,100,1527
1752622341.865643,153812.000,23141,3,PG,1,100,1517
1752622341.905643,153852.000,23141,3,PG,1,100,1520
1752622341.945643,153892.000,23157,2,PG,1,100,1506
1752622341.985644,153932.000,23157,2,PG,1,100,1511
1752622342.025644,153972.000,23179,3,PG,1,100,1507
1752622342.065644,154012.000,23179,3,PG,1,100,1503
1752622342.105645,154052.000,23179,3,PG,1,100,1503
1752622342.145645,154092.000,23196,3,PG,1,100,1503
1752622342.185645,154132.000,23196,3,PG,1,100,1498
1752622342.225646,154172.000,23196,3,PG,1,100,1491
1752622342.272646,154219.000,23213,2,PG,1,100,1510
1752622342.319646,154266.000,23213,2,PG,1,100,1509
1752622342.359647,154306.000,23231,2,PG,1,100,1509
1752622342.399647,154346.000,23231,2,PG,1,100,1501
1752622342.439647,154386.000,23248,3,PG,1,100,1509
1752622342.479648,154426.000,23248,3,PG,1,100,1512
1752622342.519648,154466.000,23248,3,PG,1,100,1510
1752622342.559648,154506.000,23263,2,PG,1,100,1520
1752622342.599649,154546.000,23263,2,PG,1,100,1517
1752622342.639649,154586.000,23282,3,PG,1,100,1513
1752622342.679649,154626.000,23282,3,PG,1,100,1526
1752622342.719650,154666.000,23282,3,PG,1,100,1523
1752622342.759650,154706.000,23298,2,PG,1,100,1523
1752622342.799650,154746.000,23298,2,PG,1,100,1505
1752622342.839650,154786.000,23316,3,PG,1,100,1513
1752622342.879651,154826.000,23316,3,PG,1,100,1511
1752622342.919651,154866.000,23316,3,PG,1,100,1497
1752622342.959651,154906.000,23330,2,PG,1,100,1519
1752622342.999652,154946.000,23330,2,PG,1,100,1509
