LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752794208.011253,588419.000,29990,2,PI,1,100,157474
1752794208.051587,588459.333,30004,3,PI,1,100,157490
1752794208.091920,588499.667,30004,3,PI,1,100,157517
1752794208.132254,588540.000,30004,3,PI,1,100,157490
1752794208.171920,588579.667,30022,3,PI,1,100,157522
1752794208.211587,588619.333,30022,3,PI,1,100,157548
1752794208.251254,588659.000,30022,3,PI,1,100,157564
1752794208.291254,588699.000,30038,2,PI,1,100,157551
1752794208.331254,588739.000,30038,2,PI,1,100,157476
1752794208.371254,588779.000,30055,3,PI,1,100,157457
1752794208.411254,588819.000,30055,3,PI,1,100,157451
1752794208.451255,588859.000,30055,3,PI,1,100,157434
1752794208.491255,588899.000,30070,2,PI,1,100,157425
1752794208.531255,588939.000,30070,2,PI,1,100,157420
1752794208.571255,588979.000,30087,3,PI,1,100,157425
1752794208.611255,589019.000,30087,3,PI,1,100,157439
1752794208.651255,589059.000,30087,3,PI,1,100,157414
1752794208.691255,589099.000,30105,2,PI,1,100,157432
1752794208.731255,589139.000,30105,2,PI,1,100,157476
1752794208.771256,589179.000,30124,3,PI,1,100,157556
1752794208.811256,589219.000,30124,3,PI,1,100,157623
1752794208.851256,589259.000,30124,3,PI,1,100,157725
1752794208.891256,589299.000,30140,2,PI,1,100,157758
1752794208.931256,589339.000,30140,2,PI,1,100,157753
1752794208.971256,589379.000,30156,3,PI,1,100,157730
1752794209.011256,589419.000,30156,3,PI,1,100,157735
1752794209.051256,589459.000,30156,3,PI,1,100,157761
1752794209.091257,589499.000,30172,2,PI,1,100,157830
1752794209.131257,589539.000,30172,2,PI,1,100,157866
1752794209.171257,589579.000,30190,3,PI,1,100,157868
1752794209.211257,589619.000,30190,3,PI,1,100,157860
1752794209.251257,589659.000,30190,3,PI,1,100,157861
1752794209.291257,589699.000,30206,2,PI,1,100,157875
1752794209.331257,589739.000,30206,2,PI,1,100,157916
1752794209.371257,589779.000,30221,3,PI,1,100,157951
1752794209.411257,589819.000,30221,3,PI,1,100,157952
1752794209.451258,589859.000,30221,3,PI,1,100,157961
1752794209.491258,589899.000,30238,3,PI,1,100,157963
1752794209.531258,589939.000,30238,3,PI,1,100,157935
1752794209.571258,589979.000,30238,3,PI,1,100,157911
1752794209.611258,590019.000,30255,2,PI,1,100,157938
1752794209.651258,590059.000,30255,2,PI,1,100,157948
1752794209.691258,590099.000,30271,3,PI,1,100,157986
1752794209.731258,590139.000,30271,3,PI,1,100,158027
1752794209.771259,590179.000,30271,3,PI,1,100,158072
1752794209.811259,590219.000,30287,2,PI,1,100,158113
1752794209.851259,590259.000,30287,2,PI,1,100,158132
1752794209.891259,590299.000,30303,3,PI,1,100,158166
1752794209.931259,590339.000,30303,3,PI,1,100,158199
1752794209.971259,590379.000,30303,3,PI,1,100,158264
1752794210.011259,590419.000,30320,2,PI,1,100,158285
1752794210.051259,590459.000,30320,2,PI,1,100,158277
1752794210.091260,590499.000,30336,3,PI,1,100,158293
1752794210.131260,590539.000,30336,3,PI,1,100,158293
1752794210.171260,590579.000,30336,3,PI,1,100,158293
1752794210.211260,590619.000,30352,2,PI,1,100,158327
1752794210.251260,590659.000,30352,2,PI,1,100,158355
1752794210.291260,590699.000,30368,3,PI,1,100,158392
1752794210.331260,590739.000,30368,3,PI,1,100,158408
1752794210.371260,590779.000,30368,3,PI,1,100,158423
1752794210.411261,590819.000,30387,2,PI,1,100,158458
1752794210.451261,590859.000,30387,2,PI,1,100,158494
1752794210.495927,590903.667,30404,3,PI,1,100,158507
1752794210.540594,590948.333,30404,3,PI,1,100,158558
1752794210.585261,590993.000,30404,3,PI,1,100,158572
1752794210.625261,591033.000,30419,2,PI,1,100,158539
1752794210.665261,591073.000,30419,2,PI,1,100,158506
1752794210.705261,591113.000,30435,3,PI,1,100,158505
1752794210.745262,591153.000,30435,3,PI,1,100,158498
1752794210.785262,591193.000,30435,3,PI,1,100,158486
1752794210.825262,591233.000,30453,2,PI,1,100,158486
1752794210.865262,591273.000,30453,2,PI,1,100,158501
1752794210.905262,591313.000,30473,3,PI,1,100,158505
1752794210.945262,591353.000,30473,3,PI,1,100,158501
1752794210.985262,591393.000,30473,3,PI,1,100,158509
1752794211.025262,591433.000,30489,2,PI,1,100,158504
1752794211.065263,591473.000,30489,2,PI,1,100,158530
1752794211.104929,591512.667,30504,3,PI,1,100,158538
1752794211.144596,591552.333,30504,3,PI,1,100,158501
1752794211.184263,591592.000,30504,3,PI,1,100,158463
1752794211.224596,591632.333,30527,3,PI,1,100,158426
1752794211.264930,591672.667,30527,3,PI,1,100,158413
1752794211.305263,591713.000,30527,3,PI,1,100,158395
1752794211.345263,591753.000,30543,2,PI,1,100,158409
1752794211.385264,591793.000,30543,2,PI,1,100,158445
1752794211.425264,591833.000,30562,3,PI,1,100,158454
1752794211.465264,591873.000,30562,3,PI,1,100,158489
1752794211.505264,591913.000,30562,3,PI,1,100,158493
1752794211.544764,591952.500,30577,2,PI,1,100,158486
1752794211.584264,591992.000,30577,2,PI,1,100,158511
1752794211.624264,592032.000,30594,3,PI,1,100,158529
1752794211.664264,592072.000,30594,3,PI,1,100,158552
1752794211.704265,592112.000,30594,3,PI,1,100,158515
1752794211.744265,592152.000,30610,2,PI,1,100,158471
1752794211.784265,592192.000,30610,2,PI,1,100,158457
1752794211.824265,592232.000,30628,3,PI,1,100,158432
1752794211.864265,592272.000,30628,3,PI,1,100,158418
1752794211.904265,592312.000,30628,3,PI,1,100,158439
1752794211.944265,592352.000,30642,2,PI,1,100,158447
1752794211.984265,592392.000,30642,2,PI,1,100,158463
1752794212.024266,592432.000,30661,3,PI,1,100,158454
1752794212.064266,592472.000,30661,3,PI,1,100,158477
1752794212.104266,592512.000,30661,3,PI,1,100,158504
1752794212.144266,592552.000,30680,2,PI,1,100,158480
1752794212.184266,592592.000,30680,2,PI,1,100,158501
1752794212.224266,592632.000,30697,3,PI,1,100,158523
1752794212.264266,592672.000,30697,3,PI,1,100,158537
1752794212.304266,592712.000,30697,3,PI,1,100,158489
1752794212.344266,592752.000,30711,2,PI,1,100,158464
