LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752788029.811481,330773.000,53016,2,AK,1,100,52155
1752788032.371502,333333.000,53016,2,AK,1,100,RD
1752788032.379502,333341.000,53019,2,AK,1,100,53017
1752788032.387502,333349.000,53019,2,AK,1,100,RD
1752788034.942524,335904.000,53875,2,AK,1,100,53017
1752788037.497545,338459.000,53875,2,AK,1,100,RD
1752788037.505545,338467.000,53878,2,AK,1,100,53876
1752788037.513545,338475.000,53878,2,AK,1,100,RD
1752788040.067066,341028.500,54732,2,AK,1,100,53876
1752788042.620587,343582.000,54732,2,AK,1,100,RD
1752788042.627587,343589.000,54735,2,AK,1,100,54733
1752788042.634587,343596.000,54735,2,AK,1,100,RD
1752788045.187108,346148.500,55590,2,AK,1,100,54733
1752788047.739629,348701.000,55590,2,AK,1,100,RD
1752788047.756129,348717.500,55593,2,AK,1,100,55591
1752788047.772629,348734.000,55593,2,AK,1,100,RD
1752788050.322150,351283.500,56451,2,AK,1,100,55591
1752788052.871671,353833.000,56451,2,AK,1,100,RD
1752788052.878171,353839.500,56454,2,AK,1,100,56452
1752788052.884671,353846.000,56454,2,AK,1,100,RD
1752788055.438192,356399.500,57303,2,AK,1,100,56452
1752788057.991714,358953.000,57303,2,AK,1,100,RD
1752788058.000714,358962.000,57306,2,AK,1,100,57304
1752788058.009714,358971.000,57306,2,AK,1,100,RD
1752788060.566735,361528.000,58157,2,AK,1,100,57304
1752788063.123756,364085.000,58157,2,AK,1,100,RD
1752788063.130256,364091.500,58160,2,AK,1,100,58158
1752788063.136756,364098.000,58160,2,AK,1,100,RD
1752788065.683777,366645.000,58947,2,AK,1,100,58158
1752788068.230798,369192.000,58947,2,AK,1,100,RD
1752788068.237298,369198.500,58950,2,AK,1,100,58948
1752788068.243798,369205.000,58950,2,AK,1,100,RD
1752788070.794319,371755.500,59591,2,AK,1,100,58948
1752788073.344840,374306.000,59591,2,AK,1,100,RD
1752788073.353340,374314.500,59594,2,AK,1,100,59592
1752788073.361840,374323.000,59594,2,AK,1,100,RD
1752788075.912861,376874.000,60440,2,AK,1,100,59592
1752788078.463882,379425.000,60440,2,AK,1,100,RD
1752788078.482882,379444.000,60443,2,AK,1,100,60441
1752788078.501883,379463.000,60443,2,AK,1,100,RD
1752788081.040904,382002.000,61281,2,AK,1,100,60441
1752788083.579924,384541.000,61281,2,AK,1,100,RD
1752788083.611425,384572.500,61284,2,AK,1,100,61282
1752788083.642925,384604.000,61284,2,AK,1,100,RD
1752788086.178946,387140.000,62129,2,AK,1,100,61282
1752788088.714967,389676.000,62129,2,AK,1,100,RD
1752788088.721467,389682.500,62132,2,AK,1,100,62130
1752788088.727967,389689.000,62132,2,AK,1,100,RD
1752788091.286488,392247.500,62972,2,AK,1,100,62130
1752788093.845009,394806.000,62972,2,AK,1,100,RD
1752788093.867009,394828.000,62975,2,AK,1,100,62973
1752788093.889009,394850.000,62975,2,AK,1,100,RD
1752788096.427030,397388.000,63815,2,AK,1,100,62973
1752788098.965051,399926.000,63815,2,AK,1,100,RD
1752788098.972551,399933.500,63818,2,AK,1,100,63816
1752788098.980051,399941.000,63818,2,AK,1,100,RD
1752788101.534072,402495.000,64660,2,AK,1,100,63816
1752788104.088094,405049.000,64660,2,AK,1,100,RD
1752788104.097094,405058.000,64663,2,AK,1,100,64661
1752788104.106094,405067.000,64663,2,AK,1,100,RD
1752788106.655115,407616.000,65507,2,AK,1,100,64661
1752788109.204136,410165.000,65507,2,AK,1,100,RD
1752788109.216636,410177.500,65510,2,AK,1,100,65508
1752788109.229136,410190.000,65510,2,AK,1,100,RD
1752788111.781157,412742.000,815,2,AK,1,100,65508
1752788114.333178,415294.000,815,2,AK,1,100,RD
1752788114.352678,415313.500,818,2,AK,1,100,816
1752788114.372178,415333.000,818,2,AK,1,100,RD
1752788116.906199,417867.000,1659,2,AK,1,100,816
1752788119.440220,420401.000,1659,2,AK,1,100,RD
1752788119.446220,420407.000,1662,2,AK,1,100,1660
1752788119.452220,420413.000,1662,2,AK,1,100,RD
1752788122.002241,422963.000,2502,2,AK,1,100,1660
1752788124.552262,425513.000,2502,2,AK,1,100,RD
1752788124.561262,425522.000,2505,2,AK,1,100,2503
1752788124.570262,425531.000,2505,2,AK,1,100,RD
1752788127.131783,428092.500,3358,2,AK,1,100,2503
1752788129.693305,430654.000,3358,2,AK,1,100,RD
1752788129.698805,430659.500,3361,2,AK,1,100,3359
1752788129.704305,430665.000,3361,2,AK,1,100,RD
1752788132.253326,433214.000,4199,2,AK,1,100,3359
1752788134.802347,435763.000,4199,2,AK,1,100,RD
1752788134.813347,435774.000,4202,2,AK,1,100,4200
1752788134.824347,435785.000,4202,2,AK,1,100,RD
1752788137.377868,438338.500,5056,2,AK,1,100,4200
1752788139.931389,440892.000,5056,2,AK,1,100,RD
1752788139.940389,440901.000,5059,2,AK,1,100,5057
1752788139.949389,440910.000,5059,2,AK,1,100,RD
1752788142.494410,443455.000,5897,2,AK,1,100,5057
1752788145.039431,446000.000,5897,2,AK,1,100,RD
1752788145.045431,446006.000,5900,2,AK,1,100,5898
1752788145.051431,446012.000,5900,2,AK,1,100,RD
1752788147.619452,448580.000,6756,2,AK,1,100,5898
1752788150.187474,451148.000,6756,2,AK,1,100,RD
1752788150.210974,451171.500,6759,2,AK,1,100,6757
1752788150.234474,451195.000,6759,2,AK,1,100,RD
1752788152.763995,453724.500,7597,2,AK,1,100,6757
1752788155.293516,456254.000,7597,2,AK,1,100,RD
1752788157.851537,458812.000,8439,2,AK,1,100,7598
1752788160.409558,461370.000,8439,2,AK,1,100,RD
1752788160.415058,461375.500,8441,2,AK,1,100,7598
1752788160.420558,461381.000,8441,2,AK,1,100,RD
1752788160.425058,461385.500,8444,2,AK,1,100,8442
1752788160.429558,461390.000,8444,2,AK,1,100,RD
1752788162.974079,463934.500,9281,2,AK,1,100,8442
1752788165.518600,466479.000,9281,2,AK,1,100,RD
1752788165.524100,466484.500,9284,2,AK,1,100,9282
1752788165.529600,466490.000,9284,2,AK,1,100,RD
1752788168.099121,469059.500,10141,2,AK,1,100,9282
1752788170.668642,471629.000,10141,2,AK,1,100,RD
1752788170.678142,471638.500,10144,2,AK,1,100,10142
1752788170.687643,471648.000,10144,2,AK,1,100,RD
