LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1752787924.920617,225883.000,34952,3,GX,1,100,-0.977
1752787924.960617,225923.000,34952,3,GX,1,100,-0.946
1752787925.000617,225963.000,34952,3,GX,1,100,-0.641
1752787925.040618,226003.000,34969,2,GX,1,100,-0.031
1752787925.080618,226043.000,34969,2,GX,1,100,1.282
1752787925.120618,226083.000,34983,3,GX,1,100,2.197
1752787925.160619,226123.000,34983,3,GX,1,100,1.923
1752787925.200619,226163.000,34983,3,GX,1,100,0.977
1752787925.241119,226203.500,35003,2,GX,1,100,-0.854
1752787925.281620,226244.000,35003,2,GX,1,100,-2.411
1752787925.321287,226283.667,35019,3,GX,1,100,-1.678
1752787925.360954,226323.333,35019,3,GX,1,100,-0.275
1752787925.400621,226363.000,35019,3,GX,1,100,1.099
1752787925.440954,226403.333,35036,3,GX,1,100,1.404
1752787925.481288,226443.667,35036,3,GX,1,100,0.824
1752787925.521622,226484.000,35036,3,GX,1,100,-0.854
1752787925.561622,226524.000,35051,2,GX,1,100,-0.031
1752787925.601622,226564.000,35051,2,GX,1,100,1.343
1752787925.636622,226599.000,35070,3,GX,1,100,-1.434
1752787925.671623,226634.000,35070,3,GX,1,100,-4.181
1752787925.706623,226669.000,35070,3,GX,1,100,-3.662
1752787925.746623,226709.000,35088,3,GX,1,100,-1.373
1752787925.786624,226749.000,35088,3,GX,1,100,0.793
1752787925.826624,226789.000,35088,3,GX,1,100,0.366
1752787925.866624,226829.000,35105,2,GX,1,100,-1.556
1752787925.906625,226869.000,35105,2,GX,1,100,-2.045
1752787925.946625,226909.000,35124,3,GX,1,100,-1.923
1752787925.986625,226949.000,35124,3,GX,1,100,-1.526
1752787926.026626,226989.000,35124,3,GX,1,100,-0.793
1752787926.066626,227029.000,35139,2,GX,1,100,0.336
1752787926.106626,227069.000,35139,2,GX,1,100,0.122
1752787926.146627,227109.000,35157,3,GX,1,100,0.275
1752787926.186627,227149.000,35157,3,GX,1,100,0.336
1752787926.226627,227189.000,35157,3,GX,1,100,-0.305
1752787926.266628,227229.000,35175,2,GX,1,100,-0.458
1752787926.306628,227269.000,35175,2,GX,1,100,-0.458
1752787926.346962,227309.333,35191,3,GX,1,100,-0.946
1752787926.387295,227349.667,35191,3,GX,1,100,-0.916
1752787926.427629,227390.000,35191,3,GX,1,100,-1.099
1752787926.467129,227429.500,35208,2,GX,1,100,-1.862
1752787926.506630,227469.000,35208,2,GX,1,100,-1.587
1752787926.546630,227509.000,35225,3,GX,1,100,-0.488
1752787926.586630,227549.000,35225,3,GX,1,100,0.214
1752787926.626631,227589.000,35225,3,GX,1,100,-0.458
1752787926.666631,227629.000,35242,2,GX,1,100,-0.793
1752787926.706631,227669.000,35242,2,GX,1,100,-0.092
1752787926.746632,227709.000,35258,3,GX,1,100,-0.183
1752787926.786632,227749.000,35258,3,GX,1,100,-0.488
1752787926.826632,227789.000,35258,3,GX,1,100,-0.549
1752787926.866633,227829.000,35273,2,GX,1,100,-0.732
1752787926.906633,227869.000,35273,2,GX,1,100,-0.641
1752787926.946633,227909.000,35294,3,GX,1,100,-0.458
1752787926.986634,227949.000,35294,3,GX,1,100,-0.610
1752787927.026634,227989.000,35294,3,GX,1,100,-0.061
1752787927.066634,228029.000,35311,3,GX,1,100,1.129
1752787927.106635,228069.000,35311,3,GX,1,100,1.709
1752787927.146635,228109.000,35311,3,GX,1,100,0.580
1752787927.186635,228149.000,35327,2,GX,1,100,-1.282
1752787927.226636,228189.000,35327,2,GX,1,100,-1.892
1752787927.266636,228229.000,35343,3,GX,1,100,-0.946
1752787927.306636,228269.000,35343,3,GX,1,100,0.000
1752787927.346637,228309.000,35343,3,GX,1,100,0.641
1752787927.386637,228349.000,35361,2,GX,1,100,0.916
1752787927.426637,228389.000,35361,2,GX,1,100,0.397
1752787927.466638,228429.000,35378,3,GX,1,100,-0.305
1752787927.506638,228469.000,35378,3,GX,1,100,-1.221
1752787927.546638,228509.000,35378,3,GX,1,100,-3.479
1752787927.587139,228549.500,35397,2,GX,1,100,-3.784
1752787927.627639,228590.000,35397,2,GX,1,100,-1.038
1752787927.667306,228629.667,35413,3,GX,1,100,1.312
1752787927.706973,228669.333,35413,3,GX,1,100,1.862
1752787927.746640,228709.000,35413,3,GX,1,100,-0.885
1752787927.786640,228749.000,35428,2,GX,1,100,-3.662
1752787927.826641,228789.000,35428,2,GX,1,100,-1.801
1752787927.866641,228829.000,35445,3,GX,1,100,2.960
1752787927.906641,228869.000,35445,3,GX,1,100,4.181
1752787927.946641,228909.000,35445,3,GX,1,100,1.099
1752787927.986642,228949.000,35462,2,GX,1,100,-1.923
1752787928.026642,228989.000,35462,2,GX,1,100,-1.862
1752787928.066642,229029.000,35483,3,GX,1,100,0.000
1752787928.106643,229069.000,35483,3,GX,1,100,1.068
1752787928.146643,229109.000,35483,3,GX,1,100,0.610
1752787928.186643,229149.000,35497,2,GX,1,100,-1.160
1752787928.226644,229189.000,35497,2,GX,1,100,-2.960
1752787928.266644,229229.000,35515,3,GX,1,100,-3.143
1752787928.306644,229269.000,35515,3,GX,1,100,-1.831
1752787928.346645,229309.000,35515,3,GX,1,100,-1.221
1752787928.386645,229349.000,35531,3,GX,1,100,-1.129
1752787928.426645,229389.000,35531,3,GX,1,100,-0.763
1752787928.466646,229429.000,35531,3,GX,1,100,-0.336
1752787928.506646,229469.000,35550,2,GX,1,100,0.244
1752787928.546646,229509.000,35550,2,GX,1,100,0.366
1752787928.586647,229549.000,35565,3,GX,1,100,-0.244
1752787928.626647,229589.000,35565,3,GX,1,100,-0.885
1752787928.666647,229629.000,35565,3,GX,1,100,-0.702
1752787928.706648,229669.000,35584,2,GX,1,100,-0.031
1752787928.746648,229709.000,35584,2,GX,1,100,-0.183
1752787928.786648,229749.000,35600,3,GX,1,100,-0.610
1752787928.826649,229789.000,35600,3,GX,1,100,-0.427
1752787928.866649,229829.000,35600,3,GX,1,100,-0.702
1752787928.906649,229869.000,35620,2,GX,1,100,-0.824
1752787928.946650,229909.000,35620,2,GX,1,100,0.031
1752787928.986650,229949.000,35634,3,GX,1,100,-0.092
1752787929.026650,229989.000,35634,3,GX,1,100,-0.824
1752787929.066651,230029.000,35634,3,GX,1,100,-1.282
1752787929.106651,230069.000,35651,2,GX,1,100,-1.099
1752787929.146651,230109.000,35651,2,GX,1,100,-0.519
1752787929.186652,230149.000,35669,3,GX,1,100,-0.580
1752787929.226652,230189.000,35669,3,GX,1,100,-0.854
1752787929.266652,230229.000,35669,3,GX,1,100,-0.885
1752787929.302319,230264.667,35687,3,GX,1,100,-1.038
1752787929.337986,230300.333,35687,3,GX,1,100,-0.427
1752787929.373653,230336.000,35687,3,GX,1,100,0.458
1752787929.413654,230376.000,35701,2,GX,1,100,0.366
1752787929.453654,230416.000,35701,2,GX,1,100,-0.366
1752787929.493654,230456.000,35718,3,GX,1,100,-0.824
1752787929.533655,230496.000,35718,3,GX,1,100,-0.641
1752787929.573655,230536.000,35718,3,GX,1,100,-0.336
1752787929.613655,230576.000,35735,2,GX,1,100,-0.397
1752787929.653656,230616.000,35735,2,GX,1,100,-0.763
1752787929.693656,230656.000,35754,3,GX,1,100,-1.068
1752787929.733656,230696.000,35754,3,GX,1,100,-0.946
1752787929.773657,230736.000,35754,3,GX,1,100,-0.916
1752787929.813657,230776.000,35771,2,GX,1,100,-0.732
1752787929.853657,230816.000,35771,2,GX,1,100,-0.549
1752787929.893658,230856.000,35796,4,GX,1,100,-0.488
1752787929.933658,230896.000,35796,4,GX,1,100,-0.549
1752787929.973658,230936.000,35796,4,GX,1,100,-0.336
1752787930.013659,230976.000,35796,4,GX,1,100,-0.519
1752787930.053659,231016.000,35812,3,GX,1,100,-0.671
1752787930.093659,231056.000,35812,3,GX,1,100,-0.580
1752787930.133660,231096.000,35812,3,GX,1,100,-0.305
1752787930.173660,231136.000,35829,2,GX,1,100,-0.214
1752787930.213660,231176.000,35829,2,GX,1,100,-0.610
1752787930.253661,231216.000,35846,3,GX,1,100,-0.793
1752787930.293661,231256.000,35846,3,GX,1,100,-0.702
1752787930.333661,231296.000,35846,3,GX,1,100,-0.488
1752787930.373662,231336.000,35865,3,GX,1,100,-0.641
1752787930.413662,231376.000,35865,3,GX,1,100,-1.068
1752787930.453662,231416.000,35865,3,GX,1,100,-0.977
1752787930.493662,231456.000,35880,2,GX,1,100,-0.427
1752787930.533663,231496.000,35880,2,GX,1,100,-0.183
1752787930.573663,231536.000,35897,3,GX,1,100,-0.336
1752787930.613663,231576.000,35897,3,GX,1,100,-0.641
1752787930.653664,231616.000,35897,3,GX,1,100,-1.190
1752787930.693664,231656.000,35913,2,GX,1,100,-0.885
1752787930.733664,231696.000,35913,2,GX,1,100,-0.183
1752787930.773998,231736.333,35930,3,GX,1,100,0.214
1752787930.814332,231776.667,35930,3,GX,1,100,-0.031
1752787930.854665,231817.000,35930,3,GX,1,100,-0.702
1752787930.894166,231856.500,35949,2,GX,1,100,-1.038
1752787930.933666,231896.000,35949,2,GX,1,100,-0.885
1752787930.973666,231936.000,35968,3,GX,1,100,-0.732
1752787931.013667,231976.000,35968,3,GX,1,100,-0.458
1752787931.053667,232016.000,35968,3,GX,1,100,0.061
1752787931.093667,232056.000,35984,2,GX,1,100,0.336
1752787931.133668,232096.000,35984,2,GX,1,100,-0.031
1752787931.173668,232136.000,36001,3,GX,1,100,-0.580
1752787931.213668,232176.000,36001,3,GX,1,100,-0.946
1752787931.253669,232216.000,36001,3,GX,1,100,-0.763
1752787931.293669,232256.000,36018,2,GX,1,100,-0.488
1752787931.333669,232296.000,36018,2,GX,1,100,-0.427
1752787931.373670,232336.000,36033,3,GX,1,100,-0.397
1752787931.413670,232376.000,36033,3,GX,1,100,-0.488
1752787931.453670,232416.000,36033,3,GX,1,100,-0.336
1752787931.493671,232456.000,36051,2,GX,1,100,-0.244
1752787931.533671,232496.000,36051,2,GX,1,100,-0.122
1752787931.573671,232536.000,36069,3,GX,1,100,-0.427
1752787931.613672,232576.000,36069,3,GX,1,100,-1.099
1752787931.653672,232616.000,36069,3,GX,1,100,-1.160
1752787931.693672,232656.000,36087,3,GX,1,100,-0.702
1752787931.733673,232696.000,36087,3,GX,1,100,-0.305
1752787931.773673,232736.000,36087,3,GX,1,100,-0.214
1752787931.813673,232776.000,36102,2,GX,1,100,-0.397
1752787931.853674,232816.000,36102,2,GX,1,100,-0.946
1752787931.893674,232856.000,36119,3,GX,1,100,-0.824
1752787931.933674,232896.000,36119,3,GX,1,100,-0.641
1752787931.973675,232936.000,36119,3,GX,1,100,-0.305
1752787932.013675,232976.000,36136,2,GX,1,100,-0.397
1752787932.053675,233016.000,36136,2,GX,1,100,-0.458
1752787932.093676,233056.000,36152,3,GX,1,100,-0.671
1752787932.133676,233096.000,36152,3,GX,1,100,-0.793
1752787932.173676,233136.000,36152,3,GX,1,100,-0.824
1752787932.213677,233176.000,36169,2,GX,1,100,-0.763
1752787932.253677,233216.000,36169,2,GX,1,100,-0.549
1752787932.293677,233256.000,36186,3,GX,1,100,-0.092
1752787932.333678,233296.000,36186,3,GX,1,100,0.153
1752787932.373678,233336.000,36186,3,GX,1,100,0.092
1752787932.413678,233376.000,36203,2,GX,1,100,-0.305
1752787932.453679,233416.000,36203,2,GX,1,100,-0.885
1752787932.493679,233456.000,36219,3,GX,1,100,-0.824
1752787932.533679,233496.000,36219,3,GX,1,100,-0.488
1752787932.573680,233536.000,36219,3,GX,1,100,-0.061
1752787932.613680,233576.000,36236,2,GX,1,100,-0.092
1752787932.653680,233616.000,36236,2,GX,1,100,-0.244
1752787932.693681,233656.000,36251,3,GX,1,100,-0.488
1752787932.733681,233696.000,36251,3,GX,1,100,-0.397
1752787932.773681,233736.000,36251,3,GX,1,100,-0.610
1752787932.813682,233776.000,36270,2,GX,1,100,-1.160
1752787932.853682,233816.000,36270,2,GX,1,100,-1.465
1752787932.893682,233856.000,36289,3,GX,1,100,-0.732
1752787932.933683,233896.000,36289,3,GX,1,100,0.214
1752787932.973683,233936.000,36289,3,GX,1,100,-0.366
1752787933.013683,233976.000,36305,2,GX,1,100,-1.160
1752787933.053684,234016.000,36305,2,GX,1,100,-1.556
1752787933.093684,234056.000,36320,3,GX,1,100,-1.129
1752787933.133684,234096.000,36320,3,GX,1,100,-0.946
1752787933.173685,234136.000,36320,3,GX,1,100,-0.793
1752787933.213685,234176.000,36338,3,GX,1,100,-0.763
1752787933.253685,234216.000,36338,3,GX,1,100,-0.458
1752787933.293686,234256.000,36338,3,GX,1,100,0.000
1752787933.326686,234289.000,36354,2,GX,1,100,0.275
1752787933.359686,234322.000,36354,2,GX,1,100,0.397
1752787933.399686,234362.000,36373,3,GX,1,100,-0.336
1752787933.439687,234402.000,36373,3,GX,1,100,-1.007
1752787933.479687,234442.000,36373,3,GX,1,100,-1.099
1752787933.519687,234482.000,36389,3,GX,1,100,-0.549
1752787933.559688,234522.000,36389,3,GX,1,100,-0.092
1752787933.599688,234562.000,36389,3,GX,1,100,-0.153
1752787933.639688,234602.000,36407,2,GX,1,100,-0.458
1752787933.679689,234642.000,36407,2,GX,1,100,-0.763
1752787933.719689,234682.000,36423,3,GX,1,100,-0.793
1752787933.759689,234722.000,36423,3,GX,1,100,-0.610
1752787933.799690,234762.000,36423,3,GX,1,100,-0.824
1752787933.839690,234802.000,36442,2,GX,1,100,-1.068
1752787933.879690,234842.000,36442,2,GX,1,100,-0.458
1752787933.919691,234882.000,36457,3,GX,1,100,0.153
1752787933.959691,234922.000,36457,3,GX,1,100,-0.641
1752787933.999691,234962.000,36457,3,GX,1,100,-1.678
1752787934.039692,235002.000,36478,2,GX,1,100,-1.434
1752787934.079692,235042.000,36478,2,GX,1,100,-0.610
1752787934.119692,235082.000,36494,3,GX,1,100,-0.092
1752787934.159693,235122.000,36494,3,GX,1,100,-0.092
1752787934.199693,235162.000,36494,3,GX,1,100,-0.366
1752787934.239693,235202.000,36512,2,GX,1,100,-0.580
1752787934.279694,235242.000,36512,2,GX,1,100,-0.885
1752787934.319694,235282.000,36526,3,GX,1,100,-0.366
1752787934.359694,235322.000,36526,3,GX,1,100,0.488
1752787934.399695,235362.000,36526,3,GX,1,100,0.763
1752787934.439695,235402.000,36543,2,GX,1,100,0.122
1752787934.479695,235442.000,36543,2,GX,1,100,-0.702
1752787934.519696,235482.000,36559,3,GX,1,100,-1.099
1752787934.559696,235522.000,36559,3,GX,1,100,-1.068
1752787934.599696,235562.000,36559,3,GX,1,100,-0.671
1752787934.639697,235602.000,36579,2,GX,1,100,-0.305
1752787934.679697,235642.000,36579,2,GX,1,100,-0.519
1752787934.719697,235682.000,36596,3,GX,1,100,-0.397
1752787934.759698,235722.000,36596,3,GX,1,100,-0.458
1752787934.799698,235762.000,36596,3,GX,1,100,-0.427
1752787934.839698,235802.000,36612,3,GX,1,100,-0.427
1752787934.879699,235842.000,36612,3,GX,1,100,-0.519
1752787934.919699,235882.000,36612,3,GX,1,100,-0.397
1752787934.959699,235922.000,36629,2,GX,1,100,-0.458
1752787934.999700,235962.000,36629,2,GX,1,100,-0.641
1752787935.039700,236002.000,36653,4,GX,1,100,-0.793
1752787935.079700,236042.000,36653,4,GX,1,100,-1.099
1752787935.119701,236082.000,36653,4,GX,1,100,-1.526
1752787935.159701,236122.000,36653,4,GX,1,100,-1.526
1752787935.199701,236162.000,36671,2,GX,1,100,-0.366
1752787935.239702,236202.000,36671,2,GX,1,100,0.610
1752787935.279702,236242.000,36689,3,GX,1,100,0.153
1752787935.319702,236282.000,36689,3,GX,1,100,-0.641
1752787935.359703,236322.000,36689,3,GX,1,100,-1.099
1752787935.399703,236362.000,36703,2,GX,1,100,-0.854
1752787935.439703,236402.000,36703,2,GX,1,100,-0.305
1752787935.479704,236442.000,36720,3,GX,1,100,0.031
1752787935.519704,236482.000,36720,3,GX,1,100,-0.214
1752787935.559704,236522.000,36720,3,GX,1,100,-0.427
1752787935.599705,236562.000,36737,2,GX,1,100,-0.793
1752787935.639705,236602.000,36737,2,GX,1,100,-0.977
1752787935.679705,236642.000,36754,3,GX,1,100,-0.916
1752787935.719706,236682.000,36754,3,GX,1,100,-0.580
1752787935.759706,236722.000,36754,3,GX,1,100,-0.153
1752787935.799706,236762.000,36768,2,GX,1,100,-0.214
1752787935.839707,236802.000,36768,2,GX,1,100,-0.580
1752787935.879707,236842.000,36788,3,GX,1,100,-0.854
1752787935.919707,236882.000,36788,3,GX,1,100,-0.397
1752787935.959708,236922.000,36788,3,GX,1,100,-0.061
1752787935.999708,236962.000,36806,2,GX,1,100,-0.061
1752787936.039708,237002.000,36806,2,GX,1,100,-0.610
1752787936.079709,237042.000,36825,3,GX,1,100,-1.038
1752787936.119709,237082.000,36825,3,GX,1,100,-1.343
1752787936.159709,237122.000,36825,3,GX,1,100,-1.770
1752787936.199710,237162.000,36839,3,GX,1,100,-1.373
1752787936.239710,237202.000,36839,3,GX,1,100,-0.244
1752787936.279710,237242.000,36839,3,GX,1,100,1.190
1752787936.319711,237282.000,36857,2,GX,1,100,1.251
1752787936.359711,237322.000,36857,2,GX,1,100,0.031
1752787936.399711,237362.000,36873,3,GX,1,100,-1.495
1752787936.439712,237402.000,36873,3,GX,1,100,-1.801
1752787936.479712,237442.000,36873,3,GX,1,100,-0.885
1752787936.519712,237482.000,36892,2,GX,1,100,0.336
1752787936.559712,237522.000,36892,2,GX,1,100,0.885
1752787936.599713,237562.000,36908,3,GX,1,100,0.000
1752787936.639713,237602.000,36908,3,GX,1,100,-1.160
1752787936.679713,237642.000,36908,3,GX,1,100,-1.221
1752787936.719714,237682.000,36926,2,GX,1,100,-0.916
1752787936.759714,237722.000,36926,2,GX,1,100,-0.427
1752787936.799714,237762.000,36942,3,GX,1,100,-0.671
1752787936.839715,237802.000,36942,3,GX,1,100,-0.793
1752787936.879715,237842.000,36942,3,GX,1,100,-0.763
1752787936.919715,237882.000,36960,2,GX,1,100,-0.549
1752787936.959716,237922.000,36960,2,GX,1,100,-0.336
1752787936.995383,237957.667,36975,3,GX,1,100,-0.336
1752787937.031050,237993.333,36975,3,GX,1,100,-0.885
1752787937.066717,238029.000,36975,3,GX,1,100,-0.977
1752787937.106717,238069.000,36995,3,GX,1,100,-0.702
1752787937.146717,238109.000,36995,3,GX,1,100,-0.824
1752787937.186718,238149.000,36995,3,GX,1,100,-1.160
1752787937.226718,238189.000,37012,2,GX,1,100,-1.129
1752787937.266718,238229.000,37012,2,GX,1,100,-0.793
1752787937.306719,238269.000,37029,3,GX,1,100,-0.183
1752787937.346719,238309.000,37029,3,GX,1,100,-0.092
1752787937.386719,238349.000,37029,3,GX,1,100,-0.122
1752787937.426720,238389.000,37045,2,GX,1,100,-0.549
1752787937.466720,238429.000,37045,2,GX,1,100,-0.885
1752787937.506720,238469.000,37060,3,GX,1,100,-1.007
1752787937.546721,238509.000,37060,3,GX,1,100,-0.519
1752787937.586721,238549.000,37060,3,GX,1,100,0.305
1752787937.626721,238589.000,37079,2,GX,1,100,0.549
1752787937.666722,238629.000,37079,2,GX,1,100,-0.244
1752787937.706722,238669.000,37098,3,GX,1,100,-1.251
1752787937.746722,238709.000,37098,3,GX,1,100,-1.404
1752787937.786723,238749.000,37098,3,GX,1,100,-0.641
1752787937.826723,238789.000,37116,2,GX,1,100,0.061
1752787937.866723,238829.000,37116,2,GX,1,100,0.183
1752787937.906724,238869.000,37132,3,GX,1,100,-0.458
1752787937.946724,238909.000,37132,3,GX,1,100,-0.916
1752787937.986724,238949.000,37132,3,GX,1,100,-0.366
1752787938.026725,238989.000,37150,3,GX,1,100,-0.214
1752787938.066725,239029.000,37150,3,GX,1,100,-0.549
1752787938.106725,239069.000,37150,3,GX,1,100,-0.732
1752787938.146726,239109.000,37167,2,GX,1,100,-0.732
1752787938.186726,239149.000,37167,2,GX,1,100,-0.610
1752787938.226726,239189.000,37186,3,GX,1,100,-0.641
1752787938.266727,239229.000,37186,3,GX,1,100,-1.160
1752787938.306727,239269.000,37186,3,GX,1,100,-1.160
1752787938.346727,239309.000,37203,2,GX,1,100,-0.519
1752787938.386728,239349.000,37203,2,GX,1,100,0.092
1752787938.426728,239389.000,37219,3,GX,1,100,-0.153
1752787938.466728,239429.000,37219,3,GX,1,100,-0.488
1752787938.506729,239469.000,37219,3,GX,1,100,-0.519
1752787938.546729,239509.000,37236,2,GX,1,100,-0.183
1752787938.586729,239549.000,37236,2,GX,1,100,-0.031
1752787938.626396,239588.667,37255,3,GX,1,100,0.031
1752787938.666063,239628.333,37255,3,GX,1,100,-0.366
1752787938.705730,239668.000,37255,3,GX,1,100,-0.702
1752787938.745731,239708.000,37270,2,GX,1,100,-0.977
1752787938.785731,239748.000,37270,2,GX,1,100,-0.671
1752787938.825731,239788.000,37286,3,GX,1,100,-0.397
1752787938.865732,239828.000,37286,3,GX,1,100,-0.397
1752787938.905732,239868.000,37286,3,GX,1,100,-0.732
1752787938.945732,239908.000,37306,2,GX,1,100,-0.824
1752787938.985732,239948.000,37306,2,GX,1,100,-0.580
1752787939.025733,239988.000,37322,3,GX,1,100,-0.610
1752787939.065733,240028.000,37322,3,GX,1,100,-0.336
1752787939.105733,240068.000,37322,3,GX,1,100,-0.671
1752787939.145734,240108.000,37338,2,GX,1,100,-0.793
1752787939.185734,240148.000,37338,2,GX,1,100,-0.854
1752787939.225734,240188.000,37354,3,GX,1,100,-0.702
1752787939.265735,240228.000,37354,3,GX,1,100,-0.549
1752787939.305735,240268.000,37354,3,GX,1,100,-0.732
1752787939.345735,240308.000,37371,3,GX,1,100,-0.916
1752787939.385736,240348.000,37371,3,GX,1,100,-0.488
1752787939.425736,240388.000,37371,3,GX,1,100,-0.305
1752787939.465736,240428.000,37387,2,GX,1,100,-0.610
1752787939.505737,240468.000,37387,2,GX,1,100,-0.946
1752787939.545737,240508.000,37409,3,GX,1,100,-1.190
1752787939.585737,240548.000,37409,3,GX,1,100,-1.343
1752787939.625738,240588.000,37409,3,GX,1,100,-0.977
1752787939.665738,240628.000,37423,2,GX,1,100,-0.610
1752787939.705738,240668.000,37423,2,GX,1,100,-0.214
1752787939.745739,240708.000,37440,3,GX,1,100,-0.366
1752787939.785739,240748.000,37440,3,GX,1,100,-0.488
1752787939.825739,240788.000,37440,3,GX,1,100,-0.305
1752787939.865740,240828.000,37456,2,GX,1,100,0.275
1752787939.905740,240868.000,37456,2,GX,1,100,0.244
1752787939.945740,240908.000,37474,3,GX,1,100,-0.580
1752787939.985741,240948.000,37474,3,GX,1,100,-1.282
1752787940.025741,240988.000,37474,3,GX,1,100,-0.977
1752787940.065741,241028.000,37488,2,GX,1,100,-0.092
1752787940.105742,241068.000,37488,2,GX,1,100,-0.061
1752787940.145742,241108.000,37512,4,GX,1,100,-0.854
1752787940.185742,241148.000,37512,4,GX,1,100,-1.373
1752787940.225743,241188.000,37512,4,GX,1,100,-1.007
1752787940.265743,241228.000,37512,4,GX,1,100,-0.427
1752787940.305743,241268.000,37528,3,GX,1,100,-0.549
1752787940.345744,241308.000,37528,3,GX,1,100,-0.671
1752787940.385744,241348.000,37528,3,GX,1,100,-0.610
1752787940.425744,241388.000,37545,2,GX,1,100,-0.305
1752787940.465745,241428.000,37545,2,GX,1,100,-0.275
1752787940.505745,241468.000,37561,3,GX,1,100,-0.183
1752787940.545745,241508.000,37561,3,GX,1,100,-0.275
1752787940.585746,241548.000,37561,3,GX,1,100,-0.488
1752787940.625746,241588.000,37580,2,GX,1,100,-0.854
1752787940.665746,241628.000,37580,2,GX,1,100,-0.763
1752787940.705747,241668.000,37595,3,GX,1,100,-0.580
1752787940.745747,241708.000,37595,3,GX,1,100,-0.793
1752787940.785747,241748.000,37595,3,GX,1,100,-1.312
1752787940.825748,241788.000,37614,2,GX,1,100,-1.007
1752787940.865748,241828.000,37614,2,GX,1,100,0.031
1752787940.905748,241868.000,37631,3,GX,1,100,0.336
1752787940.945749,241908.000,37631,3,GX,1,100,-0.092
1752787940.985749,241948.000,37631,3,GX,1,100,-0.824
1752787941.025749,241988.000,37650,2,GX,1,100,-0.763
1752787941.065750,242028.000,37650,2,GX,1,100,-0.549
1752787941.101417,242063.667,37664,3,GX,1,100,-0.702
1752787941.137084,242099.333,37664,3,GX,1,100,-1.007
1752787941.172751,242135.000,37664,3,GX,1,100,-0.946
1752787941.212751,242175.000,37682,3,GX,1,100,-0.702
1752787941.252751,242215.000,37682,3,GX,1,100,-0.519
1752787941.292752,242255.000,37682,3,GX,1,100,-0.824
1752787941.332752,242295.000,37700,2,GX,1,100,-1.099
1752787941.372752,242335.000,37700,2,GX,1,100,-1.038
1752787941.412753,242375.000,37717,3,GX,1,100,-0.977
1752787941.452753,242415.000,37717,3,GX,1,100,-0.275
1752787941.492753,242455.000,37717,3,GX,1,100,0.580
1752787941.532753,242495.000,37731,2,GX,1,100,0.977
1752787941.572754,242535.000,37731,2,GX,1,100,-0.153
1752787941.612754,242575.000,37749,3,GX,1,100,-1.221
1752787941.652754,242615.000,37749,3,GX,1,100,-1.099
1752787941.692755,242655.000,37749,3,GX,1,100,-0.153
1752787941.732755,242695.000,37765,2,GX,1,100,0.366
1752787941.772755,242735.000,37765,2,GX,1,100,0.031
1752787941.812756,242775.000,37782,3,GX,1,100,-0.854
1752787941.852756,242815.000,37782,3,GX,1,100,-1.007
1752787941.892756,242855.000,37782,3,GX,1,100,-1.007
1752787941.932257,242894.500,37799,2,GX,1,100,-0.793
1752787941.971757,242934.000,37799,2,GX,1,100,-0.305
1752787942.012091,242974.333,37818,3,GX,1,100,-0.061
1752787942.052424,243014.667,37818,3,GX,1,100,-0.153
1752787942.092758,243055.000,37818,3,GX,1,100,-0.305
1752787942.132758,243095.000,37836,2,GX,1,100,0.519
1752787942.172759,243135.000,37836,2,GX,1,100,-0.458
1752787942.212759,243175.000,37854,3,GX,1,100,-3.204
1752787942.252759,243215.000,37854,3,GX,1,100,-4.181
1752787942.292760,243255.000,37854,3,GX,1,100,-2.045
1752787942.332427,243294.667,37868,3,GX,1,100,1.678
1752787942.372094,243334.333,37868,3,GX,1,100,3.479
1752787942.411761,243374.000,37868,3,GX,1,100,1.862
1752787942.451761,243414.000,37885,2,GX,1,100,-1.038
1752787942.491761,243454.000,37885,2,GX,1,100,-2.533
1752787942.531762,243494.000,37903,3,GX,1,100,-1.251
1752787942.571762,243534.000,37903,3,GX,1,100,0.458
1752787942.611762,243574.000,37903,3,GX,1,100,1.068
1752787942.651763,243614.000,37923,2,GX,1,100,0.854
1752787942.691763,243654.000,37923,2,GX,1,100,-0.732
1752787942.731763,243694.000,37938,3,GX,1,100,-1.709
1752787942.771764,243734.000,37938,3,GX,1,100,-1.282
1752787942.811764,243774.000,37938,3,GX,1,100,-0.122
1752787942.852264,243814.500,37954,2,GX,1,100,-0.397
1752787942.892765,243855.000,37954,2,GX,1,100,-1.282
1752787942.932432,243894.667,37971,3,GX,1,100,-1.617
1752787942.972099,243934.333,37971,3,GX,1,100,-0.885
1752787943.011766,243974.000,37971,3,GX,1,100,0.183
1752787943.052266,244014.500,37988,2,GX,1,100,0.336
1752787943.092766,244055.000,37988,2,GX,1,100,-0.122
1752787943.132433,244094.667,38003,3,GX,1,100,0.031
1752787943.172100,244134.333,38003,3,GX,1,100,0.061
1752787943.211767,244174.000,38003,3,GX,1,100,-0.397
1752787943.252268,244214.500,38022,2,GX,1,100,-0.916
1752787943.292768,244255.000,38022,2,GX,1,100,-1.099
1752787943.332768,244295.000,38038,3,GX,1,100,-0.702
1752787943.372769,244335.000,38038,3,GX,1,100,-0.305
1752787943.412769,244375.000,38038,3,GX,1,100,-1.373
1752787943.452769,244415.000,38057,2,GX,1,100,-1.312
1752787943.492770,244455.000,38057,2,GX,1,100,-1.221
