LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752701515.590015,792178.000,64194,2,RD,1,100,TL
1752701518.149021,794737.000,64194,2,RD,1,100,TU
1752701520.706526,797294.500,65034,2,RD,1,100,TL
1752701523.264031,799852.000,65034,2,RD,1,100,TU
1752701525.821536,802409.500,337,2,RD,1,100,TL
1752701528.379042,804967.000,337,2,RD,1,100,TU
1752701530.931047,807519.000,1177,2,RD,1,100,TL
1752701533.483052,810071.000,1177,2,RD,1,100,TU
1752701536.036557,812624.500,2015,2,RD,1,100,TL
1752701538.590062,815178.000,2015,2,RD,1,100,TU
1752701541.156568,817744.500,2870,2,RD,1,100,TL
1752701543.723073,820311.000,2870,2,RD,1,100,TU
1752701546.279078,822867.000,3707,2,RD,1,100,TL
1752701548.835083,825423.000,3707,2,RD,1,100,TU
1752701551.402089,827990.000,4563,2,RD,1,100,TL
1752701553.969094,830557.000,4563,2,RD,1,100,TU
1752701556.523099,833111.000,5401,2,RD,1,100,TL
1752701559.077104,835665.000,5401,2,RD,1,100,TU
1752701561.649110,838237.000,6257,2,RD,1,100,TL
1752701564.221115,840809.000,6257,2,RD,1,100,TU
1752701566.774120,843362.000,7094,2,RD,1,100,TL
1752701569.327125,845915.000,7094,2,RD,1,100,TU
1752701571.890130,848478.000,7949,2,RD,1,100,TL
1752701574.453136,851041.000,7949,2,RD,1,100,TU
1752701577.006641,853594.500,8787,2,RD,1,100,TL
1752701579.560146,856148.000,8787,2,RD,1,100,TU
1752701582.129651,858717.500,9643,2,RD,1,100,TL
1752701584.699157,861287.000,9643,2,RD,1,100,TU
1752701587.262662,863850.500,10482,2,RD,1,100,TL
1752701589.826167,866414.000,10482,2,RD,1,100,TU
1752701592.378672,868966.500,11321,2,RD,1,100,TL
1752701594.931178,871519.000,11321,2,RD,1,100,TU
1752701597.496183,874084.000,12176,2,RD,1,100,TL
1752701600.061188,876649.000,12176,2,RD,1,100,TU
1752701602.618193,879206.000,13013,2,RD,1,100,TL
1752701605.175199,881763.000,13013,2,RD,1,100,TU
1752701607.728704,884316.500,13853,2,RD,1,100,TL
1752701610.282209,886870.000,13853,2,RD,1,100,TU
1752701612.844714,889432.500,14692,2,RD,1,100,TL
1752701615.407219,891995.000,14692,2,RD,1,100,TU
1752701617.959225,894547.000,15530,2,RD,1,100,TL
1752701620.511230,897099.000,15530,2,RD,1,100,TU
1752701623.073735,899661.500,16338,2,RD,1,100,TL
1752701625.636240,902224.000,16338,2,RD,1,100,TU
1752701628.191246,904779.000,17176,2,RD,1,100,TL
1752701630.746251,907334.000,17176,2,RD,1,100,TU
1752701633.300756,909888.500,18013,2,RD,1,100,TL
1752701635.855261,912443.000,18013,2,RD,1,100,TU
1752701638.416766,915004.500,18851,2,RD,1,100,TL
1752701640.978272,917566.000,18851,2,RD,1,100,TU
1752701643.531777,920119.500,19688,2,RD,1,100,TL
1752701646.085282,922673.000,19688,2,RD,1,100,TU
1752701648.638787,925226.500,20529,2,RD,1,100,TL
1752701651.192293,927780.000,20529,2,RD,1,100,TU
1752701653.746298,930334.000,21368,2,RD,1,100,TL
1752701656.300303,932888.000,21368,2,RD,1,100,TU
1752701658.869808,935457.500,22223,2,RD,1,100,TL
1752701661.439314,938027.000,22223,2,RD,1,100,TU
1752701663.993319,940581.000,23060,2,RD,1,100,TL
1752701666.547324,943135.000,23060,2,RD,1,100,TU
1752701669.122329,945710.000,23914,2,RD,1,100,TL
1752701671.697335,948285.000,23914,2,RD,1,100,TU
1752701674.248340,950836.000,24754,2,RD,1,100,TL
1752701676.799345,953387.000,24754,2,RD,1,100,TU
1752701679.368350,955956.000,25608,2,RD,1,100,TL
1752701681.937355,958525.000,25608,2,RD,1,100,TU
1752701684.492861,961080.500,26447,2,RD,1,100,TL
1752701687.048366,963636.000,26447,2,RD,1,100,TU
1752701689.601871,966189.500,27287,2,RD,1,100,TL
1752701692.155376,968743.000,27287,2,RD,1,100,TU
1752701694.710382,971298.000,28127,2,RD,1,100,TL
1752701697.265387,973853.000,28127,2,RD,1,100,TU
1752701699.826392,976414.000,28979,2,RD,1,100,TL
1752701702.387397,978975.000,28979,2,RD,1,100,TU
1752701704.942902,981530.500,29819,2,RD,1,100,TL
1752701707.498408,984086.000,29819,2,RD,1,100,TU
1752701710.052413,986640.000,30657,2,RD,1,100,TL
1752701712.606418,989194.000,30657,2,RD,1,100,TU
1752701715.168423,991756.000,31512,2,RD,1,100,TL
1752701717.730429,994318.000,31512,2,RD,1,100,TU
1752701720.283434,996871.000,32350,2,RD,1,100,TL
1752701722.836439,999424.000,32350,2,RD,1,100,TU
1752701725.390444,1001978.000,33190,2,RD,1,100,TL
1752701727.944450,1004532.000,33190,2,RD,1,100,TU
1752701730.504955,1007092.500,34031,2,RD,1,100,TL
1752701733.065460,1009653.000,34031,2,RD,1,100,TU
1752701735.623965,1012211.500,34868,2,RD,1,100,TL
1752701738.182470,1014770.000,34868,2,RD,1,100,TU
1752701740.742476,1017330.000,35706,2,RD,1,100,TL
1752701743.302481,1019890.000,35706,2,RD,1,100,TU
1752701745.859486,1022447.000,36548,2,RD,1,100,TL
1752701748.416491,1025004.000,36548,2,RD,1,100,TU
1752701750.999997,1027587.500,37386,2,RD,1,100,TL
