LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752701890.097781,1166685.000,59717,1,BV,1,100,3.66
1752701895.097791,1171685.000,60542,1,BV,1,100,3.66
1752701900.096802,1176684.000,61349,1,BV,1,100,3.66
1752701905.096812,1181684.000,62173,1,BV,1,100,3.66
1752701910.095822,1186683.000,62994,1,BV,1,100,3.66
1752701915.095832,1191683.000,63818,1,BV,1,100,3.66
1752701920.094842,1196682.000,64638,1,BV,1,100,3.66
1752701925.094853,1201682.000,65445,1,BV,1,100,3.66
1752701930.093863,1206681.000,749,1,BV,1,100,3.66
1752701935.093873,1211681.000,1570,1,BV,1,100,3.66
1752701940.092883,1216680.000,2393,1,BV,1,100,3.66
1752701945.092894,1221680.000,3217,1,BV,1,100,3.66
1752701950.091904,1226679.000,4021,1,BV,1,100,3.66
1752701955.091914,1231679.000,4861,1,BV,1,100,3.66
1752701960.090924,1236678.000,5683,1,BV,1,100,3.66
1752701965.090934,1241678.000,6503,1,BV,1,100,3.66
1752701970.089945,1246677.000,7342,1,BV,1,100,3.66
1752701975.089955,1251677.000,8163,1,BV,1,100,3.66
1752701980.088965,1256676.000,8984,1,BV,1,100,3.66
1752701985.088975,1261676.000,9803,1,BV,1,100,3.66
1752701990.087985,1266675.000,10641,1,BV,1,100,3.66
1752701995.087996,1271675.000,11466,1,BV,1,100,3.66
1752702000.087006,1276674.000,12285,1,BV,1,100,3.66
1752702005.087016,1281674.000,13125,1,BV,1,100,3.66
1752702010.086026,1286673.000,13946,1,BV,1,100,3.66
1752702015.086037,1291673.000,14770,1,BV,1,100,3.66
1752702020.085047,1296672.000,15591,1,BV,1,100,3.66
