LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752701177.476324,454065.000,7811,1,TH,1,100,36.078
1752701177.609324,454198.000,7829,1,TH,1,100,36.078
1752701177.743325,454332.000,7847,1,TH,1,100,36.048
1752701177.876325,454465.000,7879,1,TH,1,100,36.048
1752701178.009325,454598.000,7900,1,TH,1,100,36.102
1752701178.143325,454732.000,7916,1,TH,1,100,36.102
1752701178.276326,454865.000,7950,1,TH,1,100,36.163
1752701178.409326,454998.000,7967,1,TH,1,100,36.170
1752701178.543326,455132.000,7984,1,TH,1,100,36.119
1752701178.676327,455265.000,8017,1,TH,1,100,36.119
1752701178.809327,455398.000,8036,1,TH,1,100,36.124
1752701178.943327,455532.000,8053,1,TH,1,100,36.124
1752701179.076327,455665.000,8084,1,TH,1,100,36.165
1752701179.209328,455798.000,8102,1,TH,1,100,36.165
1752701179.343328,455932.000,8118,1,TH,1,100,36.151
1752701179.476328,456065.000,8154,1,TH,1,100,36.151
1752701179.609328,456198.000,8171,1,TH,1,100,36.160
1752701179.743329,456332.000,8187,1,TH,1,100,36.168
1752701179.876329,456465.000,8219,1,TH,1,100,36.099
1752701180.009329,456598.000,8241,1,TH,1,100,36.099
1752701180.142330,456731.000,8257,1,TH,1,100,36.114
1752701180.276330,456865.000,8277,1,TH,1,100,36.114
1752701180.409330,456998.000,8310,1,TH,1,100,36.253
1752701180.542330,457131.000,8327,1,TH,1,100,36.253
1752701180.676331,457265.000,8344,1,TH,1,100,36.187
1752701180.809331,457398.000,8376,1,TH,1,100,36.187
1752701180.942331,457531.000,8392,1,TH,1,100,36.106
1752701181.076331,457665.000,8411,1,TH,1,100,36.106
1752701181.209332,457798.000,8443,1,TH,1,100,36.197
1752701181.342332,457931.000,8459,1,TH,1,100,36.204
1752701181.476332,458065.000,8476,1,TH,1,100,36.184
1752701181.609333,458198.000,8510,1,TH,1,100,36.184
1752701181.742333,458331.000,8530,1,TH,1,100,36.169
1752701181.876333,458465.000,8548,1,TH,1,100,36.169
1752701182.009333,458598.000,8566,1,TH,1,100,36.221
1752701182.142334,458731.000,8600,1,TH,1,100,36.221
1752701182.276334,458865.000,8617,1,TH,1,100,36.179
1752701182.409334,458998.000,8633,1,TH,1,100,36.179
1752701182.542334,459131.000,8669,1,TH,1,100,36.177
1752701182.676335,459265.000,8686,1,TH,1,100,36.177
1752701182.809335,459398.000,8704,1,TH,1,100,36.147
1752701182.942335,459531.000,8738,1,TH,1,100,36.154
1752701183.075336,459664.000,8757,1,TH,1,100,36.242
1752701183.209336,459798.000,8776,1,TH,1,100,36.242
