LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1752785018.005885,903314.000,14559,3,GX,1,100,-0.122
1752785018.045386,903353.500,14575,2,GX,1,100,-0.244
1752785018.084886,903393.000,14575,2,GX,1,100,-0.549
1752785018.124887,903433.000,14593,3,GX,1,100,0.183
1752785018.164887,903473.000,14593,3,GX,1,100,0.153
1752785018.204887,903513.000,14593,3,GX,1,100,-0.183
1752785018.240554,903548.667,14608,3,GX,1,100,-0.732
1752785018.276221,903584.333,14608,3,GX,1,100,-0.732
1752785018.311888,903620.000,14608,3,GX,1,100,-0.397
1752785018.351389,903659.500,14624,2,GX,1,100,-0.183
1752785018.390889,903699.000,14624,2,GX,1,100,-0.305
1752785018.430889,903739.000,14641,3,GX,1,100,-0.671
1752785018.470890,903779.000,14641,3,GX,1,100,-0.671
1752785018.510890,903819.000,14641,3,GX,1,100,-0.122
1752785018.550890,903859.000,14660,2,GX,1,100,0.214
1752785018.590891,903899.000,14660,2,GX,1,100,0.397
1752785018.630891,903939.000,14676,3,GX,1,100,0.397
1752785018.670891,903979.000,14676,3,GX,1,100,0.671
1752785018.710892,904019.000,14676,3,GX,1,100,0.824
1752785018.750892,904059.000,14692,2,GX,1,100,0.336
1752785018.790892,904099.000,14692,2,GX,1,100,0.092
1752785018.830893,904139.000,14708,3,GX,1,100,-0.671
1752785018.870893,904179.000,14708,3,GX,1,100,-1.129
1752785018.910893,904219.000,14708,3,GX,1,100,-1.740
1752785018.951227,904259.333,14725,3,GX,1,100,-1.831
1752785018.991561,904299.667,14725,3,GX,1,100,-1.404
1752785019.031894,904340.000,14725,3,GX,1,100,-1.099
1752785019.071395,904379.500,14744,2,GX,1,100,-0.946
1752785019.110895,904419.000,14744,2,GX,1,100,-1.251
1752785019.150896,904459.000,14759,3,GX,1,100,-0.122
1752785019.190896,904499.000,14759,3,GX,1,100,1.556
1752785019.230896,904539.000,14759,3,GX,1,100,0.427
1752785019.270897,904579.000,14775,2,GX,1,100,-1.709
1752785019.310897,904619.000,14775,2,GX,1,100,-0.427
1752785019.351231,904659.333,14792,3,GX,1,100,-0.092
1752785019.391564,904699.667,14792,3,GX,1,100,-1.038
1752785019.431898,904740.000,14792,3,GX,1,100,-1.038
1752785019.471398,904779.500,14809,2,GX,1,100,-0.916
1752785019.510899,904819.000,14809,2,GX,1,100,-0.153
1752785019.550899,904859.000,14824,3,GX,1,100,0.336
1752785019.590899,904899.000,14824,3,GX,1,100,-0.854
1752785019.630900,904939.000,14824,3,GX,1,100,-1.495
1752785019.670900,904979.000,14842,2,GX,1,100,-1.587
1752785019.710900,905019.000,14842,2,GX,1,100,-1.617
1752785019.750901,905059.000,14860,3,GX,1,100,0.000
1752785019.790901,905099.000,14860,3,GX,1,100,0.244
1752785019.830902,905139.000,14860,3,GX,1,100,-1.526
1752785019.870902,905179.000,14876,2,GX,1,100,-1.648
1752785019.910902,905219.000,14876,2,GX,1,100,-1.160
1752785019.950903,905259.000,14891,3,GX,1,100,-0.824
1752785019.990903,905299.000,14891,3,GX,1,100,-0.916
1752785020.030903,905339.000,14891,3,GX,1,100,-0.458
1752785020.070904,905379.000,14908,2,GX,1,100,0.214
1752785020.110904,905419.000,14908,2,GX,1,100,0.000
1752785020.150904,905459.000,14925,3,GX,1,100,-0.854
1752785020.190905,905499.000,14925,3,GX,1,100,-2.777
1752785020.230905,905539.000,14925,3,GX,1,100,-3.662
1752785020.270905,905579.000,14943,3,GX,1,100,-1.923
1752785020.310906,905619.000,14943,3,GX,1,100,-0.458
1752785020.350906,905659.000,14943,3,GX,1,100,-0.671
1752785020.390906,905699.000,14959,2,GX,1,100,-1.068
1752785020.430907,905739.000,14959,2,GX,1,100,-1.190
1752785020.470907,905779.000,14975,3,GX,1,100,0.031
1752785020.510907,905819.000,14975,3,GX,1,100,0.946
1752785020.550908,905859.000,14975,3,GX,1,100,0.397
1752785020.590908,905899.000,14992,2,GX,1,100,-0.854
1752785020.630909,905939.000,14992,2,GX,1,100,-0.610
1752785020.670909,905979.000,15013,3,GX,1,100,-0.214
1752785020.710909,906019.000,15013,3,GX,1,100,1.129
1752785020.750910,906059.000,15013,3,GX,1,100,0.946
1752785020.790910,906099.000,15032,2,GX,1,100,-1.648
1752785020.830910,906139.000,15032,2,GX,1,100,-2.838
1752785020.870911,906179.000,15047,3,GX,1,100,-2.441
1752785020.910911,906219.000,15047,3,GX,1,100,0.183
1752785020.950911,906259.000,15047,3,GX,1,100,-0.214
1752785020.990912,906299.000,15064,2,GX,1,100,-1.740
1752785021.030912,906339.000,15064,2,GX,1,100,-3.143
1752785021.070912,906379.000,15081,3,GX,1,100,-2.106
1752785021.110913,906419.000,15081,3,GX,1,100,-0.122
1752785021.150913,906459.000,15081,3,GX,1,100,2.655
1752785021.190913,906499.000,15098,2,GX,1,100,-0.946
1752785021.230914,906539.000,15098,2,GX,1,100,-6.287
1752785021.270914,906579.000,15112,3,GX,1,100,-5.707
1752785021.310914,906619.000,15112,3,GX,1,100,-1.923
1752785021.350915,906659.000,15112,3,GX,1,100,0.336
1752785021.390915,906699.000,15130,2,GX,1,100,0.122
1752785021.430916,906739.000,15130,2,GX,1,100,0.854
1752785021.470916,906779.000,15150,3,GX,1,100,1.892
1752785021.510916,906819.000,15150,3,GX,1,100,2.502
1752785021.550917,906859.000,15150,3,GX,1,100,1.740
1752785021.590917,906899.000,15167,2,GX,1,100,0.031
1752785021.630917,906939.000,15167,2,GX,1,100,-0.732
1752785021.670918,906979.000,15181,3,GX,1,100,-0.916
1752785021.710918,907019.000,15181,3,GX,1,100,0.031
1752785021.750918,907059.000,15181,3,GX,1,100,1.007
1752785021.790919,907099.000,15199,3,GX,1,100,1.343
1752785021.830919,907139.000,15199,3,GX,1,100,0.214
1752785021.870919,907179.000,15199,3,GX,1,100,-1.617
1752785021.910920,907219.000,15215,2,GX,1,100,-0.854
1752785021.950920,907259.000,15215,2,GX,1,100,1.404
1752785021.990920,907299.000,15232,3,GX,1,100,1.526
1752785022.030921,907339.000,15232,3,GX,1,100,-1.007
1752785022.070921,907379.000,15232,3,GX,1,100,-2.655
1752785022.104421,907412.500,15249,2,GX,1,100,-3.174
1752785022.137922,907446.000,15249,2,GX,1,100,-2.808
1752785022.177922,907486.000,15266,3,GX,1,100,-3.082
1752785022.217922,907526.000,15266,3,GX,1,100,-2.136
1752785022.257923,907566.000,15266,3,GX,1,100,1.190
1752785022.297923,907606.000,15282,3,GX,1,100,2.319
1752785022.337924,907646.000,15282,3,GX,1,100,0.000
1752785022.377924,907686.000,15282,3,GX,1,100,-1.770
1752785022.417924,907726.000,15300,2,GX,1,100,-2.289
1752785022.457925,907766.000,15300,2,GX,1,100,-0.488
1752785022.497925,907806.000,15314,3,GX,1,100,1.434
1752785022.537925,907846.000,15314,3,GX,1,100,0.305
1752785022.577926,907886.000,15314,3,GX,1,100,-0.916
1752785022.617926,907926.000,15331,2,GX,1,100,-1.099
1752785022.657926,907966.000,15331,2,GX,1,100,-0.916
1752785022.697927,908006.000,15347,3,GX,1,100,-0.977
1752785022.737927,908046.000,15347,3,GX,1,100,-1.740
1752785022.777927,908086.000,15347,3,GX,1,100,-1.617
1752785022.817928,908126.000,15367,2,GX,1,100,-1.007
1752785022.857928,908166.000,15367,2,GX,1,100,-0.519
1752785022.897928,908206.000,15382,3,GX,1,100,0.153
1752785022.937929,908246.000,15382,3,GX,1,100,0.488
1752785022.977929,908286.000,15382,3,GX,1,100,0.092
1752785023.017929,908326.000,15398,2,GX,1,100,-0.275
1752785023.057930,908366.000,15398,2,GX,1,100,-1.404
1752785023.097930,908406.000,15415,3,GX,1,100,-1.007
1752785023.137931,908446.000,15415,3,GX,1,100,-0.458
1752785023.177931,908486.000,15415,3,GX,1,100,-1.038
1752785023.217931,908526.000,15432,2,GX,1,100,-1.251
1752785023.257932,908566.000,15432,2,GX,1,100,-0.549
1752785023.297932,908606.000,15448,3,GX,1,100,-0.275
1752785023.337932,908646.000,15448,3,GX,1,100,-0.336
1752785023.377933,908686.000,15448,3,GX,1,100,-0.977
1752785023.417933,908726.000,15466,2,GX,1,100,-1.617
1752785023.457933,908766.000,15466,2,GX,1,100,-1.587
1752785023.497934,908806.000,15482,3,GX,1,100,-1.099
1752785023.537934,908846.000,15482,3,GX,1,100,-1.129
1752785023.577934,908886.000,15482,3,GX,1,100,-1.129
1752785023.617935,908926.000,15499,2,GX,1,100,-0.488
1752785023.657935,908966.000,15499,2,GX,1,100,0.458
1752785023.697935,909006.000,15516,3,GX,1,100,0.793
1752785023.737936,909046.000,15516,3,GX,1,100,1.190
1752785023.777936,909086.000,15516,3,GX,1,100,0.702
1752785023.817937,909126.000,15531,3,GX,1,100,0.031
1752785023.857937,909166.000,15531,3,GX,1,100,-0.458
1752785023.897937,909206.000,15531,3,GX,1,100,0.122
1752785023.937938,909246.000,15547,2,GX,1,100,1.282
1752785023.977938,909286.000,15547,2,GX,1,100,1.068
1752785024.017938,909326.000,15566,3,GX,1,100,-0.305
1752785024.057939,909366.000,15566,3,GX,1,100,-0.977
1752785024.097939,909406.000,15566,3,GX,1,100,-1.221
1752785024.137939,909446.000,15583,2,GX,1,100,-1.282
1752785024.177940,909486.000,15583,2,GX,1,100,-1.282
1752785024.217940,909526.000,15598,3,GX,1,100,-0.549
1752785024.257940,909566.000,15598,3,GX,1,100,0.671
1752785024.297941,909606.000,15598,3,GX,1,100,0.977
1752785024.337941,909646.000,15614,2,GX,1,100,-0.092
1752785024.377941,909686.000,15614,2,GX,1,100,-0.488
1752785024.417942,909726.000,15632,3,GX,1,100,-0.519
1752785024.457942,909766.000,15632,3,GX,1,100,-1.099
1752785024.497942,909806.000,15632,3,GX,1,100,-0.946
1752785024.537943,909846.000,15648,2,GX,1,100,-0.122
1752785024.577943,909886.000,15648,2,GX,1,100,0.061
1752785024.617944,909926.000,15663,3,GX,1,100,-0.122
1752785024.657944,909966.000,15663,3,GX,1,100,-0.549
1752785024.697944,910006.000,15663,3,GX,1,100,-1.282
1752785024.737445,910045.500,15682,2,GX,1,100,-1.404
1752785024.776945,910085.000,15682,2,GX,1,100,-1.038
1752785024.817279,910125.333,15699,3,GX,1,100,-0.366
1752785024.857612,910165.667,15699,3,GX,1,100,-0.031
1752785024.897946,910206.000,15699,3,GX,1,100,-0.305
1752785024.937946,910246.000,15715,3,GX,1,100,-0.214
1752785024.977947,910286.000,15715,3,GX,1,100,0.458
1752785025.017947,910326.000,15715,3,GX,1,100,1.251
1752785025.057947,910366.000,15731,2,GX,1,100,1.465
1752785025.097948,910406.000,15731,2,GX,1,100,0.763
1752785025.137615,910445.667,15747,3,GX,1,100,0.183
1752785025.177282,910485.333,15747,3,GX,1,100,-0.336
1752785025.216949,910525.000,15747,3,GX,1,100,-0.946
1752785025.256949,910565.000,15764,2,GX,1,100,-1.068
1752785025.296949,910605.000,15764,2,GX,1,100,-1.068
1752785025.336950,910645.000,15780,3,GX,1,100,-1.617
1752785025.376950,910685.000,15780,3,GX,1,100,-1.709
1752785025.416951,910725.000,15780,3,GX,1,100,-1.007
1752785025.456951,910765.000,15800,2,GX,1,100,0.000
1752785025.496951,910805.000,15800,2,GX,1,100,1.007
1752785025.536952,910845.000,15814,3,GX,1,100,0.824
1752785025.576952,910885.000,15814,3,GX,1,100,0.183
1752785025.616952,910925.000,15814,3,GX,1,100,-0.671
1752785025.656953,910965.000,15831,2,GX,1,100,-0.580
1752785025.696953,911005.000,15831,2,GX,1,100,-0.336
1752785025.736953,911045.000,15853,3,GX,1,100,-1.068
1752785025.776954,911085.000,15853,3,GX,1,100,-1.007
1752785025.816954,911125.000,15853,3,GX,1,100,0.061
1752785025.856954,911165.000,15870,2,GX,1,100,0.793
1752785025.896955,911205.000,15870,2,GX,1,100,0.763
1752785025.936955,911245.000,15886,3,GX,1,100,-0.580
1752785025.976955,911285.000,15886,3,GX,1,100,-1.404
1752785026.016956,911325.000,15886,3,GX,1,100,-1.221
1752785026.056956,911365.000,15904,3,GX,1,100,-0.885
1752785026.096957,911405.000,15904,3,GX,1,100,-0.122
1752785026.136957,911445.000,15904,3,GX,1,100,0.336
1752785026.176957,911485.000,15920,2,GX,1,100,0.366
1752785026.216958,911525.000,15920,2,GX,1,100,0.092
1752785026.252625,911560.667,15937,3,GX,1,100,-0.122
1752785026.288292,911596.333,15937,3,GX,1,100,-0.702
1752785026.323959,911632.000,15937,3,GX,1,100,-0.793
1752785026.363959,911672.000,15951,2,GX,1,100,-0.763
1752785026.403959,911712.000,15951,2,GX,1,100,-0.336
1752785026.443960,911752.000,15971,3,GX,1,100,-0.427
1752785026.483960,911792.000,15971,3,GX,1,100,-0.702
1752785026.523960,911832.000,15971,3,GX,1,100,-1.160
1752785026.563961,911872.000,15989,3,GX,1,100,-1.373
1752785026.603961,911912.000,15989,3,GX,1,100,-1.221
1752785026.643961,911952.000,15989,3,GX,1,100,-1.343
1752785026.683962,911992.000,16006,2,GX,1,100,-1.648
1752785026.723962,912032.000,16006,2,GX,1,100,-1.221
1752785026.763962,912072.000,16021,3,GX,1,100,-0.732
1752785026.803963,912112.000,16021,3,GX,1,100,-0.031
1752785026.843963,912152.000,16021,3,GX,1,100,-0.183
1752785026.883963,912192.000,16038,2,GX,1,100,-0.793
1752785026.923964,912232.000,16038,2,GX,1,100,-0.580
1752785026.963964,912272.000,16054,3,GX,1,100,-0.366
1752785027.003964,912312.000,16054,3,GX,1,100,-0.488
1752785027.043965,912352.000,16054,3,GX,1,100,-0.244
1752785027.083965,912392.000,16072,2,GX,1,100,-0.488
1752785027.123966,912432.000,16072,2,GX,1,100,-0.610
1752785027.163966,912472.000,16089,3,GX,1,100,-0.244
1752785027.203966,912512.000,16089,3,GX,1,100,-0.366
1752785027.243967,912552.000,16089,3,GX,1,100,-1.129
1752785027.283967,912592.000,16105,2,GX,1,100,-1.190
1752785027.323967,912632.000,16105,2,GX,1,100,-0.580
1752785027.363968,912672.000,16121,3,GX,1,100,-0.580
1752785027.403968,912712.000,16121,3,GX,1,100,0.000
1752785027.443968,912752.000,16121,3,GX,1,100,-0.061
1752785027.483969,912792.000,16139,2,GX,1,100,-0.336
1752785027.523969,912832.000,16139,2,GX,1,100,-0.671
1752785027.563969,912872.000,16155,3,GX,1,100,-0.885
1752785027.603970,912912.000,16155,3,GX,1,100,-0.488
1752785027.643970,912952.000,16155,3,GX,1,100,-0.183
1752785027.683970,912992.000,16170,2,GX,1,100,-0.702
1752785027.723971,913032.000,16170,2,GX,1,100,-1.465
1752785027.763971,913072.000,16189,3,GX,1,100,-1.984
1752785027.803971,913112.000,16189,3,GX,1,100,-1.404
1752785027.843972,913152.000,16189,3,GX,1,100,-0.549
1752785027.883972,913192.000,16206,3,GX,1,100,-0.671
1752785027.923973,913232.000,16206,3,GX,1,100,-0.824
1752785027.963973,913272.000,16206,3,GX,1,100,-1.251
1752785028.003973,913312.000,16222,2,GX,1,100,-0.366
1752785028.043974,913352.000,16222,2,GX,1,100,0.397
1752785028.083974,913392.000,16238,3,GX,1,100,0.122
1752785028.123974,913432.000,16238,3,GX,1,100,-0.641
1752785028.163975,913472.000,16238,3,GX,1,100,-1.312
1752785028.203975,913512.000,16254,2,GX,1,100,-1.404
1752785028.243975,913552.000,16254,2,GX,1,100,-0.519
1752785028.283976,913592.000,16271,3,GX,1,100,-0.549
1752785028.323976,913632.000,16271,3,GX,1,100,-0.824
1752785028.363976,913672.000,16271,3,GX,1,100,-0.702
1752785028.403977,913712.000,16290,2,GX,1,100,-0.824
1752785028.443977,913752.000,16290,2,GX,1,100,-0.824
1752785028.483977,913792.000,16305,3,GX,1,100,-0.916
1752785028.523978,913832.000,16305,3,GX,1,100,-0.793
1752785028.563978,913872.000,16305,3,GX,1,100,-0.732
1752785028.603979,913912.000,16321,2,GX,1,100,-0.244
1752785028.643979,913952.000,16321,2,GX,1,100,-0.061
1752785028.683979,913992.000,16338,3,GX,1,100,-0.153
1752785028.723980,914032.000,16338,3,GX,1,100,-0.366
1752785028.763980,914072.000,16338,3,GX,1,100,-0.854
1752785028.803980,914112.000,16355,2,GX,1,100,-1.038
1752785028.843981,914152.000,16355,2,GX,1,100,-0.671
1752785028.883981,914192.000,16370,3,GX,1,100,-0.610
1752785028.923981,914232.000,16370,3,GX,1,100,-0.793
1752785028.963982,914272.000,16370,3,GX,1,100,-1.038
1752785029.003982,914312.000,16388,2,GX,1,100,-0.854
1752785029.043982,914352.000,16388,2,GX,1,100,-0.214
1752785029.083983,914392.000,16406,3,GX,1,100,-0.183
1752785029.123983,914432.000,16406,3,GX,1,100,-0.427
1752785029.163983,914472.000,16406,3,GX,1,100,-0.153
1752785029.203984,914512.000,16422,2,GX,1,100,-0.519
1752785029.243984,914552.000,16422,2,GX,1,100,-0.702
1752785029.283984,914592.000,16438,3,GX,1,100,-0.824
1752785029.323985,914632.000,16438,3,GX,1,100,-0.549
1752785029.363985,914672.000,16438,3,GX,1,100,-0.549
1752785029.403986,914712.000,16454,3,GX,1,100,-0.580
1752785029.443986,914752.000,16454,3,GX,1,100,-0.763
1752785029.483986,914792.000,16454,3,GX,1,100,-0.641
1752785029.523987,914832.000,16471,2,GX,1,100,-0.732
1752785029.563987,914872.000,16471,2,GX,1,100,-0.977
1752785029.603987,914912.000,16489,3,GX,1,100,-1.404
1752785029.643988,914952.000,16489,3,GX,1,100,-1.678
1752785029.683988,914992.000,16489,3,GX,1,100,-1.160
1752785029.723988,915032.000,16507,2,GX,1,100,-1.099
1752785029.763989,915072.000,16507,2,GX,1,100,-0.885
1752785029.803989,915112.000,16521,3,GX,1,100,0.153
1752785029.843989,915152.000,16521,3,GX,1,100,0.397
1752785029.883990,915192.000,16521,3,GX,1,100,0.458
1752785029.923990,915232.000,16538,2,GX,1,100,-0.214
1752785029.963990,915272.000,16538,2,GX,1,100,-0.610
1752785030.003991,915312.000,16554,3,GX,1,100,-0.824
1752785030.043991,915352.000,16554,3,GX,1,100,-0.824
1752785030.083992,915392.000,16554,3,GX,1,100,-0.916
1752785030.123992,915432.000,16572,2,GX,1,100,-0.885
1752785030.163992,915472.000,16572,2,GX,1,100,-0.946
1752785030.199326,915507.333,16588,3,GX,1,100,-0.732
1752785030.234659,915542.667,16588,3,GX,1,100,-0.214
1752785030.269993,915578.000,16588,3,GX,1,100,0.000
1752785030.309993,915618.000,16605,3,GX,1,100,-0.366
1752785030.349994,915658.000,16605,3,GX,1,100,-0.702
1752785030.389994,915698.000,16605,3,GX,1,100,-0.580
1752785030.429995,915738.000,16622,2,GX,1,100,-0.946
1752785030.469995,915778.000,16622,2,GX,1,100,-0.275
1752785030.509995,915818.000,16639,3,GX,1,100,-0.122
1752785030.549996,915858.000,16639,3,GX,1,100,-0.214
1752785030.589996,915898.000,16639,3,GX,1,100,-0.397
1752785030.629996,915938.000,16653,2,GX,1,100,-0.336
1752785030.669997,915978.000,16653,2,GX,1,100,-0.275
1752785030.709997,916018.000,16671,3,GX,1,100,-0.275
1752785030.749997,916058.000,16671,3,GX,1,100,-0.854
1752785030.789998,916098.000,16671,3,GX,1,100,-1.038
1752785030.829998,916138.000,16694,3,GX,1,100,-0.916
1752785030.869998,916178.000,16694,3,GX,1,100,-0.732
1752785030.909999,916218.000,16694,3,GX,1,100,-0.488
1752785030.949999,916258.000,16711,2,GX,1,100,-0.366
1752785030.989999,916298.000,16711,2,GX,1,100,-0.244
1752785031.030000,916338.000,16728,3,GX,1,100,-0.092
1752785031.070000,916378.000,16728,3,GX,1,100,-0.427
1752785031.110001,916418.000,16728,3,GX,1,100,-0.671
1752785031.150001,916458.000,16743,2,GX,1,100,-1.129
1752785031.190001,916498.000,16743,2,GX,1,100,-1.160
1752785031.230002,916538.000,16759,3,GX,1,100,-1.129
1752785031.270002,916578.000,16759,3,GX,1,100,-0.671
1752785031.310002,916618.000,16759,3,GX,1,100,-0.244
1752785031.350003,916658.000,16776,3,GX,1,100,-0.031
1752785031.390003,916698.000,16776,3,GX,1,100,-0.366
1752785031.430003,916738.000,16776,3,GX,1,100,-0.824
1752785031.470004,916778.000,16797,2,GX,1,100,-1.221
1752785031.510004,916818.000,16797,2,GX,1,100,-1.312
1752785031.550004,916858.000,16812,3,GX,1,100,-1.007
1752785031.590005,916898.000,16812,3,GX,1,100,-0.275
1752785031.630005,916938.000,16812,3,GX,1,100,0.061
1752785031.670005,916978.000,16828,2,GX,1,100,-0.427
1752785031.710006,917018.000,16828,2,GX,1,100,0.183
1752785031.750006,917058.000,16846,3,GX,1,100,0.183
1752785031.790006,917098.000,16846,3,GX,1,100,-0.732
1752785031.830007,917138.000,16846,3,GX,1,100,-1.099
1752785031.870007,917178.000,16862,2,GX,1,100,-0.732
1752785031.910008,917218.000,16862,2,GX,1,100,-0.031
1752785031.950008,917258.000,16877,3,GX,1,100,0.549
1752785031.990008,917298.000,16877,3,GX,1,100,-0.122
1752785032.030009,917338.000,16877,3,GX,1,100,-1.007
1752785032.070009,917378.000,16896,2,GX,1,100,-1.129
1752785032.110009,917418.000,16896,2,GX,1,100,-0.580
1752785032.150010,917458.000,16913,3,GX,1,100,0.275
1752785032.190010,917498.000,16913,3,GX,1,100,0.641
1752785032.230010,917538.000,16913,3,GX,1,100,0.000
1752785032.270011,917578.000,16929,2,GX,1,100,-0.793
1752785032.310011,917618.000,16929,2,GX,1,100,-0.763
1752785032.350011,917658.000,16944,3,GX,1,100,-0.580
1752785032.390012,917698.000,16944,3,GX,1,100,-0.275
1752785032.430012,917738.000,16944,3,GX,1,100,-0.183
1752785032.470012,917778.000,16961,3,GX,1,100,-0.366
1752785032.510013,917818.000,16961,3,GX,1,100,-0.305
1752785032.550013,917858.000,16961,3,GX,1,100,-0.488
1752785032.590014,917898.000,16980,2,GX,1,100,-0.427
1752785032.630014,917938.000,16980,2,GX,1,100,0.366
1752785032.670014,917978.000,16996,3,GX,1,100,0.305
1752785032.710015,918018.000,16996,3,GX,1,100,-0.854
1752785032.750015,918058.000,16996,3,GX,1,100,-1.343
1752785032.790015,918098.000,17013,2,GX,1,100,-1.160
1752785032.830016,918138.000,17013,2,GX,1,100,-0.916
1752785032.870016,918178.000,17028,3,GX,1,100,0.610
1752785032.910016,918218.000,17028,3,GX,1,100,2.228
1752785032.950017,918258.000,17028,3,GX,1,100,3.906
1752785032.990017,918298.000,17045,2,GX,1,100,3.937
1752785033.030017,918338.000,17045,2,GX,1,100,1.465
1752785033.070018,918378.000,17062,3,GX,1,100,-1.556
1752785033.110018,918418.000,17062,3,GX,1,100,-2.289
1752785033.150018,918458.000,17062,3,GX,1,100,-1.892
1752785033.190019,918498.000,17081,2,GX,1,100,-1.526
1752785033.230019,918538.000,17081,2,GX,1,100,-1.190
1752785033.270019,918578.000,17095,3,GX,1,100,-1.099
1752785033.310020,918618.000,17095,3,GX,1,100,-0.458
1752785033.350020,918658.000,17095,3,GX,1,100,0.610
1752785033.390021,918698.000,17113,2,GX,1,100,0.458
1752785033.430021,918738.000,17113,2,GX,1,100,-0.885
1752785033.470021,918778.000,17129,3,GX,1,100,-1.190
1752785033.510022,918818.000,17129,3,GX,1,100,-1.129
1752785033.550022,918858.000,17129,3,GX,1,100,-0.458
1752785033.590022,918898.000,17146,2,GX,1,100,-0.092
1752785033.630023,918938.000,17146,2,GX,1,100,-0.336
1752785033.670023,918978.000,17160,3,GX,1,100,-0.427
1752785033.710023,919018.000,17160,3,GX,1,100,0.153
1752785033.750024,919058.000,17160,3,GX,1,100,-0.366
1752785033.790024,919098.000,17180,3,GX,1,100,-1.160
1752785033.830024,919138.000,17180,3,GX,1,100,-1.801
1752785033.870025,919178.000,17180,3,GX,1,100,-2.228
1752785033.910025,919218.000,17196,2,GX,1,100,-1.923
1752785033.950025,919258.000,17196,2,GX,1,100,-1.068
1752785033.987859,919295.833,17214,6,GX,1,100,-0.275
1752785034.025693,919333.667,17214,6,GX,1,100,-0.275
1752785034.063526,919371.500,17214,6,GX,1,100,0.092
1752785034.101360,919409.333,17214,6,GX,1,100,-0.977
1752785034.139194,919447.167,17214,6,GX,1,100,-1.495
1752785034.177027,919485.000,17214,6,GX,1,100,-0.824
1752785034.217028,919525.000,17234,8,GX,1,100,-0.305
1752785034.257028,919565.000,17234,8,GX,1,100,-0.916
1752785034.297028,919605.000,17234,8,GX,1,100,-0.458
1752785034.337029,919645.000,17234,8,GX,1,100,-0.671
1752785034.377029,919685.000,17234,8,GX,1,100,-1.434
1752785034.417030,919725.000,17234,8,GX,1,100,-1.740
1752785034.457030,919765.000,17234,8,GX,1,100,-1.709
1752785034.497030,919805.000,17234,8,GX,1,100,-1.465
1752785034.537031,919845.000,17250,2,GX,1,100,-0.854
1752785034.577031,919885.000,17250,2,GX,1,100,-0.336
1752785034.617031,919925.000,17265,3,GX,1,100,-0.244
1752785034.657032,919965.000,17265,3,GX,1,100,0.793
1752785034.697032,920005.000,17265,3,GX,1,100,0.671
1752785034.737032,920045.000,17282,2,GX,1,100,-0.183
1752785034.777033,920085.000,17282,2,GX,1,100,-0.793
1752785034.817033,920125.000,17299,3,GX,1,100,-1.007
1752785034.857033,920165.000,17299,3,GX,1,100,-0.946
1752785034.897034,920205.000,17299,3,GX,1,100,-0.641
1752785034.937034,920245.000,17315,2,GX,1,100,-0.610
1752785034.977034,920285.000,17315,2,GX,1,100,-0.732
1752785035.017035,920325.000,17332,3,GX,1,100,-0.763
1752785035.057035,920365.000,17332,3,GX,1,100,-0.458
1752785035.097036,920405.000,17332,3,GX,1,100,-0.092
1752785035.137036,920445.000,17349,2,GX,1,100,-0.031
1752785035.177036,920485.000,17349,2,GX,1,100,-0.366
1752785035.217037,920525.000,17366,3,GX,1,100,-0.061
1752785035.257037,920565.000,17366,3,GX,1,100,-0.275
1752785035.297037,920605.000,17366,3,GX,1,100,-0.244
1752785035.337038,920645.000,17382,2,GX,1,100,-0.702
1752785035.377038,920685.000,17382,2,GX,1,100,-1.129
1752785035.417038,920725.000,17398,3,GX,1,100,-0.732
1752785035.457039,920765.000,17398,3,GX,1,100,-0.244
1752785035.497039,920805.000,17398,3,GX,1,100,-0.366
1752785035.537039,920845.000,17416,2,GX,1,100,-0.763
1752785035.577040,920885.000,17416,2,GX,1,100,-0.946
1752785035.617040,920925.000,17433,3,GX,1,100,-0.732
1752785035.657040,920965.000,17433,3,GX,1,100,-0.732
1752785035.697041,921005.000,17433,3,GX,1,100,-0.549
1752785035.737041,921045.000,17450,2,GX,1,100,-0.702
1752785035.777041,921085.000,17450,2,GX,1,100,-0.549
1752785035.817042,921125.000,17465,3,GX,1,100,-1.038
1752785035.857042,921165.000,17465,3,GX,1,100,-1.221
1752785035.897043,921205.000,17465,3,GX,1,100,-1.068
1752785035.937043,921245.000,17486,3,GX,1,100,-0.610
1752785035.977043,921285.000,17486,3,GX,1,100,-0.244
1752785036.017044,921325.000,17486,3,GX,1,100,0.092
1752785036.057044,921365.000,17506,3,GX,1,100,-0.031
1752785036.097044,921405.000,17506,3,GX,1,100,-0.885
1752785036.137045,921445.000,17506,3,GX,1,100,-1.434
1752785036.177045,921485.000,17522,2,GX,1,100,-1.221
1752785036.217045,921525.000,17522,2,GX,1,100,-0.488
1752785036.257046,921565.000,17539,3,GX,1,100,-0.031
1752785036.297046,921605.000,17539,3,GX,1,100,-0.763
1752785036.337046,921645.000,17539,3,GX,1,100,-1.099
1752785036.377047,921685.000,17553,2,GX,1,100,-0.641
1752785036.417047,921725.000,17553,2,GX,1,100,-0.854
1752785036.457047,921765.000,17573,3,GX,1,100,-1.282
1752785036.497048,921805.000,17573,3,GX,1,100,-1.740
1752785036.537048,921845.000,17573,3,GX,1,100,-1.343
1752785036.577048,921885.000,17589,2,GX,1,100,-0.580
1752785036.617049,921925.000,17589,2,GX,1,100,-0.610
