LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752785261.401022,1146707.000,54524,1,B%,1,100,40
1752785266.401066,1151707.000,55350,1,B%,1,100,40
1752785271.400110,1156706.000,56170,1,B%,1,100,41
1752785276.400154,1161706.000,56995,1,B%,1,100,41
1752785281.399197,1166705.000,57814,1,B%,1,100,40
1752785286.399241,1171705.000,58622,1,B%,1,100,40
1752785291.398285,1176704.000,59447,1,B%,1,100,40
1752785296.398329,1181704.000,60270,1,B%,1,100,40
1752785301.397373,1186703.000,61095,1,B%,1,100,41
1752785306.397417,1191703.000,61919,1,B%,1,100,40
1752785311.396461,1196702.000,62728,1,B%,1,100,41
1752785316.396505,1201702.000,63552,1,B%,1,100,41
1752785321.395548,1206701.000,64374,1,B%,1,100,41
1752785326.395592,1211701.000,65199,1,B%,1,100,40
1752785331.394636,1216700.000,487,1,B%,1,100,40
1752785336.394680,1221700.000,1314,1,B%,1,100,41
1752785341.393724,1226699.000,2135,1,B%,1,100,41
1752785346.393768,1231699.000,2960,1,B%,1,100,41
1752785351.392812,1236698.000,3801,1,B%,1,100,41
1752785356.392856,1241698.000,4624,1,B%,1,100,40
1752785361.391900,1246697.000,5449,1,B%,1,100,40
1752785366.391943,1251697.000,6268,1,B%,1,100,41
1752785371.390987,1256696.000,7093,1,B%,1,100,41
