LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752784454.069936,339383.000,53073,2,PR,1,100,71421
1752784454.109936,339423.000,53073,2,PR,1,100,71420
1752784454.149936,339463.000,53091,3,PR,1,100,71435
1752784454.189937,339503.000,53091,3,PR,1,100,71424
1752784454.229937,339543.000,53091,3,PR,1,100,71424
1752784454.269937,339583.000,53110,2,PR,1,100,71426
1752784454.309938,339623.000,53110,2,PR,1,100,71422
1752784454.349938,339663.000,53126,3,PR,1,100,71425
1752784454.389938,339703.000,53126,3,PR,1,100,71441
1752784454.429939,339743.000,53126,3,PR,1,100,71449
1752784454.469939,339783.000,53143,2,PR,1,100,71458
1752784454.509939,339823.000,53143,2,PR,1,100,71474
1752784454.549940,339863.000,53160,3,PR,1,100,71463
1752784454.589940,339903.000,53160,3,PR,1,100,71439
1752784454.629940,339943.000,53160,3,PR,1,100,71425
1752784454.669941,339983.000,53176,2,PR,1,100,71422
1752784454.709941,340023.000,53176,2,PR,1,100,71429
1752784454.749942,340063.000,53192,3,PR,1,100,71436
1752784454.789942,340103.000,53192,3,PR,1,100,71432
1752784454.829942,340143.000,53192,3,PR,1,100,71442
1752784454.869943,340183.000,53210,3,PR,1,100,71450
1752784454.909943,340223.000,53210,3,PR,1,100,71457
1752784454.949943,340263.000,53210,3,PR,1,100,71443
1752784454.989944,340303.000,53227,2,PR,1,100,71447
1752784455.029944,340343.000,53227,2,PR,1,100,71469
1752784455.069944,340383.000,53243,3,PR,1,100,71470
1752784455.109945,340423.000,53243,3,PR,1,100,71458
1752784455.149945,340463.000,53243,3,PR,1,100,71457
1752784455.189945,340503.000,53261,2,PR,1,100,71442
1752784455.229946,340543.000,53261,2,PR,1,100,71445
1752784455.269946,340583.000,53277,3,PR,1,100,71437
1752784455.309946,340623.000,53277,3,PR,1,100,71417
1752784455.349947,340663.000,53277,3,PR,1,100,71439
1752784455.389947,340703.000,53294,2,PR,1,100,71424
1752784455.429947,340743.000,53294,2,PR,1,100,71454
1752784455.469948,340783.000,53313,3,PR,1,100,71470
1752784455.509948,340823.000,53313,3,PR,1,100,71457
1752784455.549949,340863.000,53313,3,PR,1,100,71477
1752784455.589949,340903.000,53328,2,PR,1,100,71455
1752784455.629949,340943.000,53328,2,PR,1,100,71468
1752784455.669950,340983.000,53344,3,PR,1,100,71476
1752784455.709950,341023.000,53344,3,PR,1,100,71480
1752784455.749950,341063.000,53344,3,PR,1,100,71464
1752784455.789951,341103.000,53362,2,PR,1,100,71457
1752784455.829951,341143.000,53362,2,PR,1,100,71439
1752784455.869951,341183.000,53380,3,PR,1,100,71455
1752784455.909952,341223.000,53380,3,PR,1,100,71445
1752784455.949952,341263.000,53380,3,PR,1,100,71459
1752784455.989952,341303.000,53395,2,PR,1,100,71457
1752784456.029953,341343.000,53395,2,PR,1,100,71452
1752784456.069953,341383.000,53415,3,PR,1,100,71472
1752784456.109953,341423.000,53415,3,PR,1,100,71474
1752784456.149954,341463.000,53415,3,PR,1,100,71463
1752784456.189954,341503.000,53433,2,PR,1,100,71481
1752784456.229955,341543.000,53433,2,PR,1,100,71485
1752784456.269955,341583.000,53449,3,PR,1,100,71478
1752784456.309955,341623.000,53449,3,PR,1,100,71487
1752784456.349956,341663.000,53449,3,PR,1,100,71470
1752784456.396456,341709.500,53464,2,PR,1,100,71463
1752784456.442956,341756.000,53464,2,PR,1,100,71450
1752784456.482957,341796.000,53481,3,PR,1,100,71465
1752784456.522957,341836.000,53481,3,PR,1,100,71445
1752784456.562957,341876.000,53481,3,PR,1,100,71456
1752784456.602958,341916.000,53500,2,PR,1,100,71433
1752784456.642958,341956.000,53500,2,PR,1,100,71439
1752784456.682958,341996.000,53518,3,PR,1,100,71458
1752784456.722959,342036.000,53518,3,PR,1,100,71467
1752784456.762959,342076.000,53518,3,PR,1,100,71481
1752784456.802960,342116.000,53537,2,PR,1,100,71496
1752784456.842960,342156.000,53537,2,PR,1,100,71486
1752784456.882960,342196.000,53552,3,PR,1,100,71487
1752784456.922961,342236.000,53552,3,PR,1,100,71485
1752784456.962961,342276.000,53552,3,PR,1,100,71506
1752784457.002961,342316.000,53569,2,PR,1,100,71481
1752784457.042962,342356.000,53569,2,PR,1,100,71466
1752784457.082962,342396.000,53586,3,PR,1,100,71454
1752784457.122962,342436.000,53586,3,PR,1,100,71449
1752784457.162963,342476.000,53586,3,PR,1,100,71454
1752784457.202963,342516.000,53603,2,PR,1,100,71453
1752784457.242963,342556.000,53603,2,PR,1,100,71444
1752784457.282964,342596.000,53617,3,PR,1,100,71441
1752784457.322964,342636.000,53617,3,PR,1,100,71466
1752784457.362964,342676.000,53617,3,PR,1,100,71468
1752784457.402965,342716.000,53642,4,PR,1,100,71459
1752784457.442965,342756.000,53642,4,PR,1,100,71475
1752784457.482966,342796.000,53642,4,PR,1,100,71474
1752784457.522966,342836.000,53642,4,PR,1,100,71487
1752784457.562966,342876.000,53658,2,PR,1,100,71497
1752784457.602967,342916.000,53658,2,PR,1,100,71488
1752784457.642967,342956.000,53675,3,PR,1,100,71509
1752784457.682967,342996.000,53675,3,PR,1,100,71485
1752784457.722968,343036.000,53675,3,PR,1,100,71492
1752784457.762968,343076.000,53691,2,PR,1,100,71462
1752784457.802968,343116.000,53691,2,PR,1,100,71481
