LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752785226.404715,1111711.000,48857,1,BV,1,100,3.66
1752785231.403759,1116710.000,49678,1,BV,1,100,3.67
1752785236.403802,1121710.000,50503,1,BV,1,100,3.66
1752785241.402846,1126709.000,51308,1,BV,1,100,3.66
1752785246.402890,1131709.000,52129,1,BV,1,100,3.67
1752785251.401934,1136708.000,52886,1,BV,1,100,3.66
1752785256.401978,1141708.000,53707,1,BV,1,100,3.67
1752785261.401022,1146707.000,54523,1,BV,1,100,3.67
1752785266.401066,1151707.000,55349,1,BV,1,100,3.66
1752785271.400110,1156706.000,56169,1,BV,1,100,3.67
1752785276.400154,1161706.000,56994,1,BV,1,100,3.67
1752785281.399197,1166705.000,57813,1,BV,1,100,3.66
1752785286.399241,1171705.000,58621,1,BV,1,100,3.66
1752785291.398285,1176704.000,59446,1,BV,1,100,3.66
1752785296.398329,1181704.000,60269,1,BV,1,100,3.66
1752785301.397373,1186703.000,61094,1,BV,1,100,3.67
1752785306.397417,1191703.000,61918,1,BV,1,100,3.67
1752785311.396461,1196702.000,62727,1,BV,1,100,3.67
1752785316.396505,1201702.000,63551,1,BV,1,100,3.67
1752785321.395548,1206701.000,64373,1,BV,1,100,3.67
1752785326.395592,1211701.000,65198,1,BV,1,100,3.66
1752785331.394636,1216700.000,486,1,BV,1,100,3.67
1752785336.394680,1221700.000,1313,1,BV,1,100,3.67
1752785341.393724,1226699.000,2134,1,BV,1,100,3.67
1752785346.393768,1231699.000,2959,1,BV,1,100,3.67
1752785351.392812,1236698.000,3800,1,BV,1,100,3.67
1752785356.392856,1241698.000,4623,1,BV,1,100,3.67
1752785361.391900,1246697.000,5448,1,BV,1,100,3.67
1752785366.391943,1251697.000,6267,1,BV,1,100,3.67
1752785371.390987,1256696.000,7092,1,BV,1,100,3.67
